,HR,time
0,89.38,2021-12-17 17:23:01
1,89.28,2021-12-17 17:23:02
2,89.1,2021-12-17 17:23:03
3,88.97,2021-12-17 17:23:04
4,88.88,2021-12-17 17:23:05
5,88.32,2021-12-17 17:23:06
6,88.0,2021-12-17 17:23:07
7,87.85,2021-12-17 17:23:08
8,87.7,2021-12-17 17:23:09
9,87.57,2021-12-17 17:23:10
10,87.43,2021-12-17 17:23:11
11,87.3,2021-12-17 17:23:12
12,87.15,2021-12-17 17:23:13
13,86.97,2021-12-17 17:23:14
14,86.7,2021-12-17 17:23:15
15,86.52,2021-12-17 17:23:16
16,86.3,2021-12-17 17:23:17
17,86.12,2021-12-17 17:23:18
18,85.87,2021-12-17 17:23:19
19,85.68,2021-12-17 17:23:20
20,85.42,2021-12-17 17:23:21
21,84.9,2021-12-17 17:23:22
22,84.12,2021-12-17 17:23:23
23,83.3,2021-12-17 17:23:24
24,82.48,2021-12-17 17:23:25
25,81.63,2021-12-17 17:23:26
26,80.73,2021-12-17 17:23:27
27,79.82,2021-12-17 17:23:28
28,78.88,2021-12-17 17:23:29
29,77.95,2021-12-17 17:23:30
30,77.0,2021-12-17 17:23:31
31,76.1,2021-12-17 17:23:32
32,75.27,2021-12-17 17:23:33
33,74.48,2021-12-17 17:23:34
34,73.7,2021-12-17 17:23:35
35,72.92,2021-12-17 17:23:36
36,72.18,2021-12-17 17:23:37
37,71.58,2021-12-17 17:23:38
38,71.08,2021-12-17 17:23:39
39,70.47,2021-12-17 17:23:40
40,69.8,2021-12-17 17:23:41
41,69.33,2021-12-17 17:23:42
42,68.88,2021-12-17 17:23:43
43,68.48,2021-12-17 17:23:44
44,68.13,2021-12-17 17:23:45
45,67.93,2021-12-17 17:23:46
46,67.75,2021-12-17 17:23:47
47,67.62,2021-12-17 17:23:48
48,67.48,2021-12-17 17:23:49
49,67.38,2021-12-17 17:23:50
50,67.25,2021-12-17 17:23:51
51,67.12,2021-12-17 17:23:52
52,67.23,2021-12-17 17:23:53
53,67.28,2021-12-17 17:23:54
54,67.2,2021-12-17 17:23:55
55,66.88,2021-12-17 17:23:56
56,66.57,2021-12-17 17:23:57
57,66.23,2021-12-17 17:23:58
58,65.93,2021-12-17 17:23:59
59,65.58,2021-12-17 17:24:00
60,65.23,2021-12-17 17:24:01
61,64.92,2021-12-17 17:24:02
62,64.6,2021-12-17 17:24:03
63,64.25,2021-12-17 17:24:04
64,63.9,2021-12-17 17:24:05
65,64.02,2021-12-17 17:24:06
66,64.07,2021-12-17 17:24:07
67,63.95,2021-12-17 17:24:08
68,63.83,2021-12-17 17:24:09
69,63.78,2021-12-17 17:24:10
70,63.63,2021-12-17 17:24:11
71,63.45,2021-12-17 17:24:12
72,63.25,2021-12-17 17:24:13
73,63.07,2021-12-17 17:24:14
74,62.93,2021-12-17 17:24:15
75,62.73,2021-12-17 17:24:16
76,62.55,2021-12-17 17:24:17
77,62.32,2021-12-17 17:24:18
78,62.12,2021-12-17 17:24:19
79,61.92,2021-12-17 17:24:20
80,61.7,2021-12-17 17:24:21
81,61.47,2021-12-17 17:24:22
82,61.52,2021-12-17 17:24:23
83,61.57,2021-12-17 17:24:24
84,61.63,2021-12-17 17:24:25
85,61.72,2021-12-17 17:24:26
86,61.83,2021-12-17 17:24:27
87,61.95,2021-12-17 17:24:28
88,62.07,2021-12-17 17:24:29
89,62.18,2021-12-17 17:24:30
90,62.48,2021-12-17 17:24:31
91,62.73,2021-12-17 17:24:32
92,63.05,2021-12-17 17:24:33
93,63.35,2021-12-17 17:24:34
94,63.67,2021-12-17 17:24:35
95,64.0,2021-12-17 17:24:36
96,64.33,2021-12-17 17:24:37
97,64.67,2021-12-17 17:24:38
98,64.9,2021-12-17 17:24:39
99,65.23,2021-12-17 17:24:40
100,65.58,2021-12-17 17:24:41
101,65.93,2021-12-17 17:24:42
102,66.3,2021-12-17 17:24:43
103,66.58,2021-12-17 17:24:44
104,66.83,2021-12-17 17:24:45
105,67.1,2021-12-17 17:24:46
106,67.28,2021-12-17 17:24:47
107,67.32,2021-12-17 17:24:48
108,67.37,2021-12-17 17:24:49
109,67.43,2021-12-17 17:24:50
110,67.55,2021-12-17 17:24:51
111,67.67,2021-12-17 17:24:52
112,67.5,2021-12-17 17:24:53
113,67.27,2021-12-17 17:24:54
114,67.02,2021-12-17 17:24:55
115,66.8,2021-12-17 17:24:56
116,66.55,2021-12-17 17:24:57
117,66.28,2021-12-17 17:24:58
118,66.03,2021-12-17 17:24:59
119,65.8,2021-12-17 17:25:00
120,65.57,2021-12-17 17:25:01
121,65.27,2021-12-17 17:25:02
122,64.97,2021-12-17 17:25:03
123,64.65,2021-12-17 17:25:04
124,64.32,2021-12-17 17:25:05
125,64.0,2021-12-17 17:25:06
126,63.73,2021-12-17 17:25:07
127,63.5,2021-12-17 17:25:08
128,63.27,2021-12-17 17:25:09
129,62.97,2021-12-17 17:25:10
130,62.72,2021-12-17 17:25:11
131,62.52,2021-12-17 17:25:12
132,62.37,2021-12-17 17:25:13
133,62.23,2021-12-17 17:25:14
134,62.1,2021-12-17 17:25:15
135,61.95,2021-12-17 17:25:16
136,61.78,2021-12-17 17:25:17
137,61.9,2021-12-17 17:25:18
138,62.0,2021-12-17 17:25:19
139,62.18,2021-12-17 17:25:20
140,62.38,2021-12-17 17:25:21
141,62.58,2021-12-17 17:25:22
142,62.73,2021-12-17 17:25:23
