,HR,time
0,106.83,2022-10-26 10:26:16
1,106.75,2022-10-26 10:26:17
2,106.6,2022-10-26 10:26:18
3,106.5,2022-10-26 10:26:19
4,106.37,2022-10-26 10:26:20
5,106.3,2022-10-26 10:26:21
6,106.25,2022-10-26 10:26:22
7,106.12,2022-10-26 10:26:23
8,106.12,2022-10-26 10:26:24
9,106.15,2022-10-26 10:26:25
10,106.13,2022-10-26 10:26:26
11,106.13,2022-10-26 10:26:27
12,106.07,2022-10-26 10:26:28
13,105.97,2022-10-26 10:26:29
14,105.92,2022-10-26 10:26:30
15,105.93,2022-10-26 10:26:31
16,105.88,2022-10-26 10:26:32
17,105.82,2022-10-26 10:26:33
18,105.73,2022-10-26 10:26:34
19,105.62,2022-10-26 10:26:35
20,105.48,2022-10-26 10:26:36
21,105.28,2022-10-26 10:26:37
22,105.13,2022-10-26 10:26:38
23,105.0,2022-10-26 10:26:39
24,104.88,2022-10-26 10:26:40
25,104.8,2022-10-26 10:26:41
26,104.68,2022-10-26 10:26:42
27,104.53,2022-10-26 10:26:43
28,104.4,2022-10-26 10:26:44
29,104.28,2022-10-26 10:26:45
30,104.18,2022-10-26 10:26:46
31,104.0,2022-10-26 10:26:47
32,103.78,2022-10-26 10:26:48
33,103.55,2022-10-26 10:26:49
34,103.3,2022-10-26 10:26:50
35,103.1,2022-10-26 10:26:51
36,102.92,2022-10-26 10:26:52
37,102.72,2022-10-26 10:26:53
38,102.52,2022-10-26 10:26:54
39,102.28,2022-10-26 10:26:55
40,102.1,2022-10-26 10:26:56
41,101.92,2022-10-26 10:26:57
42,101.8,2022-10-26 10:26:58
43,101.75,2022-10-26 10:26:59
44,101.88,2022-10-26 10:27:00
45,102.05,2022-10-26 10:27:01
46,102.33,2022-10-26 10:27:02
47,102.67,2022-10-26 10:27:03
48,102.98,2022-10-26 10:27:04
49,103.27,2022-10-26 10:27:05
50,103.5,2022-10-26 10:27:06
51,103.73,2022-10-26 10:27:07
52,103.83,2022-10-26 10:27:08
53,103.93,2022-10-26 10:27:09
54,104.03,2022-10-26 10:27:10
55,104.1,2022-10-26 10:27:11
56,104.1,2022-10-26 10:27:12
57,104.1,2022-10-26 10:27:13
58,104.17,2022-10-26 10:27:14
59,104.3,2022-10-26 10:27:15
60,104.52,2022-10-26 10:27:16
61,104.62,2022-10-26 10:27:17
62,104.75,2022-10-26 10:27:18
63,104.73,2022-10-26 10:27:19
64,104.65,2022-10-26 10:27:20
65,104.55,2022-10-26 10:27:21
66,104.4,2022-10-26 10:27:22
67,104.33,2022-10-26 10:27:23
68,104.07,2022-10-26 10:27:24
69,103.78,2022-10-26 10:27:25
70,103.48,2022-10-26 10:27:26
71,103.15,2022-10-26 10:27:27
72,102.8,2022-10-26 10:27:28
73,102.32,2022-10-26 10:27:29
74,101.77,2022-10-26 10:27:30
75,101.18,2022-10-26 10:27:31
76,100.65,2022-10-26 10:27:32
77,100.08,2022-10-26 10:27:33
78,99.5,2022-10-26 10:27:34
79,98.9,2022-10-26 10:27:35
80,98.28,2022-10-26 10:27:36
81,97.75,2022-10-26 10:27:37
82,97.23,2022-10-26 10:27:38
83,96.72,2022-10-26 10:27:39
84,96.18,2022-10-26 10:27:40
85,95.63,2022-10-26 10:27:41
86,95.13,2022-10-26 10:27:42
87,94.63,2022-10-26 10:27:43
88,94.2,2022-10-26 10:27:44
89,93.75,2022-10-26 10:27:45
90,93.33,2022-10-26 10:27:46
91,93.03,2022-10-26 10:27:47
92,92.85,2022-10-26 10:27:48
93,92.87,2022-10-26 10:27:49
94,92.87,2022-10-26 10:27:50
95,92.8,2022-10-26 10:27:51
96,92.77,2022-10-26 10:27:52
97,92.8,2022-10-26 10:27:53
98,92.83,2022-10-26 10:27:54
99,92.87,2022-10-26 10:27:55
100,92.83,2022-10-26 10:27:56
101,92.77,2022-10-26 10:27:57
102,92.68,2022-10-26 10:27:58
103,92.43,2022-10-26 10:27:59
104,92.23,2022-10-26 10:28:00
105,91.95,2022-10-26 10:28:01
106,91.65,2022-10-26 10:28:02
107,91.32,2022-10-26 10:28:03
108,91.0,2022-10-26 10:28:04
109,90.73,2022-10-26 10:28:05
110,90.47,2022-10-26 10:28:06
111,90.25,2022-10-26 10:28:07
112,90.02,2022-10-26 10:28:08
113,89.8,2022-10-26 10:28:09
114,89.58,2022-10-26 10:28:10
115,89.33,2022-10-26 10:28:11
116,88.93,2022-10-26 10:28:12
117,88.48,2022-10-26 10:28:13
118,87.98,2022-10-26 10:28:14
119,87.42,2022-10-26 10:28:15
120,86.8,2022-10-26 10:28:16
121,86.28,2022-10-26 10:28:17
122,85.73,2022-10-26 10:28:18
123,85.12,2022-10-26 10:28:19
124,84.57,2022-10-26 10:28:20
125,83.98,2022-10-26 10:28:21
126,83.38,2022-10-26 10:28:22
127,82.73,2022-10-26 10:28:23
128,82.13,2022-10-26 10:28:24
129,81.53,2022-10-26 10:28:25
130,80.97,2022-10-26 10:28:26
131,80.43,2022-10-26 10:28:27
132,79.82,2022-10-26 10:28:28
133,79.35,2022-10-26 10:28:29
134,78.92,2022-10-26 10:28:30
135,78.92,2022-10-26 10:28:31
136,78.93,2022-10-26 10:28:32
137,79.03,2022-10-26 10:28:33
138,79.27,2022-10-26 10:28:34
139,79.57,2022-10-26 10:28:35
140,79.88,2022-10-26 10:28:36
141,80.15,2022-10-26 10:28:37
142,80.45,2022-10-26 10:28:38
143,80.8,2022-10-26 10:28:39
144,81.13,2022-10-26 10:28:40
145,81.45,2022-10-26 10:28:41
146,81.73,2022-10-26 10:28:42
147,82.02,2022-10-26 10:28:43
148,82.3,2022-10-26 10:28:44
149,82.58,2022-10-26 10:28:45
150,82.8,2022-10-26 10:28:46
151,82.95,2022-10-26 10:28:47
152,82.93,2022-10-26 10:28:48
153,82.67,2022-10-26 10:28:49
154,82.35,2022-10-26 10:28:50
155,82.02,2022-10-26 10:28:51
156,81.57,2022-10-26 10:28:52
157,81.02,2022-10-26 10:28:53
158,80.43,2022-10-26 10:28:54
159,79.82,2022-10-26 10:28:55
160,79.27,2022-10-26 10:28:56
161,78.77,2022-10-26 10:28:57
162,78.32,2022-10-26 10:28:58
163,78.02,2022-10-26 10:28:59
164,77.68,2022-10-26 10:29:00
165,77.43,2022-10-26 10:29:01
166,77.15,2022-10-26 10:29:02
167,76.88,2022-10-26 10:29:03
168,76.6,2022-10-26 10:29:04
169,76.23,2022-10-26 10:29:05
170,75.97,2022-10-26 10:29:06
171,75.7,2022-10-26 10:29:07
172,75.52,2022-10-26 10:29:08
173,75.38,2022-10-26 10:29:09
174,75.22,2022-10-26 10:29:10
175,75.07,2022-10-26 10:29:11
176,75.08,2022-10-26 10:29:12
177,75.22,2022-10-26 10:29:13
178,75.4,2022-10-26 10:29:14
179,75.67,2022-10-26 10:29:15
180,76.05,2022-10-26 10:29:16
181,76.42,2022-10-26 10:29:17
182,76.82,2022-10-26 10:29:18
183,77.37,2022-10-26 10:29:19
184,77.93,2022-10-26 10:29:20
185,78.58,2022-10-26 10:29:21
186,79.27,2022-10-26 10:29:22
187,79.98,2022-10-26 10:29:23
188,80.72,2022-10-26 10:29:24
189,81.47,2022-10-26 10:29:25
190,82.27,2022-10-26 10:29:26
191,83.08,2022-10-26 10:29:27
192,83.97,2022-10-26 10:29:28
193,84.85,2022-10-26 10:29:29
194,85.73,2022-10-26 10:29:30
195,86.2,2022-10-26 10:29:31
196,86.68,2022-10-26 10:29:32
197,87.12,2022-10-26 10:29:33
198,87.45,2022-10-26 10:29:34
199,87.6,2022-10-26 10:29:35
200,87.75,2022-10-26 10:29:36
201,87.93,2022-10-26 10:29:37
202,88.08,2022-10-26 10:29:38
203,88.22,2022-10-26 10:29:39
204,88.33,2022-10-26 10:29:40
205,88.57,2022-10-26 10:29:41
206,88.8,2022-10-26 10:29:42
207,89.0,2022-10-26 10:29:43
208,89.2,2022-10-26 10:29:44
209,89.4,2022-10-26 10:29:45
210,89.65,2022-10-26 10:29:46
211,89.92,2022-10-26 10:29:47
212,90.25,2022-10-26 10:29:48
213,90.67,2022-10-26 10:29:49
214,91.07,2022-10-26 10:29:50
215,91.53,2022-10-26 10:29:51
216,92.02,2022-10-26 10:29:52
217,92.55,2022-10-26 10:29:53
218,93.08,2022-10-26 10:29:54
219,93.6,2022-10-26 10:29:55
220,94.12,2022-10-26 10:29:56
221,94.58,2022-10-26 10:29:57
222,95.05,2022-10-26 10:29:58
223,95.5,2022-10-26 10:29:59
224,95.95,2022-10-26 10:30:00
225,96.4,2022-10-26 10:30:01
226,96.85,2022-10-26 10:30:02
227,97.27,2022-10-26 10:30:03
228,97.7,2022-10-26 10:30:04
229,98.22,2022-10-26 10:30:05
230,98.55,2022-10-26 10:30:06
231,98.88,2022-10-26 10:30:07
232,99.17,2022-10-26 10:30:08
233,99.42,2022-10-26 10:30:09
234,99.72,2022-10-26 10:30:10
235,99.93,2022-10-26 10:30:11
236,100.17,2022-10-26 10:30:12
237,100.27,2022-10-26 10:30:13
238,100.32,2022-10-26 10:30:14
239,100.3,2022-10-26 10:30:15
240,100.1,2022-10-26 10:30:16
241,99.95,2022-10-26 10:30:17
242,99.82,2022-10-26 10:30:18
243,99.78,2022-10-26 10:30:19
244,99.72,2022-10-26 10:30:20
245,99.57,2022-10-26 10:30:21
246,99.42,2022-10-26 10:30:22
247,99.3,2022-10-26 10:30:23
248,99.13,2022-10-26 10:30:24
249,98.97,2022-10-26 10:30:25
250,98.73,2022-10-26 10:30:26
251,98.45,2022-10-26 10:30:27
252,98.2,2022-10-26 10:30:28
253,98.0,2022-10-26 10:30:29
254,97.82,2022-10-26 10:30:30
255,97.63,2022-10-26 10:30:31
256,97.48,2022-10-26 10:30:32
257,97.33,2022-10-26 10:30:33
258,97.22,2022-10-26 10:30:34
259,97.23,2022-10-26 10:30:35
260,97.33,2022-10-26 10:30:36
261,97.4,2022-10-26 10:30:37
262,97.48,2022-10-26 10:30:38
263,97.57,2022-10-26 10:30:39
264,97.82,2022-10-26 10:30:40
265,98.05,2022-10-26 10:30:41
266,98.2,2022-10-26 10:30:42
267,98.37,2022-10-26 10:30:43
268,98.5,2022-10-26 10:30:44
269,98.67,2022-10-26 10:30:45
270,98.83,2022-10-26 10:30:46
271,98.97,2022-10-26 10:30:47
272,99.27,2022-10-26 10:30:48
273,99.57,2022-10-26 10:30:49
274,99.88,2022-10-26 10:30:50
275,99.98,2022-10-26 10:30:51
276,100.1,2022-10-26 10:30:52
277,100.23,2022-10-26 10:30:53
278,100.35,2022-10-26 10:30:54
279,100.52,2022-10-26 10:30:55
280,100.68,2022-10-26 10:30:56
281,100.87,2022-10-26 10:30:57
282,101.02,2022-10-26 10:30:58
283,101.15,2022-10-26 10:30:59
284,101.27,2022-10-26 10:31:00
285,101.35,2022-10-26 10:31:01
286,101.42,2022-10-26 10:31:02
287,101.48,2022-10-26 10:31:03
288,101.52,2022-10-26 10:31:04
289,101.48,2022-10-26 10:31:05
290,101.53,2022-10-26 10:31:06
291,101.5,2022-10-26 10:31:07
292,101.48,2022-10-26 10:31:08
293,101.43,2022-10-26 10:31:09
294,101.43,2022-10-26 10:31:10
295,101.5,2022-10-26 10:31:11
296,101.53,2022-10-26 10:31:12
297,101.63,2022-10-26 10:31:13
298,101.57,2022-10-26 10:31:14
299,101.45,2022-10-26 10:31:15
300,101.2,2022-10-26 10:31:16
301,100.9,2022-10-26 10:31:17
302,100.53,2022-10-26 10:31:18
303,100.15,2022-10-26 10:31:19
304,99.78,2022-10-26 10:31:20
305,99.43,2022-10-26 10:31:21
306,99.07,2022-10-26 10:31:22
307,98.67,2022-10-26 10:31:23
