,EDA,time
0,2.0874200000000003,2022-10-26 16:30:15.750
1,2.114321,2022-10-26 16:30:16.000
2,2.119446,2022-10-26 16:30:16.250
3,2.116884,2022-10-26 16:30:16.500
4,2.120727,2022-10-26 16:30:16.750
5,2.1181650000000003,2022-10-26 16:30:17.000
6,2.1181650000000003,2022-10-26 16:30:17.250
7,2.116884,2022-10-26 16:30:17.500
8,2.115602,2022-10-26 16:30:17.750
9,2.114321,2022-10-26 16:30:18.000
10,2.122008,2022-10-26 16:30:18.250
11,2.1181650000000003,2022-10-26 16:30:18.500
12,2.119446,2022-10-26 16:30:18.750
13,2.122008,2022-10-26 16:30:19.000
14,2.1130400000000003,2022-10-26 16:30:19.250
15,2.109197,2022-10-26 16:30:19.500
16,2.107916,2022-10-26 16:30:19.750
17,2.101511,2022-10-26 16:30:20.000
18,2.10023,2022-10-26 16:30:20.250
19,2.097668,2022-10-26 16:30:20.500
20,2.093825,2022-10-26 16:30:20.750
21,2.089982,2022-10-26 16:30:21.000
22,2.0810150000000003,2022-10-26 16:30:21.250
23,2.083577,2022-10-26 16:30:21.500
24,2.077172,2022-10-26 16:30:21.750
25,2.066924,2022-10-26 16:30:22.000
26,2.0810150000000003,2022-10-26 16:30:22.250
27,2.095106,2022-10-26 16:30:22.500
28,2.105354,2022-10-26 16:30:22.750
29,2.104073,2022-10-26 16:30:23.000
30,2.101511,2022-10-26 16:30:23.250
31,2.10023,2022-10-26 16:30:23.500
32,2.10023,2022-10-26 16:30:23.750
33,2.098949,2022-10-26 16:30:24.000
34,2.093825,2022-10-26 16:30:24.250
35,2.095106,2022-10-26 16:30:24.500
36,2.091263,2022-10-26 16:30:24.750
37,2.0874200000000003,2022-10-26 16:30:25.000
38,2.0874200000000003,2022-10-26 16:30:25.250
39,2.088701,2022-10-26 16:30:25.500
40,2.084858,2022-10-26 16:30:25.750
41,2.083577,2022-10-26 16:30:26.000
42,2.0784529999999997,2022-10-26 16:30:26.250
43,2.077172,2022-10-26 16:30:26.500
44,2.075891,2022-10-26 16:30:26.750
45,2.077172,2022-10-26 16:30:27.000
46,2.068205,2022-10-26 16:30:27.250
47,2.070767,2022-10-26 16:30:27.500
48,2.066924,2022-10-26 16:30:27.750
49,2.069486,2022-10-26 16:30:28.000
50,2.072048,2022-10-26 16:30:28.250
51,2.070767,2022-10-26 16:30:28.500
