,BVP,time
0,-58.52,2022-10-28 10:25:03.390625
1,-68.65,2022-10-28 10:25:03.406250
2,-79.78,2022-10-28 10:25:03.421875
3,-90.24,2022-10-28 10:25:03.437500
4,-97.95,2022-10-28 10:25:03.453125
5,-102.58,2022-10-28 10:25:03.468750
6,-106.8,2022-10-28 10:25:03.484375
7,-115.89,2022-10-28 10:25:03.500000
8,-135.4,2022-10-28 10:25:03.515625
9,-168.32,2022-10-28 10:25:03.531250
10,-213.14,2022-10-28 10:25:03.546875
11,-263.94,2022-10-28 10:25:03.562500
12,-312.07,2022-10-28 10:25:03.578125
13,-348.85,2022-10-28 10:25:03.593750
14,-367.86,2022-10-28 10:25:03.609375
15,-366.49,2022-10-28 10:25:03.625000
16,-346.34,2022-10-28 10:25:03.640625
17,-312.49,2022-10-28 10:25:03.656250
18,-271.97,2022-10-28 10:25:03.671875
19,-231.74,2022-10-28 10:25:03.687500
20,-196.75,2022-10-28 10:25:03.703125
21,-168.73,2022-10-28 10:25:03.718750
22,-146.49,2022-10-28 10:25:03.734375
23,-126.85,2022-10-28 10:25:03.750000
24,-106.24,2022-10-28 10:25:03.765625
25,-81.96,2022-10-28 10:25:03.781250
26,-52.85,2022-10-28 10:25:03.796875
27,-19.61,2022-10-28 10:25:03.812500
28,15.06,2022-10-28 10:25:03.828125
29,46.46,2022-10-28 10:25:03.843750
30,68.53,2022-10-28 10:25:03.859375
31,75.8,2022-10-28 10:25:03.875000
32,65.65,2022-10-28 10:25:03.890625
33,40.26,2022-10-28 10:25:03.906250
34,6.92,2022-10-28 10:25:03.921875
35,-24.01,2022-10-28 10:25:03.937500
36,-42.76,2022-10-28 10:25:03.953125
37,-44.1,2022-10-28 10:25:03.968750
38,-29.38,2022-10-28 10:25:03.984375
39,-5.68,2022-10-28 10:25:04.000000
40,17.61,2022-10-28 10:25:04.015625
41,33.19,2022-10-28 10:25:04.031250
42,39.02,2022-10-28 10:25:04.046875
43,38.76,2022-10-28 10:25:04.062500
44,39.52,2022-10-28 10:25:04.078125
45,47.92,2022-10-28 10:25:04.093750
46,66.68,2022-10-28 10:25:04.109375
47,93.1,2022-10-28 10:25:04.125000
48,120.28,2022-10-28 10:25:04.140625
49,140.28,2022-10-28 10:25:04.156250
50,147.65,2022-10-28 10:25:04.171875
51,141.41,2022-10-28 10:25:04.187500
52,124.76,2022-10-28 10:25:04.203125
53,103.0,2022-10-28 10:25:04.218750
54,80.44,2022-10-28 10:25:04.234375
55,58.82,2022-10-28 10:25:04.250000
56,37.54,2022-10-28 10:25:04.265625
57,15.2,2022-10-28 10:25:04.281250
58,-8.5,2022-10-28 10:25:04.296875
59,-32.13,2022-10-28 10:25:04.312500
60,-53.33,2022-10-28 10:25:04.328125
61,-70.31,2022-10-28 10:25:04.343750
62,-83.16,2022-10-28 10:25:04.359375
63,-93.62,2022-10-28 10:25:04.375000
64,-103.56,2022-10-28 10:25:04.390625
65,-113.58,2022-10-28 10:25:04.406250
66,-122.5,2022-10-28 10:25:04.421875
67,-128.31,2022-10-28 10:25:04.437500
68,-129.56,2022-10-28 10:25:04.453125
69,-126.32,2022-10-28 10:25:04.468750
70,-119.93,2022-10-28 10:25:04.484375
71,-112.0,2022-10-28 10:25:04.500000
72,-103.37,2022-10-28 10:25:04.515625
73,-93.86,2022-10-28 10:25:04.531250
74,-82.91,2022-10-28 10:25:04.546875
75,-70.32,2022-10-28 10:25:04.562500
76,-56.67,2022-10-28 10:25:04.578125
77,-42.82,2022-10-28 10:25:04.593750
78,-29.09,2022-10-28 10:25:04.609375
79,-14.72,2022-10-28 10:25:04.625000
80,1.97,2022-10-28 10:25:04.640625
81,22.59,2022-10-28 10:25:04.656250
82,47.49,2022-10-28 10:25:04.671875
83,75.13,2022-10-28 10:25:04.687500
84,102.37,2022-10-28 10:25:04.703125
85,125.43,2022-10-28 10:25:04.718750
86,141.16,2022-10-28 10:25:04.734375
87,147.96,2022-10-28 10:25:04.750000
88,146.31,2022-10-28 10:25:04.765625
89,138.72,2022-10-28 10:25:04.781250
90,129.28,2022-10-28 10:25:04.796875
91,122.61,2022-10-28 10:25:04.812500
92,122.82,2022-10-28 10:25:04.828125
93,132.34,2022-10-28 10:25:04.843750
94,151.21,2022-10-28 10:25:04.859375
95,177.16,2022-10-28 10:25:04.875000
96,206.51,2022-10-28 10:25:04.890625
97,235.53,2022-10-28 10:25:04.906250
98,261.59,2022-10-28 10:25:04.921875
99,283.6,2022-10-28 10:25:04.937500
100,301.63,2022-10-28 10:25:04.953125
101,316.08,2022-10-28 10:25:04.968750
102,326.95,2022-10-28 10:25:04.984375
103,333.85,2022-10-28 10:25:05.000000
104,336.4,2022-10-28 10:25:05.015625
105,334.99,2022-10-28 10:25:05.031250
106,330.96,2022-10-28 10:25:05.046875
107,326.1,2022-10-28 10:25:05.062500
108,321.86,2022-10-28 10:25:05.078125
109,318.57,2022-10-28 10:25:05.093750
110,315.31,2022-10-28 10:25:05.109375
111,310.31,2022-10-28 10:25:05.125000
112,301.69,2022-10-28 10:25:05.140625
113,288.26,2022-10-28 10:25:05.156250
114,269.83,2022-10-28 10:25:05.171875
115,247.24,2022-10-28 10:25:05.187500
116,222.03,2022-10-28 10:25:05.203125
117,196.03,2022-10-28 10:25:05.218750
118,170.84,2022-10-28 10:25:05.234375
119,147.47,2022-10-28 10:25:05.250000
120,126.13,2022-10-28 10:25:05.265625
121,106.4,2022-10-28 10:25:05.281250
122,87.46,2022-10-28 10:25:05.296875
123,68.63,2022-10-28 10:25:05.312500
124,49.63,2022-10-28 10:25:05.328125
125,30.65,2022-10-28 10:25:05.343750
126,12.23,2022-10-28 10:25:05.359375
127,-5.12,2022-10-28 10:25:05.375000
128,-21.16,2022-10-28 10:25:05.390625
129,-36.06,2022-10-28 10:25:05.406250
130,-50.38,2022-10-28 10:25:05.421875
131,-64.81,2022-10-28 10:25:05.437500
132,-79.98,2022-10-28 10:25:05.453125
133,-96.33,2022-10-28 10:25:05.468750
134,-114.2,2022-10-28 10:25:05.484375
135,-133.92,2022-10-28 10:25:05.500000
136,-155.83,2022-10-28 10:25:05.515625
137,-179.95,2022-10-28 10:25:05.531250
138,-205.49,2022-10-28 10:25:05.546875
139,-230.6,2022-10-28 10:25:05.562500
140,-252.58,2022-10-28 10:25:05.578125
141,-268.66,2022-10-28 10:25:05.593750
142,-277.0,2022-10-28 10:25:05.609375
143,-277.41,2022-10-28 10:25:05.625000
144,-271.26,2022-10-28 10:25:05.640625
145,-260.58,2022-10-28 10:25:05.656250
146,-246.91,2022-10-28 10:25:05.671875
147,-230.54,2022-10-28 10:25:05.687500
148,-210.74,2022-10-28 10:25:05.703125
149,-186.93,2022-10-28 10:25:05.718750
150,-159.82,2022-10-28 10:25:05.734375
151,-131.89,2022-10-28 10:25:05.750000
152,-106.66,2022-10-28 10:25:05.765625
153,-87.22,2022-10-28 10:25:05.781250
154,-74.85,2022-10-28 10:25:05.796875
155,-68.5,2022-10-28 10:25:05.812500
156,-65.56,2022-10-28 10:25:05.828125
157,-63.25,2022-10-28 10:25:05.843750
158,-59.78,2022-10-28 10:25:05.859375
159,-54.93,2022-10-28 10:25:05.875000
160,-49.5,2022-10-28 10:25:05.890625
161,-44.48,2022-10-28 10:25:05.906250
162,-40.37,2022-10-28 10:25:05.921875
163,-36.98,2022-10-28 10:25:05.937500
164,-33.87,2022-10-28 10:25:05.953125
165,-30.77,2022-10-28 10:25:05.968750
166,-27.78,2022-10-28 10:25:05.984375
167,-25.19,2022-10-28 10:25:06.000000
168,-23.14,2022-10-28 10:25:06.015625
169,-21.41,2022-10-28 10:25:06.031250
170,-19.51,2022-10-28 10:25:06.046875
171,-16.86,2022-10-28 10:25:06.062500
172,-13.12,2022-10-28 10:25:06.078125
173,-8.29,2022-10-28 10:25:06.093750
174,-2.69,2022-10-28 10:25:06.109375
175,3.17,2022-10-28 10:25:06.125000
176,8.76,2022-10-28 10:25:06.140625
177,13.58,2022-10-28 10:25:06.156250
178,17.28,2022-10-28 10:25:06.171875
179,19.74,2022-10-28 10:25:06.187500
180,21.06,2022-10-28 10:25:06.203125
181,21.52,2022-10-28 10:25:06.218750
182,21.5,2022-10-28 10:25:06.234375
