,TEMP,time
0,30.95,2022-10-26 09:59:15.000
1,30.95,2022-10-26 09:59:15.250
2,30.95,2022-10-26 09:59:15.500
3,30.95,2022-10-26 09:59:15.750
4,30.95,2022-10-26 09:59:16.000
5,30.95,2022-10-26 09:59:16.250
6,30.95,2022-10-26 09:59:16.500
7,30.95,2022-10-26 09:59:16.750
8,30.95,2022-10-26 09:59:17.000
9,30.95,2022-10-26 09:59:17.250
10,30.95,2022-10-26 09:59:17.500
11,30.95,2022-10-26 09:59:17.750
12,30.95,2022-10-26 09:59:18.000
13,30.95,2022-10-26 09:59:18.250
14,30.95,2022-10-26 09:59:18.500
15,30.95,2022-10-26 09:59:18.750
16,30.97,2022-10-26 09:59:19.000
17,30.97,2022-10-26 09:59:19.250
18,30.97,2022-10-26 09:59:19.500
19,30.97,2022-10-26 09:59:19.750
20,30.95,2022-10-26 09:59:20.000
21,30.95,2022-10-26 09:59:20.250
22,30.95,2022-10-26 09:59:20.500
23,30.95,2022-10-26 09:59:20.750
24,30.99,2022-10-26 09:59:21.000
25,30.99,2022-10-26 09:59:21.250
26,30.99,2022-10-26 09:59:21.500
27,30.99,2022-10-26 09:59:21.750
28,30.97,2022-10-26 09:59:22.000
29,30.97,2022-10-26 09:59:22.250
30,30.97,2022-10-26 09:59:22.500
31,30.97,2022-10-26 09:59:22.750
32,30.97,2022-10-26 09:59:23.000
33,30.97,2022-10-26 09:59:23.250
34,30.97,2022-10-26 09:59:23.500
35,30.97,2022-10-26 09:59:23.750
36,30.95,2022-10-26 09:59:24.000
37,30.95,2022-10-26 09:59:24.250
38,30.95,2022-10-26 09:59:24.500
39,30.95,2022-10-26 09:59:24.750
40,30.95,2022-10-26 09:59:25.000
41,30.95,2022-10-26 09:59:25.250
42,30.95,2022-10-26 09:59:25.500
43,30.95,2022-10-26 09:59:25.750
44,30.95,2022-10-26 09:59:26.000
45,30.95,2022-10-26 09:59:26.250
46,30.95,2022-10-26 09:59:26.500
47,30.95,2022-10-26 09:59:26.750
48,30.95,2022-10-26 09:59:27.000
49,30.95,2022-10-26 09:59:27.250
