,BVP,time
0,38.31,2021-12-17 16:49:35.234375
1,44.5,2021-12-17 16:49:35.250000
2,50.35,2021-12-17 16:49:35.265625
3,55.65,2021-12-17 16:49:35.281250
4,60.11,2021-12-17 16:49:35.296875
5,63.63,2021-12-17 16:49:35.312500
6,66.49,2021-12-17 16:49:35.328125
7,69.19,2021-12-17 16:49:35.343750
8,72.2,2021-12-17 16:49:35.359375
9,75.74,2021-12-17 16:49:35.375000
10,79.8,2021-12-17 16:49:35.390625
11,84.25,2021-12-17 16:49:35.406250
12,89.05,2021-12-17 16:49:35.421875
13,94.3,2021-12-17 16:49:35.437500
14,100.05,2021-12-17 16:49:35.453125
15,106.07,2021-12-17 16:49:35.468750
16,111.68,2021-12-17 16:49:35.484375
17,115.93,2021-12-17 16:49:35.500000
18,117.93,2021-12-17 16:49:35.515625
19,117.33,2021-12-17 16:49:35.531250
20,114.57,2021-12-17 16:49:35.546875
21,110.65,2021-12-17 16:49:35.562500
22,106.77,2021-12-17 16:49:35.578125
23,103.77,2021-12-17 16:49:35.593750
24,101.8,2021-12-17 16:49:35.609375
25,100.38,2021-12-17 16:49:35.625000
26,98.61,2021-12-17 16:49:35.640625
27,95.51,2021-12-17 16:49:35.656250
28,90.27,2021-12-17 16:49:35.671875
29,82.43,2021-12-17 16:49:35.687500
30,71.96,2021-12-17 16:49:35.703125
31,59.4,2021-12-17 16:49:35.718750
32,45.97,2021-12-17 16:49:35.734375
33,33.42,2021-12-17 16:49:35.750000
34,23.7,2021-12-17 16:49:35.765625
35,18.4,2021-12-17 16:49:35.781250
36,18.26,2021-12-17 16:49:35.796875
37,22.95,2021-12-17 16:49:35.812500
38,31.14,2021-12-17 16:49:35.828125
39,40.95,2021-12-17 16:49:35.843750
40,50.45,2021-12-17 16:49:35.859375
41,58.12,2021-12-17 16:49:35.875000
42,62.94,2021-12-17 16:49:35.890625
43,64.34,2021-12-17 16:49:35.906250
44,62.11,2021-12-17 16:49:35.921875
45,56.34,2021-12-17 16:49:35.937500
46,47.44,2021-12-17 16:49:35.953125
47,36.18,2021-12-17 16:49:35.968750
48,23.62,2021-12-17 16:49:35.984375
49,10.92,2021-12-17 16:49:36.000000
50,-0.92,2021-12-17 16:49:36.015625
51,-11.25,2021-12-17 16:49:36.031250
52,-19.8,2021-12-17 16:49:36.046875
53,-26.59,2021-12-17 16:49:36.062500
54,-31.72,2021-12-17 16:49:36.078125
55,-35.16,2021-12-17 16:49:36.093750
56,-36.8,2021-12-17 16:49:36.109375
57,-36.55,2021-12-17 16:49:36.125000
58,-34.45,2021-12-17 16:49:36.140625
59,-30.95,2021-12-17 16:49:36.156250
60,-26.83,2021-12-17 16:49:36.171875
61,-23.07,2021-12-17 16:49:36.187500
62,-20.55,2021-12-17 16:49:36.203125
63,-19.79,2021-12-17 16:49:36.218750
64,-20.84,2021-12-17 16:49:36.234375
65,-23.29,2021-12-17 16:49:36.250000
66,-26.55,2021-12-17 16:49:36.265625
67,-30.08,2021-12-17 16:49:36.281250
68,-33.67,2021-12-17 16:49:36.296875
69,-37.36,2021-12-17 16:49:36.312500
70,-41.33,2021-12-17 16:49:36.328125
71,-45.63,2021-12-17 16:49:36.343750
72,-50.01,2021-12-17 16:49:36.359375
73,-53.92,2021-12-17 16:49:36.375000
74,-56.58,2021-12-17 16:49:36.390625
75,-57.2,2021-12-17 16:49:36.406250
76,-55.19,2021-12-17 16:49:36.421875
77,-50.37,2021-12-17 16:49:36.437500
78,-42.99,2021-12-17 16:49:36.453125
79,-33.63,2021-12-17 16:49:36.468750
