,BVP,time
0,100.72,2021-12-17 17:09:23.484375
1,128.0,2021-12-17 17:09:23.500000
2,152.2,2021-12-17 17:09:23.515625
3,170.18,2021-12-17 17:09:23.531250
4,175.83,2021-12-17 17:09:23.546875
5,166.76,2021-12-17 17:09:23.562500
6,144.29,2021-12-17 17:09:23.578125
7,112.82,2021-12-17 17:09:23.593750
8,78.11,2021-12-17 17:09:23.609375
9,44.99,2021-12-17 17:09:23.625000
10,16.17,2021-12-17 17:09:23.640625
11,-7.64,2021-12-17 17:09:23.656250
12,-26.88,2021-12-17 17:09:23.671875
13,-42.5,2021-12-17 17:09:23.687500
14,-54.7,2021-12-17 17:09:23.703125
15,-63.57,2021-12-17 17:09:23.718750
16,-69.19,2021-12-17 17:09:23.734375
17,-71.77,2021-12-17 17:09:23.750000
18,-71.67,2021-12-17 17:09:23.765625
19,-69.59,2021-12-17 17:09:23.781250
20,-66.53,2021-12-17 17:09:23.796875
21,-63.84,2021-12-17 17:09:23.812500
22,-63.13,2021-12-17 17:09:23.828125
23,-65.17,2021-12-17 17:09:23.843750
24,-70.08,2021-12-17 17:09:23.859375
25,-77.43,2021-12-17 17:09:23.875000
26,-86.73,2021-12-17 17:09:23.890625
27,-97.13,2021-12-17 17:09:23.906250
28,-108.79,2021-12-17 17:09:23.921875
29,-122.11,2021-12-17 17:09:23.937500
30,-137.71,2021-12-17 17:09:23.953125
31,-156.33,2021-12-17 17:09:23.968750
32,-178.47,2021-12-17 17:09:23.984375
33,-204.56,2021-12-17 17:09:24.000000
34,-234.69,2021-12-17 17:09:24.015625
35,-267.77,2021-12-17 17:09:24.031250
36,-299.99,2021-12-17 17:09:24.046875
37,-325.27,2021-12-17 17:09:24.062500
38,-336.41,2021-12-17 17:09:24.078125
39,-327.77,2021-12-17 17:09:24.093750
40,-297.86,2021-12-17 17:09:24.109375
41,-250.32,2021-12-17 17:09:24.125000
42,-192.65,2021-12-17 17:09:24.140625
43,-133.74,2021-12-17 17:09:24.156250
44,-80.89,2021-12-17 17:09:24.171875
45,-37.33,2021-12-17 17:09:24.187500
46,-3.18,2021-12-17 17:09:24.203125
47,23.19,2021-12-17 17:09:24.218750
48,43.5,2021-12-17 17:09:24.234375
49,59.14,2021-12-17 17:09:24.250000
50,69.96,2021-12-17 17:09:24.265625
51,77.2,2021-12-17 17:09:24.281250
52,83.24,2021-12-17 17:09:24.296875
53,90.48,2021-12-17 17:09:24.312500
54,101.0,2021-12-17 17:09:24.328125
55,114.62,2021-12-17 17:09:24.343750
56,129.18,2021-12-17 17:09:24.359375
57,141.57,2021-12-17 17:09:24.375000
58,149.02,2021-12-17 17:09:24.390625
59,150.21,2021-12-17 17:09:24.406250
60,145.58,2021-12-17 17:09:24.421875
61,136.66,2021-12-17 17:09:24.437500
62,120.78,2021-12-17 17:09:24.453125
63,97.01,2021-12-17 17:09:24.468750
64,65.5,2021-12-17 17:09:24.484375
65,27.92,2021-12-17 17:09:24.500000
66,-12.9,2021-12-17 17:09:24.515625
