,BVP,time
0,-76.79,2022-10-26 09:59:15.890625
1,-77.38,2022-10-26 09:59:15.906250
2,-83.15,2022-10-26 09:59:15.921875
3,-90.2,2022-10-26 09:59:15.937500
4,-92.18,2022-10-26 09:59:15.953125
5,-82.43,2022-10-26 09:59:15.968750
6,-56.93,2022-10-26 09:59:15.984375
7,-15.63,2022-10-26 09:59:16.000000
8,38.11,2022-10-26 09:59:16.015625
9,98.5,2022-10-26 09:59:16.031250
10,159.73,2022-10-26 09:59:16.046875
11,216.67,2022-10-26 09:59:16.062500
12,264.26,2022-10-26 09:59:16.078125
13,297.8,2022-10-26 09:59:16.093750
14,312.77,2022-10-26 09:59:16.109375
15,306.77,2022-10-26 09:59:16.125000
16,282.21,2022-10-26 09:59:16.140625
17,246.93,2022-10-26 09:59:16.156250
18,212.58,2022-10-26 09:59:16.171875
19,190.24,2022-10-26 09:59:16.187500
20,185.15,2022-10-26 09:59:16.203125
21,193.46,2022-10-26 09:59:16.218750
22,202.97,2022-10-26 09:59:16.234375
23,198.25,2022-10-26 09:59:16.250000
24,167.31,2022-10-26 09:59:16.265625
25,108.14,2022-10-26 09:59:16.281250
26,29.3,2022-10-26 09:59:16.296875
27,-54.55,2022-10-26 09:59:16.312500
28,-129.57,2022-10-26 09:59:16.328125
29,-189.9,2022-10-26 09:59:16.343750
30,-237.95,2022-10-26 09:59:16.359375
31,-280.14,2022-10-26 09:59:16.375000
32,-320.43,2022-10-26 09:59:16.390625
33,-355.92,2022-10-26 09:59:16.406250
34,-378.1,2022-10-26 09:59:16.421875
35,-378.5,2022-10-26 09:59:16.437500
36,-354.34,2022-10-26 09:59:16.453125
37,-310.14,2022-10-26 09:59:16.468750
38,-254.36,2022-10-26 09:59:16.484375
39,-194.12,2022-10-26 09:59:16.500000
40,-131.07,2022-10-26 09:59:16.515625
41,-62.96,2022-10-26 09:59:16.531250
42,12.21,2022-10-26 09:59:16.546875
43,92.24,2022-10-26 09:59:16.562500
44,169.54,2022-10-26 09:59:16.578125
45,233.99,2022-10-26 09:59:16.593750
46,277.47,2022-10-26 09:59:16.609375
47,296.22,2022-10-26 09:59:16.625000
48,292.29,2022-10-26 09:59:16.640625
49,271.05,2022-10-26 09:59:16.656250
50,238.53,2022-10-26 09:59:16.671875
51,199.62,2022-10-26 09:59:16.687500
52,157.74,2022-10-26 09:59:16.703125
53,116.08,2022-10-26 09:59:16.718750
54,78.43,2022-10-26 09:59:16.734375
55,49.53,2022-10-26 09:59:16.750000
56,33.66,2022-10-26 09:59:16.765625
57,32.82,2022-10-26 09:59:16.781250
58,45.51,2022-10-26 09:59:16.796875
59,65.93,2022-10-26 09:59:16.812500
60,85.08,2022-10-26 09:59:16.828125
61,93.04,2022-10-26 09:59:16.843750
62,83.29,2022-10-26 09:59:16.859375
63,55.92,2022-10-26 09:59:16.875000
64,18.77,2022-10-26 09:59:16.890625
65,-15.69,2022-10-26 09:59:16.906250
66,-35.64,2022-10-26 09:59:16.921875
67,-36.17,2022-10-26 09:59:16.937500
68,-22.16,2022-10-26 09:59:16.953125
69,-6.45,2022-10-26 09:59:16.968750
70,-3.25,2022-10-26 09:59:16.984375
71,-21.43,2022-10-26 09:59:17.000000
72,-59.91,2022-10-26 09:59:17.015625
73,-108.69,2022-10-26 09:59:17.031250
74,-154.78,2022-10-26 09:59:17.046875
75,-188.45,2022-10-26 09:59:17.062500
76,-206.14,2022-10-26 09:59:17.078125
77,-209.8,2022-10-26 09:59:17.093750
78,-202.43,2022-10-26 09:59:17.109375
79,-185.88,2022-10-26 09:59:17.125000
80,-160.83,2022-10-26 09:59:17.140625
81,-129.57,2022-10-26 09:59:17.156250
82,-98.07,2022-10-26 09:59:17.171875
83,-74.17,2022-10-26 09:59:17.187500
84,-63.7,2022-10-26 09:59:17.203125
85,-65.31,2022-10-26 09:59:17.218750
86,-69.71,2022-10-26 09:59:17.234375
87,-63.95,2022-10-26 09:59:17.250000
88,-37.83,2022-10-26 09:59:17.265625
89,10.38,2022-10-26 09:59:17.281250
90,73.09,2022-10-26 09:59:17.296875
91,137.76,2022-10-26 09:59:17.312500
92,193.19,2022-10-26 09:59:17.328125
