,EDA,time
0,5.810912,2022-10-28 16:29:33.250
1,5.848068,2022-10-28 16:29:33.500
2,5.845505999999999,2022-10-28 16:29:33.750
3,5.840381,2022-10-28 16:29:34.000
4,5.840381,2022-10-28 16:29:34.250
5,5.844224,2022-10-28 16:29:34.500
6,5.850631,2022-10-28 16:29:34.750
7,5.857037,2022-10-28 16:29:35.000
8,5.857037,2022-10-28 16:29:35.250
9,5.853193,2022-10-28 16:29:35.500
10,5.846787,2022-10-28 16:29:35.750
11,5.849349,2022-10-28 16:29:36.000
12,5.907006,2022-10-28 16:29:36.250
13,5.977475,2022-10-28 16:29:36.500
14,6.053069,2022-10-28 16:29:36.750
15,6.164537999999999,2022-10-28 16:29:37.000
16,6.241413,2022-10-28 16:29:37.250
17,6.252944,2022-10-28 16:29:37.500
18,6.1747879999999995,2022-10-28 16:29:37.750
19,6.120975,2022-10-28 16:29:38.000
20,6.123538,2022-10-28 16:29:38.250
21,6.060756,2022-10-28 16:29:38.500
22,5.989006,2022-10-28 16:29:38.750
23,5.939037,2022-10-28 16:29:39.000
24,5.924943,2022-10-28 16:29:39.250
25,5.896756,2022-10-28 16:29:39.500
26,5.874975,2022-10-28 16:29:39.750
27,5.7596620000000005,2022-10-28 16:29:40.000
28,5.705849,2022-10-28 16:29:40.250
29,5.6533169999999995,2022-10-28 16:29:40.500
30,5.698162,2022-10-28 16:29:40.750
31,5.704568,2022-10-28 16:29:41.000
32,5.751974,2022-10-28 16:29:41.250
33,5.776318,2022-10-28 16:29:41.500
34,5.695599,2022-10-28 16:29:41.750
35,5.581567,2022-10-28 16:29:42.000
36,5.466255,2022-10-28 16:29:42.250
37,5.457286,2022-10-28 16:29:42.500
38,5.494441999999999,2022-10-28 16:29:42.750
39,5.523911,2022-10-28 16:29:43.000
40,5.596941999999999,2022-10-28 16:29:43.250
41,5.66613,2022-10-28 16:29:43.500
42,5.639224,2022-10-28 16:29:43.750
43,5.571317,2022-10-28 16:29:44.000
44,5.600786,2022-10-28 16:29:44.250
45,5.6853489999999995,2022-10-28 16:29:44.500
46,5.764787,2022-10-28 16:29:44.750
47,5.822443,2022-10-28 16:29:45.000
48,5.915975,2022-10-28 16:29:45.250
49,5.965943,2022-10-28 16:29:45.500
50,6.009506,2022-10-28 16:29:45.750
51,6.199132,2022-10-28 16:29:46.000
52,6.5220080000000005,2022-10-28 16:29:46.250
53,6.9122509999999995,2022-10-28 16:29:46.500
54,7.081377000000001,2022-10-28 16:29:46.750
55,7.28575,2022-10-28 16:29:47.000
56,7.269094,2022-10-28 16:29:47.250
57,7.174281,2022-10-28 16:29:47.500
58,7.065374,2022-10-28 16:29:47.750
59,6.932124000000001,2022-10-28 16:29:48.000
60,6.732247999999999,2022-10-28 16:29:48.250
61,6.565685,2022-10-28 16:29:48.500
62,6.470872,2022-10-28 16:29:48.750
63,6.454216000000001,2022-10-28 16:29:49.000
64,6.344028,2022-10-28 16:29:49.250
65,6.274187,2022-10-28 16:29:49.500
66,6.270343,2022-10-28 16:29:49.750
67,6.253687,2022-10-28 16:29:50.000
68,6.222937,2022-10-28 16:29:50.250
69,6.217812,2022-10-28 16:29:50.500
70,6.242156,2022-10-28 16:29:50.750
71,6.274187,2022-10-28 16:29:51.000
72,6.281874,2022-10-28 16:29:51.250
73,6.252406,2022-10-28 16:29:51.500
74,6.187061,2022-10-28 16:29:51.750
75,6.146061,2022-10-28 16:29:52.000
76,6.143498999999999,2022-10-28 16:29:52.250
77,6.122999,2022-10-28 16:29:52.500
78,6.105061,2022-10-28 16:29:52.750
79,6.033311,2022-10-28 16:29:53.000
80,5.964123000000001,2022-10-28 16:29:53.250
81,5.934654,2022-10-28 16:29:53.500
82,5.914693,2022-10-28 16:29:53.750
83,5.903162,2022-10-28 16:29:54.000
84,5.930068,2022-10-28 16:29:54.250
85,6.01335,2022-10-28 16:29:54.500
86,6.09535,2022-10-28 16:29:54.750
87,6.150444,2022-10-28 16:29:55.000
88,6.173507,2022-10-28 16:29:55.250
89,6.177351,2022-10-28 16:29:55.500
90,6.1671,2022-10-28 16:29:55.750
91,6.147882,2022-10-28 16:29:56.000
92,6.141475,2022-10-28 16:29:56.250
93,6.151725,2022-10-28 16:29:56.500
94,6.161975,2022-10-28 16:29:56.750
95,6.15685,2022-10-28 16:29:57.000
96,6.137631,2022-10-28 16:29:57.250
97,6.114569,2022-10-28 16:29:57.500
98,6.077413,2022-10-28 16:29:57.750
99,6.053069,2022-10-28 16:29:58.000
100,6.030006,2022-10-28 16:29:58.250
101,6.008225,2022-10-28 16:29:58.500
102,5.965943,2022-10-28 16:29:58.750
103,5.926225,2022-10-28 16:29:59.000
104,5.905725,2022-10-28 16:29:59.250
