,BVP,time
0,-118.77,2022-08-17 14:43:22.921875
1,-112.73,2022-08-17 14:43:22.937500
2,-106.62,2022-08-17 14:43:22.953125
3,-100.72,2022-08-17 14:43:22.968750
4,-95.44,2022-08-17 14:43:22.984375
5,-91.08,2022-08-17 14:43:23.000000
6,-87.72,2022-08-17 14:43:23.015625
7,-85.29,2022-08-17 14:43:23.031250
8,-83.72,2022-08-17 14:43:23.046875
9,-83.04,2022-08-17 14:43:23.062500
10,-83.37,2022-08-17 14:43:23.078125
11,-84.79,2022-08-17 14:43:23.093750
12,-87.13,2022-08-17 14:43:23.109375
13,-89.89,2022-08-17 14:43:23.125000
14,-92.39,2022-08-17 14:43:23.140625
15,-93.92,2022-08-17 14:43:23.156250
16,-94.01,2022-08-17 14:43:23.171875
17,-92.44,2022-08-17 14:43:23.187500
18,-89.17,2022-08-17 14:43:23.203125
19,-84.2,2022-08-17 14:43:23.218750
20,-77.45,2022-08-17 14:43:23.234375
21,-68.82,2022-08-17 14:43:23.250000
22,-58.35,2022-08-17 14:43:23.265625
23,-46.3,2022-08-17 14:43:23.281250
24,-33.14,2022-08-17 14:43:23.296875
25,-19.39,2022-08-17 14:43:23.312500
26,-5.41,2022-08-17 14:43:23.328125
27,8.7,2022-08-17 14:43:23.343750
28,22.88,2022-08-17 14:43:23.359375
29,36.86,2022-08-17 14:43:23.375000
30,49.83,2022-08-17 14:43:23.390625
31,60.53,2022-08-17 14:43:23.406250
32,67.67,2022-08-17 14:43:23.421875
33,70.52,2022-08-17 14:43:23.437500
34,69.24,2022-08-17 14:43:23.453125
35,65.01,2022-08-17 14:43:23.468750
36,59.58,2022-08-17 14:43:23.484375
37,54.77,2022-08-17 14:43:23.500000
38,51.84,2022-08-17 14:43:23.515625
39,51.38,2022-08-17 14:43:23.531250
40,53.3,2022-08-17 14:43:23.546875
41,57.3,2022-08-17 14:43:23.562500
42,63.1,2022-08-17 14:43:23.578125
43,70.52,2022-08-17 14:43:23.593750
44,79.53,2022-08-17 14:43:23.609375
45,90.04,2022-08-17 14:43:23.625000
46,101.8,2022-08-17 14:43:23.640625
47,114.36,2022-08-17 14:43:23.656250
