,EDA,time
0,3.161188,2022-10-26 16:10:31.500
1,3.222696,2022-10-26 16:10:31.750
2,3.250887,2022-10-26 16:10:32.000
3,3.2611380000000003,2022-10-26 16:10:32.250
4,3.259857,2022-10-26 16:10:32.500
5,3.254731,2022-10-26 16:10:32.750
6,3.250887,2022-10-26 16:10:33.000
7,3.247043,2022-10-26 16:10:33.250
8,3.239354,2022-10-26 16:10:33.500
9,3.229103,2022-10-26 16:10:33.750
10,3.227822,2022-10-26 16:10:34.000
11,3.22654,2022-10-26 16:10:34.250
12,3.231666,2022-10-26 16:10:34.500
13,3.2355099999999997,2022-10-26 16:10:34.750
14,3.234229,2022-10-26 16:10:35.000
15,3.222696,2022-10-26 16:10:35.250
16,3.225259,2022-10-26 16:10:35.500
17,3.222696,2022-10-26 16:10:35.750
18,3.225259,2022-10-26 16:10:36.000
19,3.230384,2022-10-26 16:10:36.250
20,3.240636,2022-10-26 16:10:36.500
21,3.240636,2022-10-26 16:10:36.750
22,3.247043,2022-10-26 16:10:37.000
23,3.257294,2022-10-26 16:10:37.250
24,3.2560119999999997,2022-10-26 16:10:37.500
25,3.254731,2022-10-26 16:10:37.750
26,3.257294,2022-10-26 16:10:38.000
27,3.252168,2022-10-26 16:10:38.250
28,3.252168,2022-10-26 16:10:38.500
29,3.252168,2022-10-26 16:10:38.750
30,3.258575,2022-10-26 16:10:39.000
31,3.2765150000000003,2022-10-26 16:10:39.250
32,3.309832,2022-10-26 16:10:39.500
33,3.3316160000000004,2022-10-26 16:10:39.750
34,3.3444300000000005,2022-10-26 16:10:40.000
35,3.3495550000000005,2022-10-26 16:10:40.250
36,3.354681,2022-10-26 16:10:40.500
37,3.3495550000000005,2022-10-26 16:10:40.750
38,3.354681,2022-10-26 16:10:41.000
39,3.3431480000000002,2022-10-26 16:10:41.250
40,3.33546,2022-10-26 16:10:41.500
41,3.3252089999999996,2022-10-26 16:10:41.750
42,3.3123940000000003,2022-10-26 16:10:42.000
43,3.3072690000000002,2022-10-26 16:10:42.250
44,3.3008620000000004,2022-10-26 16:10:42.500
45,3.2880480000000003,2022-10-26 16:10:42.750
46,3.2765150000000003,2022-10-26 16:10:43.000
47,3.273952,2022-10-26 16:10:43.250
48,3.2765150000000003,2022-10-26 16:10:43.500
49,3.268826,2022-10-26 16:10:43.750
50,3.2611380000000003,2022-10-26 16:10:44.000
51,3.2611380000000003,2022-10-26 16:10:44.250
52,3.25345,2022-10-26 16:10:44.500
53,3.25345,2022-10-26 16:10:44.750
54,3.245761,2022-10-26 16:10:45.000
55,3.24448,2022-10-26 16:10:45.250
56,3.241917,2022-10-26 16:10:45.500
57,3.24448,2022-10-26 16:10:45.750
58,3.249605,2022-10-26 16:10:46.000
59,3.249605,2022-10-26 16:10:46.250
60,3.254731,2022-10-26 16:10:46.500
61,3.254731,2022-10-26 16:10:46.750
62,3.257294,2022-10-26 16:10:47.000
63,3.250887,2022-10-26 16:10:47.250
64,3.249605,2022-10-26 16:10:47.500
65,3.24448,2022-10-26 16:10:47.750
66,3.239354,2022-10-26 16:10:48.000
67,3.234229,2022-10-26 16:10:48.250
68,3.22654,2022-10-26 16:10:48.500
69,3.222696,2022-10-26 16:10:48.750
70,3.215008,2022-10-26 16:10:49.000
71,3.215008,2022-10-26 16:10:49.250
72,3.211163,2022-10-26 16:10:49.500
73,3.208601,2022-10-26 16:10:49.750
74,3.204756,2022-10-26 16:10:50.000
75,3.207319,2022-10-26 16:10:50.250
76,3.1970680000000002,2022-10-26 16:10:50.500
77,3.1919419999999996,2022-10-26 16:10:50.750
78,3.193223,2022-10-26 16:10:51.000
79,3.188098,2022-10-26 16:10:51.250
80,3.182972,2022-10-26 16:10:51.500
81,3.17144,2022-10-26 16:10:51.750
82,3.159907,2022-10-26 16:10:52.000
83,3.1573439999999997,2022-10-26 16:10:52.250
84,3.159907,2022-10-26 16:10:52.500
85,3.172721,2022-10-26 16:10:52.750
86,3.186816,2022-10-26 16:10:53.000
87,3.1983490000000003,2022-10-26 16:10:53.250
88,3.203475,2022-10-26 16:10:53.500
89,3.208601,2022-10-26 16:10:53.750
90,3.206038,2022-10-26 16:10:54.000
91,3.194505,2022-10-26 16:10:54.250
92,3.185535,2022-10-26 16:10:54.500
93,3.1778470000000003,2022-10-26 16:10:54.750
94,3.174002,2022-10-26 16:10:55.000
95,3.165033,2022-10-26 16:10:55.250
96,3.158625,2022-10-26 16:10:55.500
97,3.1535,2022-10-26 16:10:55.750
98,3.150937,2022-10-26 16:10:56.000
99,3.145811,2022-10-26 16:10:56.250
100,3.1419669999999997,2022-10-26 16:10:56.500
101,3.140686,2022-10-26 16:10:56.750
102,3.132997,2022-10-26 16:10:57.000
103,3.127872,2022-10-26 16:10:57.250
104,3.125309,2022-10-26 16:10:57.500
105,3.129153,2022-10-26 16:10:57.750
106,3.1342790000000003,2022-10-26 16:10:58.000
107,3.1381229999999998,2022-10-26 16:10:58.250
108,3.1547810000000003,2022-10-26 16:10:58.500
109,3.1573439999999997,2022-10-26 16:10:58.750
110,3.16247,2022-10-26 16:10:59.000
111,3.158625,2022-10-26 16:10:59.250
112,3.161188,2022-10-26 16:10:59.500
113,3.159907,2022-10-26 16:10:59.750
114,3.158625,2022-10-26 16:11:00.000
115,3.1573439999999997,2022-10-26 16:11:00.250
116,3.156063,2022-10-26 16:11:00.500
117,3.166314,2022-10-26 16:11:00.750
118,3.168877,2022-10-26 16:11:01.000
119,3.168877,2022-10-26 16:11:01.250
120,3.166314,2022-10-26 16:11:01.500
121,3.16247,2022-10-26 16:11:01.750
122,3.1573439999999997,2022-10-26 16:11:02.000
123,3.1496560000000002,2022-10-26 16:11:02.250
124,3.140686,2022-10-26 16:11:02.500
125,3.132997,2022-10-26 16:11:02.750
126,3.127872,2022-10-26 16:11:03.000
127,3.118902,2022-10-26 16:11:03.250
128,3.1137759999999997,2022-10-26 16:11:03.500
129,3.1112130000000002,2022-10-26 16:11:03.750
130,3.103525,2022-10-26 16:11:04.000
131,3.102243,2022-10-26 16:11:04.250
132,3.0945549999999997,2022-10-26 16:11:04.500
133,3.093274,2022-10-26 16:11:04.750
134,3.088148,2022-10-26 16:11:05.000
135,3.084304,2022-10-26 16:11:05.250
136,3.08046,2022-10-26 16:11:05.500
137,3.0791779999999997,2022-10-26 16:11:05.750
138,3.077897,2022-10-26 16:11:06.000
139,3.0714900000000003,2022-10-26 16:11:06.250
140,3.068927,2022-10-26 16:11:06.500
141,3.0638009999999998,2022-10-26 16:11:06.750
142,3.066364,2022-10-26 16:11:07.000
143,3.0753340000000002,2022-10-26 16:11:07.250
144,3.083022,2022-10-26 16:11:07.500
145,3.089429,2022-10-26 16:11:07.750
146,3.093274,2022-10-26 16:11:08.000
147,3.091992,2022-10-26 16:11:08.250
148,3.088148,2022-10-26 16:11:08.500
149,3.084304,2022-10-26 16:11:08.750
150,3.083022,2022-10-26 16:11:09.000
151,3.0766150000000003,2022-10-26 16:11:09.250
152,3.0714900000000003,2022-10-26 16:11:09.500
153,3.065083,2022-10-26 16:11:09.750
154,3.06252,2022-10-26 16:11:10.000
155,3.0638009999999998,2022-10-26 16:11:10.250
156,3.061239,2022-10-26 16:11:10.500
157,3.061239,2022-10-26 16:11:10.750
158,3.05355,2022-10-26 16:11:11.000
159,3.0586759999999997,2022-10-26 16:11:11.250
160,3.049706,2022-10-26 16:11:11.500
161,3.052269,2022-10-26 16:11:11.750
162,3.047143,2022-10-26 16:11:12.000
163,3.042017,2022-10-26 16:11:12.250
164,3.042017,2022-10-26 16:11:12.500
165,3.043299,2022-10-26 16:11:12.750
166,3.045861,2022-10-26 16:11:13.000
167,3.045861,2022-10-26 16:11:13.250
168,3.0484240000000002,2022-10-26 16:11:13.500
169,3.050987,2022-10-26 16:11:13.750
170,3.047143,2022-10-26 16:11:14.000
171,3.052269,2022-10-26 16:11:14.250
172,3.057394,2022-10-26 16:11:14.500
173,3.0638009999999998,2022-10-26 16:11:14.750
174,3.067646,2022-10-26 16:11:15.000
175,3.068927,2022-10-26 16:11:15.250
176,3.072771,2022-10-26 16:11:15.500
177,3.072771,2022-10-26 16:11:15.750
178,3.0714900000000003,2022-10-26 16:11:16.000
179,3.066364,2022-10-26 16:11:16.250
180,3.0638009999999998,2022-10-26 16:11:16.500
181,3.0638009999999998,2022-10-26 16:11:16.750
182,3.0586759999999997,2022-10-26 16:11:17.000
183,3.0548319999999998,2022-10-26 16:11:17.250
184,3.0484240000000002,2022-10-26 16:11:17.500
185,3.0484240000000002,2022-10-26 16:11:17.750
186,3.040736,2022-10-26 16:11:18.000
187,3.047143,2022-10-26 16:11:18.250
188,3.052269,2022-10-26 16:11:18.500
189,3.05355,2022-10-26 16:11:18.750
190,3.052269,2022-10-26 16:11:19.000
191,3.05355,2022-10-26 16:11:19.250
192,3.04458,2022-10-26 16:11:19.500
193,3.04458,2022-10-26 16:11:19.750
194,3.040736,2022-10-26 16:11:20.000
195,3.042017,2022-10-26 16:11:20.250
196,3.036892,2022-10-26 16:11:20.500
197,3.034329,2022-10-26 16:11:20.750
198,3.0279220000000002,2022-10-26 16:11:21.000
199,3.02664,2022-10-26 16:11:21.250
200,3.02664,2022-10-26 16:11:21.500
201,3.024078,2022-10-26 16:11:21.750
202,3.0279220000000002,2022-10-26 16:11:22.000
203,3.025359,2022-10-26 16:11:22.250
204,3.024078,2022-10-26 16:11:22.500
205,3.025359,2022-10-26 16:11:22.750
206,3.02664,2022-10-26 16:11:23.000
207,3.029203,2022-10-26 16:11:23.250
208,3.040736,2022-10-26 16:11:23.500
209,3.039454,2022-10-26 16:11:23.750
210,3.04458,2022-10-26 16:11:24.000
211,3.040736,2022-10-26 16:11:24.250
212,3.042017,2022-10-26 16:11:24.500
213,3.036892,2022-10-26 16:11:24.750
214,3.0304849999999997,2022-10-26 16:11:25.000
215,3.031766,2022-10-26 16:11:25.250
216,3.031766,2022-10-26 16:11:25.500
217,3.036892,2022-10-26 16:11:25.750
218,3.049706,2022-10-26 16:11:26.000
219,3.06252,2022-10-26 16:11:26.250
220,3.070208,2022-10-26 16:11:26.500
221,3.0753340000000002,2022-10-26 16:11:26.750
222,3.070208,2022-10-26 16:11:27.000
223,3.0638009999999998,2022-10-26 16:11:27.250
224,3.0548319999999998,2022-10-26 16:11:27.500
225,3.0484240000000002,2022-10-26 16:11:27.750
226,3.040736,2022-10-26 16:11:28.000
227,3.031766,2022-10-26 16:11:28.250
228,3.02664,2022-10-26 16:11:28.500
229,3.020233,2022-10-26 16:11:28.750
230,3.022796,2022-10-26 16:11:29.000
231,3.022796,2022-10-26 16:11:29.250
232,3.0279220000000002,2022-10-26 16:11:29.500
233,3.0279220000000002,2022-10-26 16:11:29.750
234,3.029203,2022-10-26 16:11:30.000
235,3.022796,2022-10-26 16:11:30.250
236,3.021515,2022-10-26 16:11:30.500
237,3.017671,2022-10-26 16:11:30.750
238,3.0125450000000003,2022-10-26 16:11:31.000
239,3.003575,2022-10-26 16:11:31.250
240,3.001012,2022-10-26 16:11:31.500
241,2.997168,2022-10-26 16:11:31.750
242,2.9920419999999996,2022-10-26 16:11:32.000
243,2.9920419999999996,2022-10-26 16:11:32.250
