,BVP,time
0,70.95,2022-08-17 13:47:58.890625
1,51.07,2022-08-17 13:47:58.906250
2,41.68,2022-08-17 13:47:58.921875
3,38.3,2022-08-17 13:47:58.937500
4,36.54,2022-08-17 13:47:58.953125
5,33.91,2022-08-17 13:47:58.968750
6,29.99,2022-08-17 13:47:58.984375
7,25.24,2022-08-17 13:47:59.000000
8,19.82,2022-08-17 13:47:59.015625
9,12.98,2022-08-17 13:47:59.031250
10,3.4,2022-08-17 13:47:59.046875
11,-9.86,2022-08-17 13:47:59.062500
12,-26.62,2022-08-17 13:47:59.078125
13,-45.16,2022-08-17 13:47:59.093750
14,-62.54,2022-08-17 13:47:59.109375
15,-75.65,2022-08-17 13:47:59.125000
16,-82.23,2022-08-17 13:47:59.140625
17,-81.85,2022-08-17 13:47:59.156250
18,-76.16,2022-08-17 13:47:59.171875
19,-68.38,2022-08-17 13:47:59.187500
20,-62.21,2022-08-17 13:47:59.203125
21,-60.71,2022-08-17 13:47:59.218750
22,-65.18,2022-08-17 13:47:59.234375
23,-74.72,2022-08-17 13:47:59.250000
24,-86.75,2022-08-17 13:47:59.265625
25,-98.21,2022-08-17 13:47:59.281250
26,-106.85,2022-08-17 13:47:59.296875
27,-112.03,2022-08-17 13:47:59.312500
28,-114.8,2022-08-17 13:47:59.328125
29,-117.18,2022-08-17 13:47:59.343750
30,-121.51,2022-08-17 13:47:59.359375
31,-128.94,2022-08-17 13:47:59.375000
32,-138.73,2022-08-17 13:47:59.390625
33,-148.56,2022-08-17 13:47:59.406250
34,-155.56,2022-08-17 13:47:59.421875
35,-157.57,2022-08-17 13:47:59.437500
36,-153.72,2022-08-17 13:47:59.453125
37,-144.52,2022-08-17 13:47:59.468750
38,-131.35,2022-08-17 13:47:59.484375
39,-116.62,2022-08-17 13:47:59.500000
40,-102.13,2022-08-17 13:47:59.515625
41,-88.32,2022-08-17 13:47:59.531250
42,-74.43,2022-08-17 13:47:59.546875
43,-59.62,2022-08-17 13:47:59.562500
44,-43.9,2022-08-17 13:47:59.578125
45,-28.25,2022-08-17 13:47:59.593750
46,-14.24,2022-08-17 13:47:59.609375
47,-3.17,2022-08-17 13:47:59.625000
48,3.03,2022-08-17 13:47:59.640625
49,3.72,2022-08-17 13:47:59.656250
50,0.04,2022-08-17 13:47:59.671875
51,-5.65,2022-08-17 13:47:59.687500
52,-11.26,2022-08-17 13:47:59.703125
53,-15.92,2022-08-17 13:47:59.718750
54,-19.5,2022-08-17 13:47:59.734375
55,-22.43,2022-08-17 13:47:59.750000
56,-24.87,2022-08-17 13:47:59.765625
57,-28.55,2022-08-17 13:47:59.781250
58,-34.81,2022-08-17 13:47:59.796875
59,-43.86,2022-08-17 13:47:59.812500
60,-54.92,2022-08-17 13:47:59.828125
61,-67.5,2022-08-17 13:47:59.843750
62,-81.59,2022-08-17 13:47:59.859375
63,-96.8,2022-08-17 13:47:59.875000
64,-112.77,2022-08-17 13:47:59.890625
65,-116.55,2022-08-17 13:47:59.906250
66,-99.58,2022-08-17 13:47:59.921875
67,-62.82,2022-08-17 13:47:59.937500
68,-17.04,2022-08-17 13:47:59.953125
69,25.28,2022-08-17 13:47:59.968750
70,56.83,2022-08-17 13:47:59.984375
71,76.5,2022-08-17 13:48:00.000000
72,87.34,2022-08-17 13:48:00.015625
73,92.32,2022-08-17 13:48:00.031250
74,93.58,2022-08-17 13:48:00.046875
75,90.49,2022-08-17 13:48:00.062500
76,82.29,2022-08-17 13:48:00.078125
77,69.67,2022-08-17 13:48:00.093750
78,53.29,2022-08-17 13:48:00.109375
79,35.33,2022-08-17 13:48:00.125000
80,17.31,2022-08-17 13:48:00.140625
81,0.54,2022-08-17 13:48:00.156250
82,-15.72,2022-08-17 13:48:00.171875
83,-32.91,2022-08-17 13:48:00.187500
84,-53.85,2022-08-17 13:48:00.203125
85,-80.39,2022-08-17 13:48:00.218750
86,-112.03,2022-08-17 13:48:00.234375
87,-139.16,2022-08-17 13:48:00.250000
88,-155.82,2022-08-17 13:48:00.265625
89,-165.32,2022-08-17 13:48:00.281250
90,-165.63,2022-08-17 13:48:00.296875
91,-156.77,2022-08-17 13:48:00.312500
92,-141.02,2022-08-17 13:48:00.328125
93,-122.78,2022-08-17 13:48:00.343750
94,-105.98,2022-08-17 13:48:00.359375
95,-88.89,2022-08-17 13:48:00.375000
