,TEMP,time
0,34.39,2021-12-17 16:49:36.000
1,34.39,2021-12-17 16:49:36.250
2,34.39,2021-12-17 16:49:36.500
3,34.39,2021-12-17 16:49:36.750
4,34.39,2021-12-17 16:49:37.000
5,34.39,2021-12-17 16:49:37.250
6,34.39,2021-12-17 16:49:37.500
7,34.39,2021-12-17 16:49:37.750
8,34.37,2021-12-17 16:49:38.000
9,34.37,2021-12-17 16:49:38.250
10,34.37,2021-12-17 16:49:38.500
11,34.37,2021-12-17 16:49:38.750
12,34.37,2021-12-17 16:49:39.000
13,34.37,2021-12-17 16:49:39.250
14,34.37,2021-12-17 16:49:39.500
15,34.37,2021-12-17 16:49:39.750
16,34.34,2021-12-17 16:49:40.000
17,34.34,2021-12-17 16:49:40.250
18,34.34,2021-12-17 16:49:40.500
19,34.34,2021-12-17 16:49:40.750
20,34.33,2021-12-17 16:49:41.000
21,34.33,2021-12-17 16:49:41.250
22,34.33,2021-12-17 16:49:41.500
23,34.33,2021-12-17 16:49:41.750
24,34.33,2021-12-17 16:49:42.000
25,34.33,2021-12-17 16:49:42.250
26,34.33,2021-12-17 16:49:42.500
27,34.33,2021-12-17 16:49:42.750
28,34.33,2021-12-17 16:49:43.000
29,34.33,2021-12-17 16:49:43.250
30,34.33,2021-12-17 16:49:43.500
31,34.33,2021-12-17 16:49:43.750
32,34.33,2021-12-17 16:49:44.000
33,34.33,2021-12-17 16:49:44.250
34,34.33,2021-12-17 16:49:44.500
35,34.33,2021-12-17 16:49:44.750
36,34.33,2021-12-17 16:49:45.000
37,34.33,2021-12-17 16:49:45.250
38,34.33,2021-12-17 16:49:45.500
39,34.33,2021-12-17 16:49:45.750
40,34.29,2021-12-17 16:49:46.000
41,34.29,2021-12-17 16:49:46.250
42,34.29,2021-12-17 16:49:46.500
43,34.29,2021-12-17 16:49:46.750
44,34.31,2021-12-17 16:49:47.000
45,34.31,2021-12-17 16:49:47.250
46,34.31,2021-12-17 16:49:47.500
47,34.31,2021-12-17 16:49:47.750
48,34.29,2021-12-17 16:49:48.000
49,34.29,2021-12-17 16:49:48.250
50,34.29,2021-12-17 16:49:48.500
51,34.29,2021-12-17 16:49:48.750
52,34.33,2021-12-17 16:49:49.000
53,34.33,2021-12-17 16:49:49.250
54,34.33,2021-12-17 16:49:49.500
55,34.33,2021-12-17 16:49:49.750
56,34.27,2021-12-17 16:49:50.000
57,34.27,2021-12-17 16:49:50.250
58,34.27,2021-12-17 16:49:50.500
59,34.27,2021-12-17 16:49:50.750
60,34.29,2021-12-17 16:49:51.000
61,34.29,2021-12-17 16:49:51.250
62,34.29,2021-12-17 16:49:51.500
63,34.29,2021-12-17 16:49:51.750
64,34.29,2021-12-17 16:49:52.000
65,34.29,2021-12-17 16:49:52.250
66,34.29,2021-12-17 16:49:52.500
67,34.29,2021-12-17 16:49:52.750
68,34.29,2021-12-17 16:49:53.000
69,34.29,2021-12-17 16:49:53.250
70,34.29,2021-12-17 16:49:53.500
71,34.29,2021-12-17 16:49:53.750
72,34.29,2021-12-17 16:49:54.000
73,34.29,2021-12-17 16:49:54.250
74,34.29,2021-12-17 16:49:54.500
75,34.29,2021-12-17 16:49:54.750
76,34.29,2021-12-17 16:49:55.000
77,34.29,2021-12-17 16:49:55.250
78,34.29,2021-12-17 16:49:55.500
79,34.29,2021-12-17 16:49:55.750
80,34.27,2021-12-17 16:49:56.000
81,34.27,2021-12-17 16:49:56.250
82,34.27,2021-12-17 16:49:56.500
83,34.27,2021-12-17 16:49:56.750
84,34.29,2021-12-17 16:49:57.000
85,34.29,2021-12-17 16:49:57.250
86,34.29,2021-12-17 16:49:57.500
87,34.29,2021-12-17 16:49:57.750
88,34.27,2021-12-17 16:49:58.000
89,34.27,2021-12-17 16:49:58.250
90,34.27,2021-12-17 16:49:58.500
91,34.27,2021-12-17 16:49:58.750
92,34.29,2021-12-17 16:49:59.000
93,34.29,2021-12-17 16:49:59.250
94,34.29,2021-12-17 16:49:59.500
95,34.29,2021-12-17 16:49:59.750
96,34.27,2021-12-17 16:50:00.000
97,34.27,2021-12-17 16:50:00.250
98,34.27,2021-12-17 16:50:00.500
99,34.27,2021-12-17 16:50:00.750
100,34.25,2021-12-17 16:50:01.000
101,34.25,2021-12-17 16:50:01.250
102,34.25,2021-12-17 16:50:01.500
103,34.25,2021-12-17 16:50:01.750
104,34.27,2021-12-17 16:50:02.000
105,34.27,2021-12-17 16:50:02.250
106,34.27,2021-12-17 16:50:02.500
107,34.27,2021-12-17 16:50:02.750
108,34.27,2021-12-17 16:50:03.000
109,34.27,2021-12-17 16:50:03.250
