,BVP,time
0,43.4,2021-12-17 16:49:35.953125
1,47.67,2021-12-17 16:49:35.968750
2,51.75,2021-12-17 16:49:35.984375
3,55.65,2021-12-17 16:49:36.000000
4,59.56,2021-12-17 16:49:36.015625
5,63.73,2021-12-17 16:49:36.031250
6,68.44,2021-12-17 16:49:36.046875
7,74.09,2021-12-17 16:49:36.062500
8,81.38,2021-12-17 16:49:36.078125
9,91.25,2021-12-17 16:49:36.093750
10,104.6,2021-12-17 16:49:36.109375
11,121.97,2021-12-17 16:49:36.125000
12,143.17,2021-12-17 16:49:36.140625
13,167.32,2021-12-17 16:49:36.156250
14,193.12,2021-12-17 16:49:36.171875
15,219.4,2021-12-17 16:49:36.187500
16,245.37,2021-12-17 16:49:36.203125
17,270.47,2021-12-17 16:49:36.218750
18,293.91,2021-12-17 16:49:36.234375
19,314.17,2021-12-17 16:49:36.250000
20,329.04,2021-12-17 16:49:36.265625
21,336.17,2021-12-17 16:49:36.281250
22,334.06,2021-12-17 16:49:36.296875
23,322.82,2021-12-17 16:49:36.312500
24,304.28,2021-12-17 16:49:36.328125
25,281.31,2021-12-17 16:49:36.343750
26,256.72,2021-12-17 16:49:36.359375
27,232.41,2021-12-17 16:49:36.375000
28,209.08,2021-12-17 16:49:36.390625
29,186.65,2021-12-17 16:49:36.406250
30,164.89,2021-12-17 16:49:36.421875
31,143.78,2021-12-17 16:49:36.437500
32,123.47,2021-12-17 16:49:36.453125
33,103.72,2021-12-17 16:49:36.468750
34,83.59,2021-12-17 16:49:36.484375
35,61.33,2021-12-17 16:49:36.500000
36,35.04,2021-12-17 16:49:36.515625
37,3.45,2021-12-17 16:49:36.531250
38,-33.47,2021-12-17 16:49:36.546875
39,-74.5,2021-12-17 16:49:36.562500
40,-117.63,2021-12-17 16:49:36.578125
41,-160.86,2021-12-17 16:49:36.593750
42,-202.87,2021-12-17 16:49:36.609375
43,-243.17,2021-12-17 16:49:36.625000
44,-281.91,2021-12-17 16:49:36.640625
45,-319.54,2021-12-17 16:49:36.656250
46,-356.42,2021-12-17 16:49:36.671875
47,-392.5,2021-12-17 16:49:36.687500
48,-427.0,2021-12-17 16:49:36.703125
49,-457.98,2021-12-17 16:49:36.718750
50,-482.22,2021-12-17 16:49:36.734375
51,-495.52,2021-12-17 16:49:36.750000
52,-493.69,2021-12-17 16:49:36.765625
53,-473.99,2021-12-17 16:49:36.781250
54,-436.29,2021-12-17 16:49:36.796875
55,-383.47,2021-12-17 16:49:36.812500
56,-320.65,2021-12-17 16:49:36.828125
57,-253.62,2021-12-17 16:49:36.843750
58,-187.41,2021-12-17 16:49:36.859375
59,-125.45,2021-12-17 16:49:36.875000
60,-69.82,2021-12-17 16:49:36.890625
61,-21.94,2021-12-17 16:49:36.906250
62,16.68,2021-12-17 16:49:36.921875
63,44.31,2021-12-17 16:49:36.937500
64,59.66,2021-12-17 16:49:36.953125
65,62.82,2021-12-17 16:49:36.968750
66,56.01,2021-12-17 16:49:36.984375
67,43.47,2021-12-17 16:49:37.000000
68,30.51,2021-12-17 16:49:37.015625
69,21.8,2021-12-17 16:49:37.031250
70,19.83,2021-12-17 16:49:37.046875
71,23.98,2021-12-17 16:49:37.062500
72,31.04,2021-12-17 16:49:37.078125
73,36.8,2021-12-17 16:49:37.093750
74,37.94,2021-12-17 16:49:37.109375
75,33.44,2021-12-17 16:49:37.125000
76,24.66,2021-12-17 16:49:37.140625
77,14.25,2021-12-17 16:49:37.156250
78,4.57,2021-12-17 16:49:37.171875
79,-3.34,2021-12-17 16:49:37.187500
80,-9.92,2021-12-17 16:49:37.203125
81,-16.21,2021-12-17 16:49:37.218750
82,-22.92,2021-12-17 16:49:37.234375
83,-29.88,2021-12-17 16:49:37.250000
84,-36.16,2021-12-17 16:49:37.265625
85,-40.76,2021-12-17 16:49:37.281250
86,-43.16,2021-12-17 16:49:37.296875
87,-43.65,2021-12-17 16:49:37.312500
88,-43.15,2021-12-17 16:49:37.328125
89,-42.85,2021-12-17 16:49:37.343750
90,-43.94,2021-12-17 16:49:37.359375
91,-47.46,2021-12-17 16:49:37.375000
92,-54.23,2021-12-17 16:49:37.390625
93,-64.65,2021-12-17 16:49:37.406250
94,-78.53,2021-12-17 16:49:37.421875
95,-94.9,2021-12-17 16:49:37.437500
96,-112.27,2021-12-17 16:49:37.453125
97,-129.23,2021-12-17 16:49:37.468750
98,-145.13,2021-12-17 16:49:37.484375
99,-160.6,2021-12-17 16:49:37.500000
100,-177.4,2021-12-17 16:49:37.515625
101,-197.55,2021-12-17 16:49:37.531250
102,-222.04,2021-12-17 16:49:37.546875
103,-249.91,2021-12-17 16:49:37.562500
104,-277.8,2021-12-17 16:49:37.578125
105,-300.61,2021-12-17 16:49:37.593750
106,-312.74,2021-12-17 16:49:37.609375
107,-309.59,2021-12-17 16:49:37.625000
108,-288.66,2021-12-17 16:49:37.640625
109,-250.32,2021-12-17 16:49:37.656250
110,-198.06,2021-12-17 16:49:37.671875
111,-138.1,2021-12-17 16:49:37.687500
112,-78.33,2021-12-17 16:49:37.703125
113,-26.32,2021-12-17 16:49:37.718750
