,HR,time
0,80.96,2021-12-17 17:32:59
1,81.16,2021-12-17 17:33:00
2,81.29,2021-12-17 17:33:01
3,81.42,2021-12-17 17:33:02
4,81.53,2021-12-17 17:33:03
5,81.93,2021-12-17 17:33:04
6,82.38,2021-12-17 17:33:05
7,81.2,2021-12-17 17:33:06
8,81.6,2021-12-17 17:33:07
9,81.63,2021-12-17 17:33:08
10,81.2,2021-12-17 17:33:09
11,80.67,2021-12-17 17:33:10
12,80.22,2021-12-17 17:33:11
13,79.87,2021-12-17 17:33:12
14,79.7,2021-12-17 17:33:13
15,79.53,2021-12-17 17:33:14
16,79.38,2021-12-17 17:33:15
17,79.25,2021-12-17 17:33:16
18,79.13,2021-12-17 17:33:17
19,79.02,2021-12-17 17:33:18
20,78.92,2021-12-17 17:33:19
21,78.82,2021-12-17 17:33:20
22,78.72,2021-12-17 17:33:21
23,78.62,2021-12-17 17:33:22
24,78.53,2021-12-17 17:33:23
25,78.5,2021-12-17 17:33:24
26,78.45,2021-12-17 17:33:25
27,78.42,2021-12-17 17:33:26
28,78.37,2021-12-17 17:33:27
29,78.3,2021-12-17 17:33:28
30,78.23,2021-12-17 17:33:29
31,78.15,2021-12-17 17:33:30
32,78.15,2021-12-17 17:33:31
33,78.12,2021-12-17 17:33:32
34,78.1,2021-12-17 17:33:33
35,78.07,2021-12-17 17:33:34
36,77.93,2021-12-17 17:33:35
37,77.8,2021-12-17 17:33:36
38,77.67,2021-12-17 17:33:37
39,77.53,2021-12-17 17:33:38
40,77.38,2021-12-17 17:33:39
41,77.23,2021-12-17 17:33:40
42,77.1,2021-12-17 17:33:41
43,76.87,2021-12-17 17:33:42
44,76.65,2021-12-17 17:33:43
45,76.42,2021-12-17 17:33:44
46,76.2,2021-12-17 17:33:45
47,75.97,2021-12-17 17:33:46
48,75.77,2021-12-17 17:33:47
49,75.6,2021-12-17 17:33:48
50,75.37,2021-12-17 17:33:49
51,75.1,2021-12-17 17:33:50
52,74.88,2021-12-17 17:33:51
53,74.63,2021-12-17 17:33:52
54,74.37,2021-12-17 17:33:53
55,74.1,2021-12-17 17:33:54
56,73.72,2021-12-17 17:33:55
57,73.38,2021-12-17 17:33:56
58,73.07,2021-12-17 17:33:57
59,72.77,2021-12-17 17:33:58
60,72.5,2021-12-17 17:33:59
61,72.25,2021-12-17 17:34:00
62,72.05,2021-12-17 17:34:01
63,71.82,2021-12-17 17:34:02
64,71.57,2021-12-17 17:34:03
65,71.38,2021-12-17 17:34:04
66,71.13,2021-12-17 17:34:05
67,71.07,2021-12-17 17:34:06
68,71.0,2021-12-17 17:34:07
69,70.88,2021-12-17 17:34:08
70,70.8,2021-12-17 17:34:09
71,70.83,2021-12-17 17:34:10
72,70.82,2021-12-17 17:34:11
73,70.78,2021-12-17 17:34:12
74,70.72,2021-12-17 17:34:13
75,70.68,2021-12-17 17:34:14
76,70.65,2021-12-17 17:34:15
77,70.63,2021-12-17 17:34:16
78,70.62,2021-12-17 17:34:17
79,70.58,2021-12-17 17:34:18
80,70.55,2021-12-17 17:34:19
81,70.52,2021-12-17 17:34:20
82,70.48,2021-12-17 17:34:21
83,70.47,2021-12-17 17:34:22
84,70.45,2021-12-17 17:34:23
85,70.37,2021-12-17 17:34:24
86,70.3,2021-12-17 17:34:25
87,70.25,2021-12-17 17:34:26
88,70.23,2021-12-17 17:34:27
89,70.2,2021-12-17 17:34:28
90,70.18,2021-12-17 17:34:29
91,70.17,2021-12-17 17:34:30
92,70.13,2021-12-17 17:34:31
93,70.12,2021-12-17 17:34:32
94,70.07,2021-12-17 17:34:33
95,70.02,2021-12-17 17:34:34
96,69.97,2021-12-17 17:34:35
97,69.9,2021-12-17 17:34:36
98,69.83,2021-12-17 17:34:37
99,69.83,2021-12-17 17:34:38
100,69.87,2021-12-17 17:34:39
101,69.93,2021-12-17 17:34:40
