,HR,time
0,77.67,2021-12-17 17:39:03
1,78.08,2021-12-17 17:39:04
2,78.58,2021-12-17 17:39:05
3,79.07,2021-12-17 17:39:06
4,79.58,2021-12-17 17:39:07
5,80.05,2021-12-17 17:39:08
6,80.53,2021-12-17 17:39:09
7,81.02,2021-12-17 17:39:10
8,81.5,2021-12-17 17:39:11
9,81.85,2021-12-17 17:39:12
10,82.18,2021-12-17 17:39:13
11,82.53,2021-12-17 17:39:14
12,82.88,2021-12-17 17:39:15
13,83.22,2021-12-17 17:39:16
14,83.6,2021-12-17 17:39:17
15,83.98,2021-12-17 17:39:18
16,84.35,2021-12-17 17:39:19
17,84.72,2021-12-17 17:39:20
18,85.07,2021-12-17 17:39:21
19,85.42,2021-12-17 17:39:22
20,85.77,2021-12-17 17:39:23
21,86.1,2021-12-17 17:39:24
22,86.42,2021-12-17 17:39:25
23,86.68,2021-12-17 17:39:26
24,86.95,2021-12-17 17:39:27
25,87.13,2021-12-17 17:39:28
26,87.37,2021-12-17 17:39:29
27,87.58,2021-12-17 17:39:30
28,87.95,2021-12-17 17:39:31
29,88.35,2021-12-17 17:39:32
30,88.82,2021-12-17 17:39:33
31,89.22,2021-12-17 17:39:34
32,89.62,2021-12-17 17:39:35
33,90.03,2021-12-17 17:39:36
34,90.47,2021-12-17 17:39:37
35,90.78,2021-12-17 17:39:38
36,91.22,2021-12-17 17:39:39
37,91.67,2021-12-17 17:39:40
38,92.15,2021-12-17 17:39:41
39,92.65,2021-12-17 17:39:42
40,93.15,2021-12-17 17:39:43
41,93.7,2021-12-17 17:39:44
42,94.32,2021-12-17 17:39:45
43,94.93,2021-12-17 17:39:46
44,95.55,2021-12-17 17:39:47
45,96.13,2021-12-17 17:39:48
46,96.63,2021-12-17 17:39:49
47,97.15,2021-12-17 17:39:50
48,97.77,2021-12-17 17:39:51
49,98.35,2021-12-17 17:39:52
50,98.93,2021-12-17 17:39:53
51,99.47,2021-12-17 17:39:54
52,99.97,2021-12-17 17:39:55
53,100.55,2021-12-17 17:39:56
54,101.15,2021-12-17 17:39:57
55,101.48,2021-12-17 17:39:58
56,101.83,2021-12-17 17:39:59
57,102.15,2021-12-17 17:40:00
58,102.45,2021-12-17 17:40:01
59,102.73,2021-12-17 17:40:02
60,103.03,2021-12-17 17:40:03
61,103.07,2021-12-17 17:40:04
62,103.0,2021-12-17 17:40:05
63,102.97,2021-12-17 17:40:06
64,102.85,2021-12-17 17:40:07
65,102.75,2021-12-17 17:40:08
66,102.67,2021-12-17 17:40:09
67,102.57,2021-12-17 17:40:10
68,102.32,2021-12-17 17:40:11
69,102.07,2021-12-17 17:40:12
70,101.93,2021-12-17 17:40:13
71,101.87,2021-12-17 17:40:14
72,101.77,2021-12-17 17:40:15
73,101.65,2021-12-17 17:40:16
74,101.52,2021-12-17 17:40:17
75,101.37,2021-12-17 17:40:18
76,101.1,2021-12-17 17:40:19
77,100.83,2021-12-17 17:40:20
78,100.6,2021-12-17 17:40:21
79,100.35,2021-12-17 17:40:22
80,100.03,2021-12-17 17:40:23
81,99.73,2021-12-17 17:40:24
82,99.5,2021-12-17 17:40:25
83,99.25,2021-12-17 17:40:26
84,98.95,2021-12-17 17:40:27
85,98.73,2021-12-17 17:40:28
86,98.6,2021-12-17 17:40:29
87,98.45,2021-12-17 17:40:30
88,98.17,2021-12-17 17:40:31
89,97.88,2021-12-17 17:40:32
90,97.58,2021-12-17 17:40:33
91,97.28,2021-12-17 17:40:34
92,96.97,2021-12-17 17:40:35
93,96.63,2021-12-17 17:40:36
94,96.27,2021-12-17 17:40:37
95,96.05,2021-12-17 17:40:38
96,95.78,2021-12-17 17:40:39
97,95.43,2021-12-17 17:40:40
98,95.08,2021-12-17 17:40:41
99,94.72,2021-12-17 17:40:42
100,94.33,2021-12-17 17:40:43
101,93.9,2021-12-17 17:40:44
102,93.4,2021-12-17 17:40:45
103,92.95,2021-12-17 17:40:46
104,92.55,2021-12-17 17:40:47
105,92.17,2021-12-17 17:40:48
106,91.85,2021-12-17 17:40:49
107,91.48,2021-12-17 17:40:50
108,91.07,2021-12-17 17:40:51
109,90.73,2021-12-17 17:40:52
110,90.37,2021-12-17 17:40:53
111,90.02,2021-12-17 17:40:54
112,89.65,2021-12-17 17:40:55
113,89.25,2021-12-17 17:40:56
114,88.82,2021-12-17 17:40:57
115,88.37,2021-12-17 17:40:58
116,87.9,2021-12-17 17:40:59
117,87.47,2021-12-17 17:41:00
118,87.02,2021-12-17 17:41:01
119,86.6,2021-12-17 17:41:02
120,86.08,2021-12-17 17:41:03
121,85.77,2021-12-17 17:41:04
122,85.55,2021-12-17 17:41:05
123,85.28,2021-12-17 17:41:06
124,85.08,2021-12-17 17:41:07
125,84.87,2021-12-17 17:41:08
126,84.62,2021-12-17 17:41:09
127,84.38,2021-12-17 17:41:10
128,84.32,2021-12-17 17:41:11
129,84.27,2021-12-17 17:41:12
130,84.03,2021-12-17 17:41:13
131,83.75,2021-12-17 17:41:14
132,83.5,2021-12-17 17:41:15
133,83.28,2021-12-17 17:41:16
134,83.03,2021-12-17 17:41:17
135,82.8,2021-12-17 17:41:18
136,82.68,2021-12-17 17:41:19
137,82.58,2021-12-17 17:41:20
138,82.45,2021-12-17 17:41:21
139,82.3,2021-12-17 17:41:22
140,82.23,2021-12-17 17:41:23
141,82.13,2021-12-17 17:41:24
142,81.98,2021-12-17 17:41:25
143,81.87,2021-12-17 17:41:26
144,81.75,2021-12-17 17:41:27
145,81.63,2021-12-17 17:41:28
146,81.4,2021-12-17 17:41:29
147,81.18,2021-12-17 17:41:30
148,80.95,2021-12-17 17:41:31
149,80.67,2021-12-17 17:41:32
150,80.45,2021-12-17 17:41:33
151,80.23,2021-12-17 17:41:34
152,80.05,2021-12-17 17:41:35
153,79.92,2021-12-17 17:41:36
154,79.77,2021-12-17 17:41:37
155,79.6,2021-12-17 17:41:38
156,79.45,2021-12-17 17:41:39
157,79.4,2021-12-17 17:41:40
158,79.33,2021-12-17 17:41:41
159,79.25,2021-12-17 17:41:42
160,79.13,2021-12-17 17:41:43
161,79.0,2021-12-17 17:41:44
162,78.9,2021-12-17 17:41:45
163,78.75,2021-12-17 17:41:46
164,78.5,2021-12-17 17:41:47
165,78.25,2021-12-17 17:41:48
166,78.0,2021-12-17 17:41:49
167,77.85,2021-12-17 17:41:50
168,77.73,2021-12-17 17:41:51
169,77.57,2021-12-17 17:41:52
170,77.43,2021-12-17 17:41:53
171,77.28,2021-12-17 17:41:54
172,77.17,2021-12-17 17:41:55
173,77.05,2021-12-17 17:41:56
174,76.9,2021-12-17 17:41:57
175,76.8,2021-12-17 17:41:58
176,76.7,2021-12-17 17:41:59
177,76.6,2021-12-17 17:42:00
178,76.47,2021-12-17 17:42:01
179,76.32,2021-12-17 17:42:02
180,76.17,2021-12-17 17:42:03
181,76.02,2021-12-17 17:42:04
182,75.85,2021-12-17 17:42:05
183,75.68,2021-12-17 17:42:06
184,75.5,2021-12-17 17:42:07
185,75.57,2021-12-17 17:42:08
186,75.57,2021-12-17 17:42:09
187,75.57,2021-12-17 17:42:10
188,75.53,2021-12-17 17:42:11
189,75.53,2021-12-17 17:42:12
190,75.6,2021-12-17 17:42:13
191,75.72,2021-12-17 17:42:14
192,75.9,2021-12-17 17:42:15
193,76.08,2021-12-17 17:42:16
194,76.3,2021-12-17 17:42:17
195,76.48,2021-12-17 17:42:18
196,76.68,2021-12-17 17:42:19
197,76.88,2021-12-17 17:42:20
198,77.1,2021-12-17 17:42:21
199,77.35,2021-12-17 17:42:22
200,77.58,2021-12-17 17:42:23
201,77.82,2021-12-17 17:42:24
202,78.0,2021-12-17 17:42:25
203,78.17,2021-12-17 17:42:26
204,78.35,2021-12-17 17:42:27
205,78.53,2021-12-17 17:42:28
206,78.7,2021-12-17 17:42:29
207,78.9,2021-12-17 17:42:30
208,79.08,2021-12-17 17:42:31
209,79.3,2021-12-17 17:42:32
210,79.5,2021-12-17 17:42:33
211,79.72,2021-12-17 17:42:34
212,79.87,2021-12-17 17:42:35
213,79.97,2021-12-17 17:42:36
214,80.05,2021-12-17 17:42:37
215,80.1,2021-12-17 17:42:38
216,80.12,2021-12-17 17:42:39
217,80.18,2021-12-17 17:42:40
218,80.27,2021-12-17 17:42:41
219,80.33,2021-12-17 17:42:42
220,80.43,2021-12-17 17:42:43
221,80.57,2021-12-17 17:42:44
222,80.67,2021-12-17 17:42:45
223,80.77,2021-12-17 17:42:46
224,80.88,2021-12-17 17:42:47
225,81.02,2021-12-17 17:42:48
226,81.18,2021-12-17 17:42:49
227,81.37,2021-12-17 17:42:50
228,81.52,2021-12-17 17:42:51
229,81.72,2021-12-17 17:42:52
230,81.93,2021-12-17 17:42:53
231,82.13,2021-12-17 17:42:54
232,82.28,2021-12-17 17:42:55
233,82.43,2021-12-17 17:42:56
234,82.62,2021-12-17 17:42:57
235,82.8,2021-12-17 17:42:58
236,82.97,2021-12-17 17:42:59
237,83.22,2021-12-17 17:43:00
238,83.52,2021-12-17 17:43:01
239,83.83,2021-12-17 17:43:02
240,84.17,2021-12-17 17:43:03
