,BVP,time
0,-129.26,2022-08-17 14:31:33.890625
1,-113.98,2022-08-17 14:31:33.906250
2,-95.5,2022-08-17 14:31:33.921875
3,-78.15,2022-08-17 14:31:33.937500
4,-65.47,2022-08-17 14:31:33.953125
5,-58.89,2022-08-17 14:31:33.968750
6,-57.61,2022-08-17 14:31:33.984375
7,-59.54,2022-08-17 14:31:34.000000
8,-62.66,2022-08-17 14:31:34.015625
9,-65.92,2022-08-17 14:31:34.031250
10,-69.55,2022-08-17 14:31:34.046875
11,-73.89,2022-08-17 14:31:34.062500
12,-78.7,2022-08-17 14:31:34.078125
13,-83.21,2022-08-17 14:31:34.093750
14,-86.45,2022-08-17 14:31:34.109375
15,-87.95,2022-08-17 14:31:34.125000
16,-87.87,2022-08-17 14:31:34.140625
17,-86.94,2022-08-17 14:31:34.156250
18,-86.26,2022-08-17 14:31:34.171875
19,-87.02,2022-08-17 14:31:34.187500
20,-89.82,2022-08-17 14:31:34.203125
21,-94.24,2022-08-17 14:31:34.218750
22,-98.87,2022-08-17 14:31:34.234375
23,-101.91,2022-08-17 14:31:34.250000
24,-101.83,2022-08-17 14:31:34.265625
25,-97.97,2022-08-17 14:31:34.281250
26,-91.11,2022-08-17 14:31:34.296875
27,-83.53,2022-08-17 14:31:34.312500
28,-79.25,2022-08-17 14:31:34.328125
29,-81.62,2022-08-17 14:31:34.343750
30,-91.71,2022-08-17 14:31:34.359375
31,-107.68,2022-08-17 14:31:34.375000
32,-125.63,2022-08-17 14:31:34.390625
33,-141.14,2022-08-17 14:31:34.406250
34,-150.43,2022-08-17 14:31:34.421875
35,-151.12,2022-08-17 14:31:34.437500
36,-142.2,2022-08-17 14:31:34.453125
37,-126.06,2022-08-17 14:31:34.468750
38,-104.98,2022-08-17 14:31:34.484375
39,-80.31,2022-08-17 14:31:34.500000
40,-53.31,2022-08-17 14:31:34.515625
41,-26.65,2022-08-17 14:31:34.531250
42,-4.42,2022-08-17 14:31:34.546875
43,9.63,2022-08-17 14:31:34.562500
44,13.93,2022-08-17 14:31:34.578125
45,9.55,2022-08-17 14:31:34.593750
46,-5.24,2022-08-17 14:31:34.609375
47,-30.01,2022-08-17 14:31:34.625000
48,-61.24,2022-08-17 14:31:34.640625
49,-93.82,2022-08-17 14:31:34.656250
50,-123.65,2022-08-17 14:31:34.671875
51,-148.27,2022-08-17 14:31:34.687500
52,-165.88,2022-08-17 14:31:34.703125
53,-174.94,2022-08-17 14:31:34.718750
54,-174.94,2022-08-17 14:31:34.734375
55,-175.03,2022-08-17 14:31:34.750000
56,-183.94,2022-08-17 14:31:34.765625
57,-205.57,2022-08-17 14:31:34.781250
58,-239.05,2022-08-17 14:31:34.796875
59,-282.07,2022-08-17 14:31:34.812500
60,-332.97,2022-08-17 14:31:34.828125
61,-389.48,2022-08-17 14:31:34.843750
62,-447.68,2022-08-17 14:31:34.859375
63,-501.7,2022-08-17 14:31:34.875000
64,-554.85,2022-08-17 14:31:34.890625
65,-608.06,2022-08-17 14:31:34.906250
66,-656.38,2022-08-17 14:31:34.921875
67,-692.03,2022-08-17 14:31:34.937500
68,-710.3,2022-08-17 14:31:34.953125
69,-712.41,2022-08-17 14:31:34.968750
70,-703.22,2022-08-17 14:31:34.984375
71,-688.52,2022-08-17 14:31:35.000000
72,-610.99,2022-08-17 14:31:35.015625
73,-450.56,2022-08-17 14:31:35.031250
74,-236.14,2022-08-17 14:31:35.046875
75,-23.97,2022-08-17 14:31:35.062500
76,145.92,2022-08-17 14:31:35.078125
77,264.71,2022-08-17 14:31:35.093750
78,340.67,2022-08-17 14:31:35.109375
79,385.39,2022-08-17 14:31:35.125000
80,408.54,2022-08-17 14:31:35.140625
81,417.27,2022-08-17 14:31:35.156250
82,412.77,2022-08-17 14:31:35.171875
83,397.7,2022-08-17 14:31:35.187500
84,380.13,2022-08-17 14:31:35.203125
85,369.88,2022-08-17 14:31:35.218750
86,372.53,2022-08-17 14:31:35.234375
87,386.32,2022-08-17 14:31:35.250000
88,405.92,2022-08-17 14:31:35.265625
89,421.73,2022-08-17 14:31:35.281250
90,426.69,2022-08-17 14:31:35.296875
91,413.57,2022-08-17 14:31:35.312500
92,383.74,2022-08-17 14:31:35.328125
93,350.43,2022-08-17 14:31:35.343750
94,321.54,2022-08-17 14:31:35.359375
95,301.42,2022-08-17 14:31:35.375000
96,289.98,2022-08-17 14:31:35.390625
97,285.04,2022-08-17 14:31:35.406250
98,280.96,2022-08-17 14:31:35.421875
99,274.63,2022-08-17 14:31:35.437500
100,259.71,2022-08-17 14:31:35.453125
101,232.34,2022-08-17 14:31:35.468750
102,193.63,2022-08-17 14:31:35.484375
103,148.41,2022-08-17 14:31:35.500000
104,103.23,2022-08-17 14:31:35.515625
105,63.18,2022-08-17 14:31:35.531250
106,31.43,2022-08-17 14:31:35.546875
107,9.46,2022-08-17 14:31:35.562500
108,-1.75,2022-08-17 14:31:35.578125
109,-5.12,2022-08-17 14:31:35.593750
110,-5.15,2022-08-17 14:31:35.609375
111,-6.34,2022-08-17 14:31:35.625000
112,-12.66,2022-08-17 14:31:35.640625
113,-27.22,2022-08-17 14:31:35.656250
114,-52.5,2022-08-17 14:31:35.671875
115,-88.84,2022-08-17 14:31:35.687500
116,-132.71,2022-08-17 14:31:35.703125
117,-175.53,2022-08-17 14:31:35.718750
118,-207.16,2022-08-17 14:31:35.734375
119,-218.8,2022-08-17 14:31:35.750000
120,-206.32,2022-08-17 14:31:35.765625
121,-171.76,2022-08-17 14:31:35.781250
122,-123.42,2022-08-17 14:31:35.796875
123,-73.6,2022-08-17 14:31:35.812500
124,-33.82,2022-08-17 14:31:35.828125
125,-10.57,2022-08-17 14:31:35.843750
126,-3.61,2022-08-17 14:31:35.859375
