,TEMP,time
0,31.61,2022-10-28 10:46:21.000
1,31.61,2022-10-28 10:46:21.250
2,31.61,2022-10-28 10:46:21.500
3,31.61,2022-10-28 10:46:21.750
4,31.59,2022-10-28 10:46:22.000
5,31.59,2022-10-28 10:46:22.250
6,31.59,2022-10-28 10:46:22.500
7,31.59,2022-10-28 10:46:22.750
8,31.61,2022-10-28 10:46:23.000
9,31.61,2022-10-28 10:46:23.250
10,31.61,2022-10-28 10:46:23.500
11,31.61,2022-10-28 10:46:23.750
12,31.63,2022-10-28 10:46:24.000
13,31.63,2022-10-28 10:46:24.250
14,31.63,2022-10-28 10:46:24.500
15,31.63,2022-10-28 10:46:24.750
16,31.63,2022-10-28 10:46:25.000
17,31.63,2022-10-28 10:46:25.250
18,31.63,2022-10-28 10:46:25.500
19,31.63,2022-10-28 10:46:25.750
20,31.63,2022-10-28 10:46:26.000
21,31.63,2022-10-28 10:46:26.250
22,31.63,2022-10-28 10:46:26.500
23,31.63,2022-10-28 10:46:26.750
24,31.63,2022-10-28 10:46:27.000
25,31.63,2022-10-28 10:46:27.250
26,31.63,2022-10-28 10:46:27.500
27,31.63,2022-10-28 10:46:27.750
28,31.63,2022-10-28 10:46:28.000
29,31.63,2022-10-28 10:46:28.250
30,31.63,2022-10-28 10:46:28.500
31,31.63,2022-10-28 10:46:28.750
32,31.65,2022-10-28 10:46:29.000
33,31.65,2022-10-28 10:46:29.250
34,31.65,2022-10-28 10:46:29.500
35,31.65,2022-10-28 10:46:29.750
36,31.65,2022-10-28 10:46:30.000
37,31.65,2022-10-28 10:46:30.250
38,31.65,2022-10-28 10:46:30.500
39,31.65,2022-10-28 10:46:30.750
40,31.63,2022-10-28 10:46:31.000
41,31.63,2022-10-28 10:46:31.250
42,31.63,2022-10-28 10:46:31.500
43,31.63,2022-10-28 10:46:31.750
44,31.63,2022-10-28 10:46:32.000
45,31.63,2022-10-28 10:46:32.250
46,31.63,2022-10-28 10:46:32.500
47,31.63,2022-10-28 10:46:32.750
48,31.63,2022-10-28 10:46:33.000
49,31.63,2022-10-28 10:46:33.250
50,31.63,2022-10-28 10:46:33.500
51,31.63,2022-10-28 10:46:33.750
52,31.65,2022-10-28 10:46:34.000
53,31.65,2022-10-28 10:46:34.250
54,31.65,2022-10-28 10:46:34.500
55,31.65,2022-10-28 10:46:34.750
56,31.63,2022-10-28 10:46:35.000
57,31.63,2022-10-28 10:46:35.250
58,31.63,2022-10-28 10:46:35.500
59,31.63,2022-10-28 10:46:35.750
60,31.61,2022-10-28 10:46:36.000
61,31.61,2022-10-28 10:46:36.250
62,31.61,2022-10-28 10:46:36.500
63,31.61,2022-10-28 10:46:36.750
64,31.61,2022-10-28 10:46:37.000
65,31.61,2022-10-28 10:46:37.250
66,31.61,2022-10-28 10:46:37.500
67,31.61,2022-10-28 10:46:37.750
68,31.59,2022-10-28 10:46:38.000
69,31.59,2022-10-28 10:46:38.250
70,31.59,2022-10-28 10:46:38.500
71,31.59,2022-10-28 10:46:38.750
72,31.59,2022-10-28 10:46:39.000
73,31.59,2022-10-28 10:46:39.250
74,31.59,2022-10-28 10:46:39.500
75,31.59,2022-10-28 10:46:39.750
76,31.61,2022-10-28 10:46:40.000
77,31.61,2022-10-28 10:46:40.250
78,31.61,2022-10-28 10:46:40.500
79,31.61,2022-10-28 10:46:40.750
