,HR,time
0,72.78,2022-10-28 15:46:39
1,72.75,2022-10-28 15:46:40
2,72.83,2022-10-28 15:46:41
3,72.88,2022-10-28 15:46:42
4,72.93,2022-10-28 15:46:43
5,73.02,2022-10-28 15:46:44
6,73.03,2022-10-28 15:46:45
7,73.07,2022-10-28 15:46:46
8,73.1,2022-10-28 15:46:47
9,73.03,2022-10-28 15:46:48
10,72.98,2022-10-28 15:46:49
11,72.92,2022-10-28 15:46:50
12,72.83,2022-10-28 15:46:51
13,72.67,2022-10-28 15:46:52
14,72.68,2022-10-28 15:46:53
15,72.7,2022-10-28 15:46:54
16,72.77,2022-10-28 15:46:55
17,72.88,2022-10-28 15:46:56
18,73.07,2022-10-28 15:46:57
19,73.27,2022-10-28 15:46:58
20,73.43,2022-10-28 15:46:59
21,73.58,2022-10-28 15:47:00
22,73.73,2022-10-28 15:47:01
23,73.88,2022-10-28 15:47:02
24,74.03,2022-10-28 15:47:03
25,74.15,2022-10-28 15:47:04
26,74.27,2022-10-28 15:47:05
27,74.28,2022-10-28 15:47:06
28,74.27,2022-10-28 15:47:07
29,74.33,2022-10-28 15:47:08
30,74.38,2022-10-28 15:47:09
31,74.45,2022-10-28 15:47:10
32,74.53,2022-10-28 15:47:11
33,74.65,2022-10-28 15:47:12
34,74.82,2022-10-28 15:47:13
35,74.95,2022-10-28 15:47:14
36,75.0,2022-10-28 15:47:15
37,75.05,2022-10-28 15:47:16
38,75.08,2022-10-28 15:47:17
39,75.1,2022-10-28 15:47:18
40,75.13,2022-10-28 15:47:19
41,75.17,2022-10-28 15:47:20
42,75.2,2022-10-28 15:47:21
43,75.28,2022-10-28 15:47:22
44,75.48,2022-10-28 15:47:23
45,75.45,2022-10-28 15:47:24
46,75.43,2022-10-28 15:47:25
47,75.43,2022-10-28 15:47:26
48,75.48,2022-10-28 15:47:27
49,75.5,2022-10-28 15:47:28
50,75.55,2022-10-28 15:47:29
51,75.58,2022-10-28 15:47:30
52,75.62,2022-10-28 15:47:31
53,75.65,2022-10-28 15:47:32
54,75.73,2022-10-28 15:47:33
55,75.75,2022-10-28 15:47:34
56,75.78,2022-10-28 15:47:35
57,75.78,2022-10-28 15:47:36
58,75.87,2022-10-28 15:47:37
59,75.98,2022-10-28 15:47:38
60,76.12,2022-10-28 15:47:39
61,76.1,2022-10-28 15:47:40
62,76.1,2022-10-28 15:47:41
63,76.13,2022-10-28 15:47:42
64,76.15,2022-10-28 15:47:43
65,76.17,2022-10-28 15:47:44
66,76.23,2022-10-28 15:47:45
67,76.18,2022-10-28 15:47:46
68,76.13,2022-10-28 15:47:47
69,76.1,2022-10-28 15:47:48
70,76.07,2022-10-28 15:47:49
71,76.07,2022-10-28 15:47:50
72,76.08,2022-10-28 15:47:51
73,76.18,2022-10-28 15:47:52
74,76.13,2022-10-28 15:47:53
75,76.1,2022-10-28 15:47:54
76,76.08,2022-10-28 15:47:55
77,76.12,2022-10-28 15:47:56
78,76.15,2022-10-28 15:47:57
79,76.22,2022-10-28 15:47:58
80,76.28,2022-10-28 15:47:59
81,76.35,2022-10-28 15:48:00
82,76.35,2022-10-28 15:48:01
83,76.33,2022-10-28 15:48:02
84,76.28,2022-10-28 15:48:03
85,76.3,2022-10-28 15:48:04
86,76.33,2022-10-28 15:48:05
87,76.37,2022-10-28 15:48:06
88,76.43,2022-10-28 15:48:07
89,76.42,2022-10-28 15:48:08
90,76.48,2022-10-28 15:48:09
91,76.57,2022-10-28 15:48:10
92,76.67,2022-10-28 15:48:11
93,76.8,2022-10-28 15:48:12
94,76.92,2022-10-28 15:48:13
95,76.93,2022-10-28 15:48:14
96,76.97,2022-10-28 15:48:15
97,76.98,2022-10-28 15:48:16
98,76.98,2022-10-28 15:48:17
99,76.95,2022-10-28 15:48:18
100,76.92,2022-10-28 15:48:19
101,76.9,2022-10-28 15:48:20
102,76.92,2022-10-28 15:48:21
103,76.97,2022-10-28 15:48:22
104,77.0,2022-10-28 15:48:23
105,77.05,2022-10-28 15:48:24
106,77.05,2022-10-28 15:48:25
107,77.05,2022-10-28 15:48:26
108,76.93,2022-10-28 15:48:27
109,76.85,2022-10-28 15:48:28
110,76.77,2022-10-28 15:48:29
111,76.73,2022-10-28 15:48:30
112,76.67,2022-10-28 15:48:31
