,EDA,time
0,1.489342,2021-12-17 16:42:23.500
1,1.47781,2021-12-17 16:42:23.750
2,1.46884,2021-12-17 16:42:24.000
3,1.4509020000000001,2021-12-17 16:42:24.250
4,1.444495,2021-12-17 16:42:24.500
5,1.438089,2021-12-17 16:42:24.750
6,1.431682,2021-12-17 16:42:25.000
7,1.423994,2021-12-17 16:42:25.250
8,1.425275,2021-12-17 16:42:25.500
9,1.42015,2021-12-17 16:42:25.750
10,1.4175870000000002,2021-12-17 16:42:26.000
11,1.409899,2021-12-17 16:42:26.250
12,1.408618,2021-12-17 16:42:26.500
13,1.409899,2021-12-17 16:42:26.750
14,1.407337,2021-12-17 16:42:27.000
15,1.415025,2021-12-17 16:42:27.250
16,1.413743,2021-12-17 16:42:27.500
17,1.415025,2021-12-17 16:42:27.750
18,1.4163059999999998,2021-12-17 16:42:28.000
19,1.4175870000000002,2021-12-17 16:42:28.250
20,1.4175870000000002,2021-12-17 16:42:28.500
21,1.415025,2021-12-17 16:42:28.750
22,1.413743,2021-12-17 16:42:29.000
23,1.413743,2021-12-17 16:42:29.250
24,1.412462,2021-12-17 16:42:29.500
25,1.408618,2021-12-17 16:42:29.750
26,1.404774,2021-12-17 16:42:30.000
27,1.407337,2021-12-17 16:42:30.250
28,1.402211,2021-12-17 16:42:30.500
29,1.402211,2021-12-17 16:42:30.750
30,1.40093,2021-12-17 16:42:31.000
31,1.403493,2021-12-17 16:42:31.250
32,1.399649,2021-12-17 16:42:31.500
33,1.399649,2021-12-17 16:42:31.750
34,1.398367,2021-12-17 16:42:32.000
35,1.397086,2021-12-17 16:42:32.250
36,1.398367,2021-12-17 16:42:32.500
37,1.397086,2021-12-17 16:42:32.750
38,1.393242,2021-12-17 16:42:33.000
39,1.393242,2021-12-17 16:42:33.250
40,1.393242,2021-12-17 16:42:33.500
41,1.397086,2021-12-17 16:42:33.750
42,1.397086,2021-12-17 16:42:34.000
43,1.397086,2021-12-17 16:42:34.250
44,1.393242,2021-12-17 16:42:34.500
45,1.397086,2021-12-17 16:42:34.750
46,1.402211,2021-12-17 16:42:35.000
47,1.40093,2021-12-17 16:42:35.250
48,1.397086,2021-12-17 16:42:35.500
49,1.397086,2021-12-17 16:42:35.750
50,1.40093,2021-12-17 16:42:36.000
51,1.390679,2021-12-17 16:42:36.250
52,1.389398,2021-12-17 16:42:36.500
53,1.3855540000000002,2021-12-17 16:42:36.750
54,1.388117,2021-12-17 16:42:37.000
55,1.390679,2021-12-17 16:42:37.250
56,1.393242,2021-12-17 16:42:37.500
57,1.394523,2021-12-17 16:42:37.750
58,1.390679,2021-12-17 16:42:38.000
59,1.391961,2021-12-17 16:42:38.250
60,1.388117,2021-12-17 16:42:38.500
61,1.389398,2021-12-17 16:42:38.750
62,1.389398,2021-12-17 16:42:39.000
63,1.389398,2021-12-17 16:42:39.250
64,1.388117,2021-12-17 16:42:39.500
65,1.3855540000000002,2021-12-17 16:42:39.750
66,1.3842729999999999,2021-12-17 16:42:40.000
67,1.3842729999999999,2021-12-17 16:42:40.250
68,1.386835,2021-12-17 16:42:40.500
69,1.382991,2021-12-17 16:42:40.750
70,1.377866,2021-12-17 16:42:41.000
71,1.3804290000000001,2021-12-17 16:42:41.250
72,1.382991,2021-12-17 16:42:41.500
73,1.38171,2021-12-17 16:42:41.750
74,1.377866,2021-12-17 16:42:42.000
75,1.3804290000000001,2021-12-17 16:42:42.250
76,1.377866,2021-12-17 16:42:42.500
77,1.379147,2021-12-17 16:42:42.750
78,1.379147,2021-12-17 16:42:43.000
79,1.379147,2021-12-17 16:42:43.250
80,1.3804290000000001,2021-12-17 16:42:43.500
81,1.377866,2021-12-17 16:42:43.750
