,HR,time
0,89.05,2022-10-28 10:19:32
1,89.33,2022-10-28 10:19:33
2,88.77,2022-10-28 10:19:34
3,88.65,2022-10-28 10:19:35
4,88.46,2022-10-28 10:19:36
5,88.0,2022-10-28 10:19:37
6,87.54,2022-10-28 10:19:38
7,87.07,2022-10-28 10:19:39
8,86.68,2022-10-28 10:19:40
9,86.31,2022-10-28 10:19:41
10,85.97,2022-10-28 10:19:42
11,85.68,2022-10-28 10:19:43
12,85.44,2022-10-28 10:19:44
13,85.3,2022-10-28 10:19:45
14,85.09,2022-10-28 10:19:46
15,84.94,2022-10-28 10:19:47
16,84.78,2022-10-28 10:19:48
17,84.62,2022-10-28 10:19:49
18,84.5,2022-10-28 10:19:50
19,84.38,2022-10-28 10:19:51
20,84.45,2022-10-28 10:19:52
21,84.51,2022-10-28 10:19:53
22,84.69,2022-10-28 10:19:54
23,84.79,2022-10-28 10:19:55
24,84.86,2022-10-28 10:19:56
25,84.89,2022-10-28 10:19:57
26,84.87,2022-10-28 10:19:58
27,84.83,2022-10-28 10:19:59
28,84.79,2022-10-28 10:20:00
29,84.67,2022-10-28 10:20:01
30,84.66,2022-10-28 10:20:02
31,84.69,2022-10-28 10:20:03
32,84.69,2022-10-28 10:20:04
33,84.66,2022-10-28 10:20:05
34,84.59,2022-10-28 10:20:06
35,84.55,2022-10-28 10:20:07
36,84.52,2022-10-28 10:20:08
37,84.54,2022-10-28 10:20:09
38,84.64,2022-10-28 10:20:10
39,84.88,2022-10-28 10:20:11
40,85.12,2022-10-28 10:20:12
41,85.57,2022-10-28 10:20:13
42,85.97,2022-10-28 10:20:14
43,86.4,2022-10-28 10:20:15
44,86.78,2022-10-28 10:20:16
45,87.1,2022-10-28 10:20:17
46,87.33,2022-10-28 10:20:18
47,87.53,2022-10-28 10:20:19
48,87.8,2022-10-28 10:20:20
49,87.97,2022-10-28 10:20:21
50,88.13,2022-10-28 10:20:22
51,88.28,2022-10-28 10:20:23
52,88.47,2022-10-28 10:20:24
53,88.65,2022-10-28 10:20:25
54,88.88,2022-10-28 10:20:26
55,88.98,2022-10-28 10:20:27
56,89.02,2022-10-28 10:20:28
57,89.05,2022-10-28 10:20:29
58,89.0,2022-10-28 10:20:30
59,89.05,2022-10-28 10:20:31
60,89.2,2022-10-28 10:20:32
61,89.4,2022-10-28 10:20:33
62,89.83,2022-10-28 10:20:34
63,90.12,2022-10-28 10:20:35
64,90.45,2022-10-28 10:20:36
65,90.92,2022-10-28 10:20:37
66,91.5,2022-10-28 10:20:38
67,92.12,2022-10-28 10:20:39
68,92.67,2022-10-28 10:20:40
69,93.27,2022-10-28 10:20:41
70,93.83,2022-10-28 10:20:42
71,94.38,2022-10-28 10:20:43
72,94.92,2022-10-28 10:20:44
73,95.35,2022-10-28 10:20:45
74,95.82,2022-10-28 10:20:46
75,96.2,2022-10-28 10:20:47
76,96.63,2022-10-28 10:20:48
77,97.07,2022-10-28 10:20:49
78,97.48,2022-10-28 10:20:50
79,97.93,2022-10-28 10:20:51
80,98.27,2022-10-28 10:20:52
81,98.62,2022-10-28 10:20:53
82,98.88,2022-10-28 10:20:54
83,99.18,2022-10-28 10:20:55
84,99.5,2022-10-28 10:20:56
85,99.85,2022-10-28 10:20:57
86,100.23,2022-10-28 10:20:58
87,100.62,2022-10-28 10:20:59
88,101.03,2022-10-28 10:21:00
89,101.52,2022-10-28 10:21:01
90,101.92,2022-10-28 10:21:02
91,102.28,2022-10-28 10:21:03
92,102.65,2022-10-28 10:21:04
93,103.05,2022-10-28 10:21:05
94,103.43,2022-10-28 10:21:06
95,103.77,2022-10-28 10:21:07
96,104.07,2022-10-28 10:21:08
97,104.28,2022-10-28 10:21:09
98,104.42,2022-10-28 10:21:10
99,104.37,2022-10-28 10:21:11
100,104.32,2022-10-28 10:21:12
101,104.28,2022-10-28 10:21:13
102,104.23,2022-10-28 10:21:14
103,104.18,2022-10-28 10:21:15
104,104.15,2022-10-28 10:21:16
105,104.13,2022-10-28 10:21:17
106,103.98,2022-10-28 10:21:18
107,103.83,2022-10-28 10:21:19
108,103.68,2022-10-28 10:21:20
109,103.53,2022-10-28 10:21:21
110,103.3,2022-10-28 10:21:22
111,103.1,2022-10-28 10:21:23
112,102.97,2022-10-28 10:21:24
113,102.83,2022-10-28 10:21:25
114,102.65,2022-10-28 10:21:26
115,102.58,2022-10-28 10:21:27
116,102.68,2022-10-28 10:21:28
117,102.77,2022-10-28 10:21:29
118,102.9,2022-10-28 10:21:30
119,102.9,2022-10-28 10:21:31
120,102.73,2022-10-28 10:21:32
121,102.57,2022-10-28 10:21:33
122,102.45,2022-10-28 10:21:34
123,102.32,2022-10-28 10:21:35
124,102.17,2022-10-28 10:21:36
125,102.02,2022-10-28 10:21:37
126,101.77,2022-10-28 10:21:38
127,101.52,2022-10-28 10:21:39
128,101.35,2022-10-28 10:21:40
129,101.17,2022-10-28 10:21:41
130,101.02,2022-10-28 10:21:42
131,100.88,2022-10-28 10:21:43
132,100.75,2022-10-28 10:21:44
133,100.68,2022-10-28 10:21:45
134,100.63,2022-10-28 10:21:46
135,100.63,2022-10-28 10:21:47
136,100.58,2022-10-28 10:21:48
137,100.52,2022-10-28 10:21:49
138,100.45,2022-10-28 10:21:50
139,100.35,2022-10-28 10:21:51
140,100.23,2022-10-28 10:21:52
141,100.12,2022-10-28 10:21:53
142,100.0,2022-10-28 10:21:54
143,99.9,2022-10-28 10:21:55
144,99.8,2022-10-28 10:21:56
145,99.7,2022-10-28 10:21:57
146,99.57,2022-10-28 10:21:58
147,99.43,2022-10-28 10:21:59
148,99.25,2022-10-28 10:22:00
149,99.05,2022-10-28 10:22:01
150,98.87,2022-10-28 10:22:02
151,98.72,2022-10-28 10:22:03
152,98.62,2022-10-28 10:22:04
153,98.55,2022-10-28 10:22:05
154,98.53,2022-10-28 10:22:06
155,98.53,2022-10-28 10:22:07
156,98.55,2022-10-28 10:22:08
157,98.57,2022-10-28 10:22:09
158,98.55,2022-10-28 10:22:10
159,98.55,2022-10-28 10:22:11
160,98.52,2022-10-28 10:22:12
161,98.45,2022-10-28 10:22:13
162,98.37,2022-10-28 10:22:14
163,98.28,2022-10-28 10:22:15
164,98.2,2022-10-28 10:22:16
165,98.1,2022-10-28 10:22:17
166,98.12,2022-10-28 10:22:18
167,98.13,2022-10-28 10:22:19
168,98.15,2022-10-28 10:22:20
169,98.18,2022-10-28 10:22:21
170,98.28,2022-10-28 10:22:22
171,98.37,2022-10-28 10:22:23
172,98.4,2022-10-28 10:22:24
173,98.42,2022-10-28 10:22:25
174,98.47,2022-10-28 10:22:26
175,98.52,2022-10-28 10:22:27
176,98.45,2022-10-28 10:22:28
177,98.42,2022-10-28 10:22:29
178,98.38,2022-10-28 10:22:30
179,98.4,2022-10-28 10:22:31
180,98.4,2022-10-28 10:22:32
181,98.43,2022-10-28 10:22:33
182,98.5,2022-10-28 10:22:34
183,98.58,2022-10-28 10:22:35
184,98.7,2022-10-28 10:22:36
185,98.78,2022-10-28 10:22:37
186,98.9,2022-10-28 10:22:38
187,99.03,2022-10-28 10:22:39
188,99.15,2022-10-28 10:22:40
189,99.25,2022-10-28 10:22:41
190,99.35,2022-10-28 10:22:42
191,99.43,2022-10-28 10:22:43
192,99.5,2022-10-28 10:22:44
193,99.48,2022-10-28 10:22:45
194,99.43,2022-10-28 10:22:46
195,99.38,2022-10-28 10:22:47
196,99.33,2022-10-28 10:22:48
197,99.28,2022-10-28 10:22:49
198,99.2,2022-10-28 10:22:50
199,99.12,2022-10-28 10:22:51
200,99.05,2022-10-28 10:22:52
201,98.97,2022-10-28 10:22:53
202,98.85,2022-10-28 10:22:54
203,98.77,2022-10-28 10:22:55
204,98.67,2022-10-28 10:22:56
205,98.55,2022-10-28 10:22:57
206,98.42,2022-10-28 10:22:58
207,98.27,2022-10-28 10:22:59
208,98.13,2022-10-28 10:23:00
209,98.0,2022-10-28 10:23:01
210,97.88,2022-10-28 10:23:02
211,97.73,2022-10-28 10:23:03
212,97.52,2022-10-28 10:23:04
213,97.28,2022-10-28 10:23:05
214,97.07,2022-10-28 10:23:06
215,96.83,2022-10-28 10:23:07
216,96.57,2022-10-28 10:23:08
217,96.27,2022-10-28 10:23:09
218,96.0,2022-10-28 10:23:10
219,95.75,2022-10-28 10:23:11
220,95.52,2022-10-28 10:23:12
221,95.33,2022-10-28 10:23:13
222,95.1,2022-10-28 10:23:14
223,94.77,2022-10-28 10:23:15
224,94.42,2022-10-28 10:23:16
225,94.12,2022-10-28 10:23:17
226,93.83,2022-10-28 10:23:18
227,93.6,2022-10-28 10:23:19
228,93.35,2022-10-28 10:23:20
229,93.05,2022-10-28 10:23:21
230,92.75,2022-10-28 10:23:22
231,92.48,2022-10-28 10:23:23
232,92.17,2022-10-28 10:23:24
233,91.9,2022-10-28 10:23:25
234,91.63,2022-10-28 10:23:26
235,91.37,2022-10-28 10:23:27
236,91.12,2022-10-28 10:23:28
237,90.83,2022-10-28 10:23:29
238,90.23,2022-10-28 10:23:30
239,89.58,2022-10-28 10:23:31
240,88.95,2022-10-28 10:23:32
241,88.3,2022-10-28 10:23:33
242,87.62,2022-10-28 10:23:34
243,86.93,2022-10-28 10:23:35
244,86.18,2022-10-28 10:23:36
245,85.45,2022-10-28 10:23:37
246,85.0,2022-10-28 10:23:38
247,84.4,2022-10-28 10:23:39
