,BVP,time
0,116.47,2022-10-28 11:05:18.843750
1,119.55,2022-10-28 11:05:18.859375
2,121.83,2022-10-28 11:05:18.875000
3,123.87,2022-10-28 11:05:18.890625
4,126.07,2022-10-28 11:05:18.906250
5,128.49,2022-10-28 11:05:18.921875
6,130.72,2022-10-28 11:05:18.937500
7,131.87,2022-10-28 11:05:18.953125
8,130.64,2022-10-28 11:05:18.968750
9,125.55,2022-10-28 11:05:18.984375
10,115.2,2022-10-28 11:05:19.000000
11,98.99,2022-10-28 11:05:19.015625
12,77.61,2022-10-28 11:05:19.031250
13,53.32,2022-10-28 11:05:19.046875
14,29.57,2022-10-28 11:05:19.062500
15,10.21,2022-10-28 11:05:19.078125
16,-1.57,2022-10-28 11:05:19.093750
17,-3.97,2022-10-28 11:05:19.109375
18,3.28,2022-10-28 11:05:19.125000
19,19.18,2022-10-28 11:05:19.140625
20,41.84,2022-10-28 11:05:19.156250
21,68.8,2022-10-28 11:05:19.171875
22,96.99,2022-10-28 11:05:19.187500
23,122.88,2022-10-28 11:05:19.203125
24,142.83,2022-10-28 11:05:19.218750
25,153.84,2022-10-28 11:05:19.234375
26,154.49,2022-10-28 11:05:19.250000
27,145.39,2022-10-28 11:05:19.265625
28,128.97,2022-10-28 11:05:19.281250
29,108.54,2022-10-28 11:05:19.296875
30,87.02,2022-10-28 11:05:19.312500
31,65.97,2022-10-28 11:05:19.328125
32,45.24,2022-10-28 11:05:19.343750
33,23.37,2022-10-28 11:05:19.359375
34,-1.53,2022-10-28 11:05:19.375000
35,-30.93,2022-10-28 11:05:19.390625
36,-65.17,2022-10-28 11:05:19.406250
37,-103.27,2022-10-28 11:05:19.421875
38,-143.21,2022-10-28 11:05:19.437500
39,-182.45,2022-10-28 11:05:19.453125
40,-218.51,2022-10-28 11:05:19.468750
41,-249.36,2022-10-28 11:05:19.484375
42,-273.49,2022-10-28 11:05:19.500000
43,-289.95,2022-10-28 11:05:19.515625
44,-298.2,2022-10-28 11:05:19.531250
45,-298.21,2022-10-28 11:05:19.546875
46,-290.42,2022-10-28 11:05:19.562500
47,-275.72,2022-10-28 11:05:19.578125
48,-255.33,2022-10-28 11:05:19.593750
49,-230.57,2022-10-28 11:05:19.609375
50,-202.78,2022-10-28 11:05:19.625000
51,-173.35,2022-10-28 11:05:19.640625
52,-143.82,2022-10-28 11:05:19.656250
53,-115.9,2022-10-28 11:05:19.671875
54,-91.22,2022-10-28 11:05:19.687500
55,-71.03,2022-10-28 11:05:19.703125
56,-55.77,2022-10-28 11:05:19.718750
57,-44.96,2022-10-28 11:05:19.734375
58,-37.45,2022-10-28 11:05:19.750000
59,-32.03,2022-10-28 11:05:19.765625
