,BVP,time
0,-13.49,2022-10-26 16:16:25.390625
1,-14.98,2022-10-26 16:16:25.406250
2,-8.93,2022-10-26 16:16:25.421875
3,0.43,2022-10-26 16:16:25.437500
4,8.89,2022-10-26 16:16:25.453125
5,14.68,2022-10-26 16:16:25.468750
6,18.56,2022-10-26 16:16:25.484375
7,22.16,2022-10-26 16:16:25.500000
8,26.19,2022-10-26 16:16:25.515625
9,30.05,2022-10-26 16:16:25.531250
10,32.42,2022-10-26 16:16:25.546875
11,32.1,2022-10-26 16:16:25.562500
12,29.17,2022-10-26 16:16:25.578125
13,24.12,2022-10-26 16:16:25.593750
14,18.35,2022-10-26 16:16:25.609375
15,13.88,2022-10-26 16:16:25.625000
16,12.51,2022-10-26 16:16:25.640625
17,14.81,2022-10-26 16:16:25.656250
18,19.99,2022-10-26 16:16:25.671875
19,26.28,2022-10-26 16:16:25.687500
20,31.58,2022-10-26 16:16:25.703125
21,34.6,2022-10-26 16:16:25.718750
22,34.68,2022-10-26 16:16:25.734375
23,32.29,2022-10-26 16:16:25.750000
24,28.78,2022-10-26 16:16:25.765625
25,25.56,2022-10-26 16:16:25.781250
26,23.28,2022-10-26 16:16:25.796875
27,21.42,2022-10-26 16:16:25.812500
28,18.61,2022-10-26 16:16:25.828125
29,13.3,2022-10-26 16:16:25.843750
30,4.81,2022-10-26 16:16:25.859375
31,-6.46,2022-10-26 16:16:25.875000
32,-18.97,2022-10-26 16:16:25.890625
33,-30.7,2022-10-26 16:16:25.906250
34,-39.93,2022-10-26 16:16:25.921875
35,-45.96,2022-10-26 16:16:25.937500
36,-49.21,2022-10-26 16:16:25.953125
37,-50.79,2022-10-26 16:16:25.968750
38,-51.92,2022-10-26 16:16:25.984375
39,-53.37,2022-10-26 16:16:26.000000
40,-55.37,2022-10-26 16:16:26.015625
41,-57.79,2022-10-26 16:16:26.031250
42,-60.44,2022-10-26 16:16:26.046875
43,-63.25,2022-10-26 16:16:26.062500
44,-66.13,2022-10-26 16:16:26.078125
45,-68.93,2022-10-26 16:16:26.093750
46,-71.38,2022-10-26 16:16:26.109375
47,-73.12,2022-10-26 16:16:26.125000
48,-73.98,2022-10-26 16:16:26.140625
49,-74.22,2022-10-26 16:16:26.156250
50,-74.78,2022-10-26 16:16:26.171875
51,-77.0,2022-10-26 16:16:26.187500
52,-81.96,2022-10-26 16:16:26.203125
53,-89.71,2022-10-26 16:16:26.218750
54,-98.32,2022-10-26 16:16:26.234375
55,-103.93,2022-10-26 16:16:26.250000
56,-101.84,2022-10-26 16:16:26.265625
57,-88.48,2022-10-26 16:16:26.281250
58,-63.09,2022-10-26 16:16:26.296875
59,-28.53,2022-10-26 16:16:26.312500
60,9.6,2022-10-26 16:16:26.328125
61,44.81,2022-10-26 16:16:26.343750
62,71.95,2022-10-26 16:16:26.359375
63,88.92,2022-10-26 16:16:26.375000
64,96.8,2022-10-26 16:16:26.390625
65,98.62,2022-10-26 16:16:26.406250
66,97.48,2022-10-26 16:16:26.421875
