,BVP,time
0,-1.36,2022-10-28 10:52:37.734375
1,-5.71,2022-10-28 10:52:37.750000
2,-9.4,2022-10-28 10:52:37.765625
3,-12.45,2022-10-28 10:52:37.781250
4,-14.97,2022-10-28 10:52:37.796875
5,-17.07,2022-10-28 10:52:37.812500
6,-18.93,2022-10-28 10:52:37.828125
7,-20.78,2022-10-28 10:52:37.843750
8,-22.84,2022-10-28 10:52:37.859375
9,-25.27,2022-10-28 10:52:37.875000
10,-28.09,2022-10-28 10:52:37.890625
11,-31.2,2022-10-28 10:52:37.906250
12,-34.35,2022-10-28 10:52:37.921875
13,-37.3,2022-10-28 10:52:37.937500
14,-39.85,2022-10-28 10:52:37.953125
15,-42.02,2022-10-28 10:52:37.968750
16,-44.07,2022-10-28 10:52:37.984375
17,-46.31,2022-10-28 10:52:38.000000
18,-48.96,2022-10-28 10:52:38.015625
19,-51.82,2022-10-28 10:52:38.031250
20,-54.24,2022-10-28 10:52:38.046875
21,-55.19,2022-10-28 10:52:38.062500
22,-53.66,2022-10-28 10:52:38.078125
23,-49.03,2022-10-28 10:52:38.093750
24,-41.26,2022-10-28 10:52:38.109375
25,-30.92,2022-10-28 10:52:38.125000
26,-18.88,2022-10-28 10:52:38.140625
27,-6.12,2022-10-28 10:52:38.156250
28,6.44,2022-10-28 10:52:38.171875
29,17.89,2022-10-28 10:52:38.187500
30,27.28,2022-10-28 10:52:38.203125
31,33.69,2022-10-28 10:52:38.218750
32,36.52,2022-10-28 10:52:38.234375
33,35.82,2022-10-28 10:52:38.250000
34,32.38,2022-10-28 10:52:38.265625
35,27.62,2022-10-28 10:52:38.281250
36,23.09,2022-10-28 10:52:38.296875
37,19.89,2022-10-28 10:52:38.312500
38,18.3,2022-10-28 10:52:38.328125
39,17.72,2022-10-28 10:52:38.343750
40,17.05,2022-10-28 10:52:38.359375
41,15.18,2022-10-28 10:52:38.375000
42,11.47,2022-10-28 10:52:38.390625
43,5.94,2022-10-28 10:52:38.406250
44,-0.72,2022-10-28 10:52:38.421875
45,-7.47,2022-10-28 10:52:38.437500
46,-13.19,2022-10-28 10:52:38.453125
47,-16.89,2022-10-28 10:52:38.468750
48,-17.91,2022-10-28 10:52:38.484375
49,-15.9,2022-10-28 10:52:38.500000
50,-10.88,2022-10-28 10:52:38.515625
51,-3.18,2022-10-28 10:52:38.531250
52,6.51,2022-10-28 10:52:38.546875
53,17.26,2022-10-28 10:52:38.562500
54,28.04,2022-10-28 10:52:38.578125
55,37.87,2022-10-28 10:52:38.593750
56,46.02,2022-10-28 10:52:38.609375
57,52.1,2022-10-28 10:52:38.625000
58,56.02,2022-10-28 10:52:38.640625
59,57.89,2022-10-28 10:52:38.656250
60,57.85,2022-10-28 10:52:38.671875
61,55.99,2022-10-28 10:52:38.687500
62,52.33,2022-10-28 10:52:38.703125
63,46.92,2022-10-28 10:52:38.718750
64,39.92,2022-10-28 10:52:38.734375
65,31.64,2022-10-28 10:52:38.750000
66,22.53,2022-10-28 10:52:38.765625
67,13.0,2022-10-28 10:52:38.781250
68,3.34,2022-10-28 10:52:38.796875
69,-6.36,2022-10-28 10:52:38.812500
70,-16.23,2022-10-28 10:52:38.828125
71,-26.55,2022-10-28 10:52:38.843750
72,-37.56,2022-10-28 10:52:38.859375
73,-49.33,2022-10-28 10:52:38.875000
74,-61.55,2022-10-28 10:52:38.890625
75,-73.52,2022-10-28 10:52:38.906250
76,-84.16,2022-10-28 10:52:38.921875
77,-92.26,2022-10-28 10:52:38.937500
78,-96.76,2022-10-28 10:52:38.953125
79,-97.12,2022-10-28 10:52:38.968750
80,-93.51,2022-10-28 10:52:38.984375
81,-86.77,2022-10-28 10:52:39.000000
82,-78.21,2022-10-28 10:52:39.015625
