,HR,time
0,79.17,2021-12-17 16:24:57
1,79.25,2021-12-17 16:24:58
2,79.35,2021-12-17 16:24:59
3,79.45,2021-12-17 16:25:00
4,79.53,2021-12-17 16:25:01
5,79.67,2021-12-17 16:25:02
6,79.83,2021-12-17 16:25:03
7,80.07,2021-12-17 16:25:04
8,80.28,2021-12-17 16:25:05
9,80.5,2021-12-17 16:25:06
10,80.7,2021-12-17 16:25:07
11,80.88,2021-12-17 16:25:08
12,81.05,2021-12-17 16:25:09
13,81.25,2021-12-17 16:25:10
14,81.5,2021-12-17 16:25:11
15,81.68,2021-12-17 16:25:12
16,81.88,2021-12-17 16:25:13
17,82.15,2021-12-17 16:25:14
18,82.4,2021-12-17 16:25:15
19,82.63,2021-12-17 16:25:16
20,82.65,2021-12-17 16:25:17
21,82.57,2021-12-17 16:25:18
22,82.47,2021-12-17 16:25:19
23,82.4,2021-12-17 16:25:20
24,82.37,2021-12-17 16:25:21
25,82.35,2021-12-17 16:25:22
26,82.3,2021-12-17 16:25:23
27,82.27,2021-12-17 16:25:24
28,82.23,2021-12-17 16:25:25
29,82.18,2021-12-17 16:25:26
30,82.13,2021-12-17 16:25:27
31,82.12,2021-12-17 16:25:28
32,82.07,2021-12-17 16:25:29
33,82.0,2021-12-17 16:25:30
34,81.93,2021-12-17 16:25:31
35,81.87,2021-12-17 16:25:32
36,81.8,2021-12-17 16:25:33
37,81.68,2021-12-17 16:25:34
38,81.52,2021-12-17 16:25:35
39,81.35,2021-12-17 16:25:36
40,81.2,2021-12-17 16:25:37
41,81.08,2021-12-17 16:25:38
42,80.97,2021-12-17 16:25:39
43,80.78,2021-12-17 16:25:40
44,80.58,2021-12-17 16:25:41
45,80.3,2021-12-17 16:25:42
46,80.1,2021-12-17 16:25:43
47,79.95,2021-12-17 16:25:44
48,79.72,2021-12-17 16:25:45
49,79.5,2021-12-17 16:25:46
50,79.27,2021-12-17 16:25:47
51,79.05,2021-12-17 16:25:48
52,78.78,2021-12-17 16:25:49
53,78.45,2021-12-17 16:25:50
54,78.02,2021-12-17 16:25:51
55,77.62,2021-12-17 16:25:52
56,77.38,2021-12-17 16:25:53
57,77.15,2021-12-17 16:25:54
58,76.92,2021-12-17 16:25:55
59,76.67,2021-12-17 16:25:56
60,76.5,2021-12-17 16:25:57
61,76.37,2021-12-17 16:25:58
62,76.15,2021-12-17 16:25:59
63,75.95,2021-12-17 16:26:00
64,75.77,2021-12-17 16:26:01
65,75.55,2021-12-17 16:26:02
66,75.3,2021-12-17 16:26:03
67,75.05,2021-12-17 16:26:04
68,74.8,2021-12-17 16:26:05
69,74.53,2021-12-17 16:26:06
70,74.25,2021-12-17 16:26:07
71,74.02,2021-12-17 16:26:08
72,73.8,2021-12-17 16:26:09
73,73.58,2021-12-17 16:26:10
74,73.42,2021-12-17 16:26:11
75,73.33,2021-12-17 16:26:12
76,73.27,2021-12-17 16:26:13
77,73.18,2021-12-17 16:26:14
78,73.13,2021-12-17 16:26:15
79,73.12,2021-12-17 16:26:16
80,73.22,2021-12-17 16:26:17
81,73.3,2021-12-17 16:26:18
82,73.42,2021-12-17 16:26:19
83,73.53,2021-12-17 16:26:20
84,73.6,2021-12-17 16:26:21
85,73.63,2021-12-17 16:26:22
86,73.65,2021-12-17 16:26:23
87,73.67,2021-12-17 16:26:24
88,73.7,2021-12-17 16:26:25
89,73.78,2021-12-17 16:26:26
90,73.92,2021-12-17 16:26:27
91,74.05,2021-12-17 16:26:28
92,74.2,2021-12-17 16:26:29
93,74.4,2021-12-17 16:26:30
94,74.67,2021-12-17 16:26:31
95,74.88,2021-12-17 16:26:32
96,75.08,2021-12-17 16:26:33
97,75.3,2021-12-17 16:26:34
98,75.5,2021-12-17 16:26:35
99,75.7,2021-12-17 16:26:36
100,75.87,2021-12-17 16:26:37
101,76.0,2021-12-17 16:26:38
102,76.08,2021-12-17 16:26:39
103,76.22,2021-12-17 16:26:40
104,76.35,2021-12-17 16:26:41
105,76.58,2021-12-17 16:26:42
106,76.77,2021-12-17 16:26:43
107,76.95,2021-12-17 16:26:44
108,77.18,2021-12-17 16:26:45
109,77.47,2021-12-17 16:26:46
110,77.75,2021-12-17 16:26:47
111,78.03,2021-12-17 16:26:48
112,78.33,2021-12-17 16:26:49
113,78.58,2021-12-17 16:26:50
114,78.88,2021-12-17 16:26:51
115,79.08,2021-12-17 16:26:52
116,79.15,2021-12-17 16:26:53
117,79.22,2021-12-17 16:26:54
118,79.27,2021-12-17 16:26:55
119,79.33,2021-12-17 16:26:56
120,79.37,2021-12-17 16:26:57
121,79.43,2021-12-17 16:26:58
122,79.58,2021-12-17 16:26:59
123,79.68,2021-12-17 16:27:00
124,79.75,2021-12-17 16:27:01
125,79.8,2021-12-17 16:27:02
126,79.87,2021-12-17 16:27:03
127,79.93,2021-12-17 16:27:04
128,80.02,2021-12-17 16:27:05
129,80.12,2021-12-17 16:27:06
130,80.23,2021-12-17 16:27:07
131,80.33,2021-12-17 16:27:08
132,80.45,2021-12-17 16:27:09
133,80.53,2021-12-17 16:27:10
134,80.6,2021-12-17 16:27:11
135,80.63,2021-12-17 16:27:12
136,80.67,2021-12-17 16:27:13
137,80.77,2021-12-17 16:27:14
138,80.82,2021-12-17 16:27:15
139,80.82,2021-12-17 16:27:16
140,80.88,2021-12-17 16:27:17
141,80.97,2021-12-17 16:27:18
142,81.03,2021-12-17 16:27:19
143,81.07,2021-12-17 16:27:20
144,81.1,2021-12-17 16:27:21
145,81.13,2021-12-17 16:27:22
