,HR,time
0,62.57,2022-10-26 10:19:59
1,62.42,2022-10-26 10:20:00
2,62.35,2022-10-26 10:20:01
3,62.3,2022-10-26 10:20:02
4,62.28,2022-10-26 10:20:03
5,62.3,2022-10-26 10:20:04
6,62.3,2022-10-26 10:20:05
7,62.35,2022-10-26 10:20:06
8,62.4,2022-10-26 10:20:07
9,62.43,2022-10-26 10:20:08
10,62.43,2022-10-26 10:20:09
11,62.4,2022-10-26 10:20:10
12,62.38,2022-10-26 10:20:11
13,62.45,2022-10-26 10:20:12
14,62.53,2022-10-26 10:20:13
15,62.62,2022-10-26 10:20:14
16,62.73,2022-10-26 10:20:15
17,62.85,2022-10-26 10:20:16
18,63.0,2022-10-26 10:20:17
19,63.17,2022-10-26 10:20:18
20,63.33,2022-10-26 10:20:19
21,63.68,2022-10-26 10:20:20
22,64.03,2022-10-26 10:20:21
23,64.38,2022-10-26 10:20:22
24,64.72,2022-10-26 10:20:23
25,65.02,2022-10-26 10:20:24
26,65.2,2022-10-26 10:20:25
27,65.37,2022-10-26 10:20:26
28,65.53,2022-10-26 10:20:27
29,65.7,2022-10-26 10:20:28
30,65.87,2022-10-26 10:20:29
31,66.05,2022-10-26 10:20:30
32,66.23,2022-10-26 10:20:31
33,66.42,2022-10-26 10:20:32
34,66.65,2022-10-26 10:20:33
35,66.92,2022-10-26 10:20:34
36,67.23,2022-10-26 10:20:35
37,67.57,2022-10-26 10:20:36
38,67.9,2022-10-26 10:20:37
39,68.27,2022-10-26 10:20:38
40,68.63,2022-10-26 10:20:39
41,69.0,2022-10-26 10:20:40
42,69.28,2022-10-26 10:20:41
43,69.57,2022-10-26 10:20:42
44,69.83,2022-10-26 10:20:43
45,70.12,2022-10-26 10:20:44
46,70.38,2022-10-26 10:20:45
47,70.63,2022-10-26 10:20:46
48,70.88,2022-10-26 10:20:47
49,71.17,2022-10-26 10:20:48
50,71.45,2022-10-26 10:20:49
51,71.73,2022-10-26 10:20:50
52,72.0,2022-10-26 10:20:51
53,72.23,2022-10-26 10:20:52
54,72.42,2022-10-26 10:20:53
55,72.58,2022-10-26 10:20:54
56,72.73,2022-10-26 10:20:55
57,72.85,2022-10-26 10:20:56
58,72.95,2022-10-26 10:20:57
59,73.07,2022-10-26 10:20:58
60,73.18,2022-10-26 10:20:59
61,73.28,2022-10-26 10:21:00
62,73.28,2022-10-26 10:21:01
63,73.27,2022-10-26 10:21:02
64,73.23,2022-10-26 10:21:03
65,73.2,2022-10-26 10:21:04
66,73.13,2022-10-26 10:21:05
67,73.05,2022-10-26 10:21:06
68,72.95,2022-10-26 10:21:07
69,72.87,2022-10-26 10:21:08
70,72.8,2022-10-26 10:21:09
71,72.72,2022-10-26 10:21:10
72,72.62,2022-10-26 10:21:11
73,72.52,2022-10-26 10:21:12
74,72.35,2022-10-26 10:21:13
75,72.17,2022-10-26 10:21:14
76,71.97,2022-10-26 10:21:15
77,71.78,2022-10-26 10:21:16
78,71.6,2022-10-26 10:21:17
79,71.4,2022-10-26 10:21:18
80,71.17,2022-10-26 10:21:19
81,70.73,2022-10-26 10:21:20
82,70.32,2022-10-26 10:21:21
83,69.9,2022-10-26 10:21:22
84,69.52,2022-10-26 10:21:23
85,69.17,2022-10-26 10:21:24
86,68.97,2022-10-26 10:21:25
87,68.73,2022-10-26 10:21:26
88,68.43,2022-10-26 10:21:27
89,68.1,2022-10-26 10:21:28
90,67.88,2022-10-26 10:21:29
91,67.65,2022-10-26 10:21:30
92,67.42,2022-10-26 10:21:31
93,67.18,2022-10-26 10:21:32
94,66.93,2022-10-26 10:21:33
95,66.85,2022-10-26 10:21:34
96,66.67,2022-10-26 10:21:35
97,66.45,2022-10-26 10:21:36
98,66.23,2022-10-26 10:21:37
99,65.98,2022-10-26 10:21:38
100,65.72,2022-10-26 10:21:39
101,65.42,2022-10-26 10:21:40
102,65.17,2022-10-26 10:21:41
103,64.95,2022-10-26 10:21:42
104,64.77,2022-10-26 10:21:43
105,64.65,2022-10-26 10:21:44
106,64.6,2022-10-26 10:21:45
107,64.57,2022-10-26 10:21:46
108,64.62,2022-10-26 10:21:47
109,64.6,2022-10-26 10:21:48
110,64.68,2022-10-26 10:21:49
111,64.7,2022-10-26 10:21:50
112,64.7,2022-10-26 10:21:51
113,64.73,2022-10-26 10:21:52
114,64.73,2022-10-26 10:21:53
115,64.7,2022-10-26 10:21:54
116,64.67,2022-10-26 10:21:55
117,64.6,2022-10-26 10:21:56
118,64.53,2022-10-26 10:21:57
119,64.5,2022-10-26 10:21:58
120,64.5,2022-10-26 10:21:59
121,64.5,2022-10-26 10:22:00
122,64.62,2022-10-26 10:22:01
123,64.78,2022-10-26 10:22:02
124,64.88,2022-10-26 10:22:03
125,64.92,2022-10-26 10:22:04
126,64.87,2022-10-26 10:22:05
127,64.82,2022-10-26 10:22:06
128,64.82,2022-10-26 10:22:07
129,64.87,2022-10-26 10:22:08
130,64.82,2022-10-26 10:22:09
131,64.77,2022-10-26 10:22:10
132,64.72,2022-10-26 10:22:11
133,64.68,2022-10-26 10:22:12
134,64.75,2022-10-26 10:22:13
135,64.83,2022-10-26 10:22:14
136,64.92,2022-10-26 10:22:15
137,64.98,2022-10-26 10:22:16
138,65.05,2022-10-26 10:22:17
139,65.13,2022-10-26 10:22:18
140,65.22,2022-10-26 10:22:19
141,65.28,2022-10-26 10:22:20
142,65.35,2022-10-26 10:22:21
143,65.43,2022-10-26 10:22:22
144,65.5,2022-10-26 10:22:23
145,65.57,2022-10-26 10:22:24
146,65.63,2022-10-26 10:22:25
147,65.8,2022-10-26 10:22:26
148,66.02,2022-10-26 10:22:27
149,66.18,2022-10-26 10:22:28
150,66.22,2022-10-26 10:22:29
151,66.22,2022-10-26 10:22:30
152,66.25,2022-10-26 10:22:31
153,66.3,2022-10-26 10:22:32
154,66.35,2022-10-26 10:22:33
155,66.2,2022-10-26 10:22:34
156,66.33,2022-10-26 10:22:35
157,66.45,2022-10-26 10:22:36
158,66.5,2022-10-26 10:22:37
159,66.6,2022-10-26 10:22:38
160,66.63,2022-10-26 10:22:39
161,66.72,2022-10-26 10:22:40
162,66.82,2022-10-26 10:22:41
163,66.78,2022-10-26 10:22:42
164,66.72,2022-10-26 10:22:43
165,66.58,2022-10-26 10:22:44
166,66.32,2022-10-26 10:22:45
167,66.05,2022-10-26 10:22:46
168,65.7,2022-10-26 10:22:47
169,65.42,2022-10-26 10:22:48
170,64.97,2022-10-26 10:22:49
171,64.53,2022-10-26 10:22:50
172,64.13,2022-10-26 10:22:51
173,63.78,2022-10-26 10:22:52
174,63.45,2022-10-26 10:22:53
175,63.53,2022-10-26 10:22:54
176,63.63,2022-10-26 10:22:55
177,63.75,2022-10-26 10:22:56
178,63.87,2022-10-26 10:22:57
179,63.92,2022-10-26 10:22:58
180,63.95,2022-10-26 10:22:59
181,63.98,2022-10-26 10:23:00
182,63.95,2022-10-26 10:23:01
183,63.9,2022-10-26 10:23:02
184,63.92,2022-10-26 10:23:03
185,64.02,2022-10-26 10:23:04
186,64.22,2022-10-26 10:23:05
187,64.4,2022-10-26 10:23:06
188,64.52,2022-10-26 10:23:07
189,64.57,2022-10-26 10:23:08
190,64.67,2022-10-26 10:23:09
191,64.77,2022-10-26 10:23:10
192,64.85,2022-10-26 10:23:11
193,64.9,2022-10-26 10:23:12
194,64.88,2022-10-26 10:23:13
195,64.88,2022-10-26 10:23:14
196,64.88,2022-10-26 10:23:15
197,64.9,2022-10-26 10:23:16
198,64.93,2022-10-26 10:23:17
199,64.9,2022-10-26 10:23:18
200,64.9,2022-10-26 10:23:19
201,64.93,2022-10-26 10:23:20
202,64.98,2022-10-26 10:23:21
203,65.0,2022-10-26 10:23:22
204,65.0,2022-10-26 10:23:23
205,65.0,2022-10-26 10:23:24
206,65.0,2022-10-26 10:23:25
207,64.9,2022-10-26 10:23:26
208,64.8,2022-10-26 10:23:27
209,64.77,2022-10-26 10:23:28
210,64.75,2022-10-26 10:23:29
211,64.77,2022-10-26 10:23:30
212,64.75,2022-10-26 10:23:31
213,64.75,2022-10-26 10:23:32
214,64.73,2022-10-26 10:23:33
215,64.75,2022-10-26 10:23:34
216,64.55,2022-10-26 10:23:35
217,64.4,2022-10-26 10:23:36
218,64.32,2022-10-26 10:23:37
219,64.17,2022-10-26 10:23:38
220,64.12,2022-10-26 10:23:39
221,64.03,2022-10-26 10:23:40
222,63.95,2022-10-26 10:23:41
223,63.92,2022-10-26 10:23:42
224,63.9,2022-10-26 10:23:43
225,63.88,2022-10-26 10:23:44
226,63.97,2022-10-26 10:23:45
227,64.03,2022-10-26 10:23:46
228,64.12,2022-10-26 10:23:47
229,64.17,2022-10-26 10:23:48
230,64.27,2022-10-26 10:23:49
231,64.43,2022-10-26 10:23:50
232,64.58,2022-10-26 10:23:51
233,64.6,2022-10-26 10:23:52
234,64.68,2022-10-26 10:23:53
235,64.37,2022-10-26 10:23:54
236,63.98,2022-10-26 10:23:55
237,63.63,2022-10-26 10:23:56
238,63.3,2022-10-26 10:23:57
239,63.0,2022-10-26 10:23:58
240,62.67,2022-10-26 10:23:59
241,62.33,2022-10-26 10:24:00
242,62.02,2022-10-26 10:24:01
243,61.68,2022-10-26 10:24:02
244,61.35,2022-10-26 10:24:03
245,60.98,2022-10-26 10:24:04
246,60.67,2022-10-26 10:24:05
247,60.37,2022-10-26 10:24:06
248,60.08,2022-10-26 10:24:07
249,59.8,2022-10-26 10:24:08
250,59.55,2022-10-26 10:24:09
251,59.33,2022-10-26 10:24:10
252,59.13,2022-10-26 10:24:11
253,58.93,2022-10-26 10:24:12
254,58.75,2022-10-26 10:24:13
255,58.57,2022-10-26 10:24:14
256,58.6,2022-10-26 10:24:15
257,58.6,2022-10-26 10:24:16
258,58.58,2022-10-26 10:24:17
259,58.62,2022-10-26 10:24:18
260,58.65,2022-10-26 10:24:19
261,58.67,2022-10-26 10:24:20
262,58.65,2022-10-26 10:24:21
263,58.65,2022-10-26 10:24:22
264,58.7,2022-10-26 10:24:23
265,58.77,2022-10-26 10:24:24
266,58.85,2022-10-26 10:24:25
267,58.95,2022-10-26 10:24:26
268,59.07,2022-10-26 10:24:27
269,59.17,2022-10-26 10:24:28
270,59.25,2022-10-26 10:24:29
271,59.33,2022-10-26 10:24:30
272,59.43,2022-10-26 10:24:31
273,59.52,2022-10-26 10:24:32
274,59.62,2022-10-26 10:24:33
275,59.7,2022-10-26 10:24:34
276,59.75,2022-10-26 10:24:35
277,59.77,2022-10-26 10:24:36
278,59.77,2022-10-26 10:24:37
279,59.77,2022-10-26 10:24:38
280,59.73,2022-10-26 10:24:39
281,59.7,2022-10-26 10:24:40
282,59.68,2022-10-26 10:24:41
283,59.72,2022-10-26 10:24:42
284,59.73,2022-10-26 10:24:43
285,59.7,2022-10-26 10:24:44
286,59.48,2022-10-26 10:24:45
287,59.27,2022-10-26 10:24:46
288,59.07,2022-10-26 10:24:47
289,59.25,2022-10-26 10:24:48
290,59.45,2022-10-26 10:24:49
291,59.62,2022-10-26 10:24:50
292,59.78,2022-10-26 10:24:51
293,60.05,2022-10-26 10:24:52
294,60.3,2022-10-26 10:24:53
295,60.58,2022-10-26 10:24:54
296,60.93,2022-10-26 10:24:55
297,61.28,2022-10-26 10:24:56
298,61.62,2022-10-26 10:24:57
299,61.97,2022-10-26 10:24:58
300,62.35,2022-10-26 10:24:59
301,62.7,2022-10-26 10:25:00
302,63.02,2022-10-26 10:25:01
303,63.35,2022-10-26 10:25:02
304,63.65,2022-10-26 10:25:03
305,63.93,2022-10-26 10:25:04
