,BVP,time
0,-19.87,2021-12-17 17:32:58.390625
1,3.16,2021-12-17 17:32:58.406250
2,36.71,2021-12-17 17:32:58.421875
3,80.68,2021-12-17 17:32:58.437500
4,132.07,2021-12-17 17:32:58.453125
5,185.23,2021-12-17 17:32:58.468750
6,233.19,2021-12-17 17:32:58.484375
7,269.85,2021-12-17 17:32:58.500000
8,291.78,2021-12-17 17:32:58.515625
9,299.1,2021-12-17 17:32:58.531250
10,294.88,2021-12-17 17:32:58.546875
11,283.64,2021-12-17 17:32:58.562500
12,269.71,2021-12-17 17:32:58.578125
13,256.2,2021-12-17 17:32:58.593750
14,244.85,2021-12-17 17:32:58.609375
15,236.42,2021-12-17 17:32:58.625000
16,231.01,2021-12-17 17:32:58.640625
17,228.17,2021-12-17 17:32:58.656250
18,226.71,2021-12-17 17:32:58.671875
19,224.7,2021-12-17 17:32:58.687500
20,219.76,2021-12-17 17:32:58.703125
21,209.83,2021-12-17 17:32:58.718750
22,193.75,2021-12-17 17:32:58.734375
23,171.76,2021-12-17 17:32:58.750000
24,145.48,2021-12-17 17:32:58.765625
25,117.39,2021-12-17 17:32:58.781250
26,90.22,2021-12-17 17:32:58.796875
27,66.17,2021-12-17 17:32:58.812500
28,46.56,2021-12-17 17:32:58.828125
29,31.59,2021-12-17 17:32:58.843750
30,20.58,2021-12-17 17:32:58.859375
31,12.39,2021-12-17 17:32:58.875000
32,6.02,2021-12-17 17:32:58.890625
33,1.05,2021-12-17 17:32:58.906250
34,-2.24,2021-12-17 17:32:58.921875
35,-3.06,2021-12-17 17:32:58.937500
36,-0.63,2021-12-17 17:32:58.953125
37,5.24,2021-12-17 17:32:58.968750
38,13.84,2021-12-17 17:32:58.984375
39,23.69,2021-12-17 17:32:59.000000
40,32.96,2021-12-17 17:32:59.015625
41,40.03,2021-12-17 17:32:59.031250
42,44.04,2021-12-17 17:32:59.046875
43,44.99,2021-12-17 17:32:59.062500
44,43.65,2021-12-17 17:32:59.078125
45,41.26,2021-12-17 17:32:59.093750
46,39.08,2021-12-17 17:32:59.109375
47,38.12,2021-12-17 17:32:59.125000
48,38.88,2021-12-17 17:32:59.140625
49,41.32,2021-12-17 17:32:59.156250
50,44.88,2021-12-17 17:32:59.171875
51,48.74,2021-12-17 17:32:59.187500
52,52.11,2021-12-17 17:32:59.203125
53,54.5,2021-12-17 17:32:59.218750
54,55.86,2021-12-17 17:32:59.234375
55,56.5,2021-12-17 17:32:59.250000
56,56.94,2021-12-17 17:32:59.265625
57,57.58,2021-12-17 17:32:59.281250
58,58.55,2021-12-17 17:32:59.296875
59,59.61,2021-12-17 17:32:59.312500
60,60.21,2021-12-17 17:32:59.328125
61,59.68,2021-12-17 17:32:59.343750
62,57.44,2021-12-17 17:32:59.359375
63,53.22,2021-12-17 17:32:59.375000
64,47.2,2021-12-17 17:32:59.390625
65,40.0,2021-12-17 17:32:59.406250
66,32.35,2021-12-17 17:32:59.421875
67,24.7,2021-12-17 17:32:59.437500
68,16.92,2021-12-17 17:32:59.453125
69,8.12,2021-12-17 17:32:59.468750
70,-2.95,2021-12-17 17:32:59.484375
71,-17.34,2021-12-17 17:32:59.500000
72,-35.37,2021-12-17 17:32:59.515625
73,-56.46,2021-12-17 17:32:59.531250
74,-79.26,2021-12-17 17:32:59.546875
75,-102.27,2021-12-17 17:32:59.562500
76,-124.3,2021-12-17 17:32:59.578125
77,-144.92,2021-12-17 17:32:59.593750
78,-164.5,2021-12-17 17:32:59.609375
79,-184.01,2021-12-17 17:32:59.625000
80,-205.03,2021-12-17 17:32:59.640625
81,-229.55,2021-12-17 17:32:59.656250
82,-259.73,2021-12-17 17:32:59.671875
83,-297.05,2021-12-17 17:32:59.687500
84,-341.18,2021-12-17 17:32:59.703125
85,-388.89,2021-12-17 17:32:59.718750
86,-434.07,2021-12-17 17:32:59.734375
87,-469.14,2021-12-17 17:32:59.750000
88,-487.58,2021-12-17 17:32:59.765625
89,-486.56,2021-12-17 17:32:59.781250
90,-468.13,2021-12-17 17:32:59.796875
91,-438.45,2021-12-17 17:32:59.812500
92,-405.25,2021-12-17 17:32:59.828125
93,-374.95,2021-12-17 17:32:59.843750
94,-350.76,2021-12-17 17:32:59.859375
95,-332.62,2021-12-17 17:32:59.875000
96,-318.45,2021-12-17 17:32:59.890625
97,-305.92,2021-12-17 17:32:59.906250
98,-293.51,2021-12-17 17:32:59.921875
99,-280.54,2021-12-17 17:32:59.937500
100,-266.51,2021-12-17 17:32:59.953125
101,-250.42,2021-12-17 17:32:59.968750
102,-230.86,2021-12-17 17:32:59.984375
103,-206.37,2021-12-17 17:33:00.000000
104,-176.24,2021-12-17 17:33:00.015625
105,-140.96,2021-12-17 17:33:00.031250
106,-102.1,2021-12-17 17:33:00.046875
107,-61.89,2021-12-17 17:33:00.062500
108,-22.28,2021-12-17 17:33:00.078125
109,15.63,2021-12-17 17:33:00.093750
110,51.82,2021-12-17 17:33:00.109375
111,86.91,2021-12-17 17:33:00.125000
112,121.28,2021-12-17 17:33:00.140625
113,154.23,2021-12-17 17:33:00.156250
114,184.08,2021-12-17 17:33:00.171875
115,208.8,2021-12-17 17:33:00.187500
116,227.14,2021-12-17 17:33:00.203125
117,239.24,2021-12-17 17:33:00.218750
118,246.31,2021-12-17 17:33:00.234375
119,249.63,2021-12-17 17:33:00.250000
120,249.55,2021-12-17 17:33:00.265625
121,245.28,2021-12-17 17:33:00.281250
122,235.5,2021-12-17 17:33:00.296875
123,219.52,2021-12-17 17:33:00.312500
124,198.03,2021-12-17 17:33:00.328125
125,172.97,2021-12-17 17:33:00.343750
126,146.69,2021-12-17 17:33:00.359375
127,120.96,2021-12-17 17:33:00.375000
128,96.59,2021-12-17 17:33:00.390625
129,73.77,2021-12-17 17:33:00.406250
130,52.72,2021-12-17 17:33:00.421875
131,34.06,2021-12-17 17:33:00.437500
132,18.61,2021-12-17 17:33:00.453125
133,6.8,2021-12-17 17:33:00.468750
134,-1.78,2021-12-17 17:33:00.484375
135,-8.25,2021-12-17 17:33:00.500000
136,-13.88,2021-12-17 17:33:00.515625
137,-19.52,2021-12-17 17:33:00.531250
138,-25.26,2021-12-17 17:33:00.546875
139,-30.56,2021-12-17 17:33:00.562500
140,-34.56,2021-12-17 17:33:00.578125
141,-36.66,2021-12-17 17:33:00.593750
142,-36.65,2021-12-17 17:33:00.609375
143,-34.77,2021-12-17 17:33:00.625000
144,-31.54,2021-12-17 17:33:00.640625
145,-27.58,2021-12-17 17:33:00.656250
146,-23.41,2021-12-17 17:33:00.671875
147,-19.39,2021-12-17 17:33:00.687500
148,-15.71,2021-12-17 17:33:00.703125
149,-12.44,2021-12-17 17:33:00.718750
150,-9.56,2021-12-17 17:33:00.734375
151,-7.03,2021-12-17 17:33:00.750000
152,-4.81,2021-12-17 17:33:00.765625
