,BVP,time
0,30.06,2022-10-26 16:41:36.421875
1,51.14,2022-10-26 16:41:36.437500
2,70.44,2022-10-26 16:41:36.453125
3,82.96,2022-10-26 16:41:36.468750
4,88.13,2022-10-26 16:41:36.484375
5,90.21,2022-10-26 16:41:36.500000
6,95.87,2022-10-26 16:41:36.515625
7,110.84,2022-10-26 16:41:36.531250
8,136.31,2022-10-26 16:41:36.546875
9,168.36,2022-10-26 16:41:36.562500
10,199.03,2022-10-26 16:41:36.578125
11,220.02,2022-10-26 16:41:36.593750
12,226.22,2022-10-26 16:41:36.609375
13,217.7,2022-10-26 16:41:36.625000
14,198.54,2022-10-26 16:41:36.640625
15,173.03,2022-10-26 16:41:36.656250
16,143.04,2022-10-26 16:41:36.671875
17,106.27,2022-10-26 16:41:36.687500
18,59.38,2022-10-26 16:41:36.703125
19,2.42,2022-10-26 16:41:36.718750
20,-58.27,2022-10-26 16:41:36.734375
21,-110.43,2022-10-26 16:41:36.750000
22,-141.84,2022-10-26 16:41:36.765625
23,-146.41,2022-10-26 16:41:36.781250
24,-128.77,2022-10-26 16:41:36.796875
25,-102.16,2022-10-26 16:41:36.812500
26,-81.65,2022-10-26 16:41:36.828125
27,-76.43,2022-10-26 16:41:36.843750
28,-86.01,2022-10-26 16:41:36.859375
29,-102.84,2022-10-26 16:41:36.875000
30,-118.32,2022-10-26 16:41:36.890625
31,-129.13,2022-10-26 16:41:36.906250
32,-137.99,2022-10-26 16:41:36.921875
33,-149.76,2022-10-26 16:41:36.937500
34,-165.33,2022-10-26 16:41:36.953125
35,-178.19,2022-10-26 16:41:36.968750
36,-177.51,2022-10-26 16:41:36.984375
37,-154.78,2022-10-26 16:41:37.000000
38,-110.54,2022-10-26 16:41:37.015625
39,-55.24,2022-10-26 16:41:37.031250
40,-4.5,2022-10-26 16:41:37.046875
41,28.96,2022-10-26 16:41:37.062500
42,41.19,2022-10-26 16:41:37.078125
43,36.2,2022-10-26 16:41:37.093750
44,21.48,2022-10-26 16:41:37.109375
45,2.09,2022-10-26 16:41:37.125000
46,-21.08,2022-10-26 16:41:37.140625
47,-49.47,2022-10-26 16:41:37.156250
48,-82.17,2022-10-26 16:41:37.171875
49,-113.7,2022-10-26 16:41:37.187500
50,-135.48,2022-10-26 16:41:37.203125
51,-140.58,2022-10-26 16:41:37.218750
52,-128.59,2022-10-26 16:41:37.234375
53,-106.5,2022-10-26 16:41:37.250000
54,-85.38,2022-10-26 16:41:37.265625
55,-73.91,2022-10-26 16:41:37.281250
56,-74.07,2022-10-26 16:41:37.296875
57,-80.18,2022-10-26 16:41:37.312500
58,-82.62,2022-10-26 16:41:37.328125
59,-72.57,2022-10-26 16:41:37.343750
60,-46.36,2022-10-26 16:41:37.359375
61,-5.85,2022-10-26 16:41:37.375000
62,43.26,2022-10-26 16:41:37.390625
63,94.38,2022-10-26 16:41:37.406250
64,141.65,2022-10-26 16:41:37.421875
65,180.42,2022-10-26 16:41:37.437500
66,207.18,2022-10-26 16:41:37.453125
67,219.01,2022-10-26 16:41:37.468750
68,214.86,2022-10-26 16:41:37.484375
69,196.86,2022-10-26 16:41:37.500000
70,170.45,2022-10-26 16:41:37.515625
71,143.68,2022-10-26 16:41:37.531250
72,123.7,2022-10-26 16:41:37.546875
73,113.77,2022-10-26 16:41:37.562500
74,112.63,2022-10-26 16:41:37.578125
75,115.46,2022-10-26 16:41:37.593750
76,117.52,2022-10-26 16:41:37.609375
77,115.61,2022-10-26 16:41:37.625000
78,108.74,2022-10-26 16:41:37.640625
79,96.33,2022-10-26 16:41:37.656250
80,77.3,2022-10-26 16:41:37.671875
81,50.87,2022-10-26 16:41:37.687500
82,17.68,2022-10-26 16:41:37.703125
83,-18.47,2022-10-26 16:41:37.718750
84,-51.39,2022-10-26 16:41:37.734375
85,-75.01,2022-10-26 16:41:37.750000
86,-86.52,2022-10-26 16:41:37.765625
87,-87.35,2022-10-26 16:41:37.781250
88,-82.0,2022-10-26 16:41:37.796875
89,-74.84,2022-10-26 16:41:37.812500
90,-68.15,2022-10-26 16:41:37.828125
91,-61.84,2022-10-26 16:41:37.843750
92,-55.65,2022-10-26 16:41:37.859375
93,-51.21,2022-10-26 16:41:37.875000
94,-52.02,2022-10-26 16:41:37.890625
95,-60.56,2022-10-26 16:41:37.906250
96,-75.36,2022-10-26 16:41:37.921875
97,-90.72,2022-10-26 16:41:37.937500
98,-98.75,2022-10-26 16:41:37.953125
99,-94.26,2022-10-26 16:41:37.968750
100,-78.21,2022-10-26 16:41:37.984375
101,-57.26,2022-10-26 16:41:38.000000
102,-40.34,2022-10-26 16:41:38.015625
103,-33.35,2022-10-26 16:41:38.031250
104,-36.28,2022-10-26 16:41:38.046875
105,-43.43,2022-10-26 16:41:38.062500
