,HR,time
0,101.68,2022-10-26 16:41:36
1,100.57,2022-10-26 16:41:37
2,99.38,2022-10-26 16:41:38
3,98.22,2022-10-26 16:41:39
4,97.07,2022-10-26 16:41:40
5,95.92,2022-10-26 16:41:41
6,94.75,2022-10-26 16:41:42
7,93.67,2022-10-26 16:41:43
8,92.58,2022-10-26 16:41:44
9,91.58,2022-10-26 16:41:45
10,90.57,2022-10-26 16:41:46
11,89.43,2022-10-26 16:41:47
12,88.15,2022-10-26 16:41:48
13,86.85,2022-10-26 16:41:49
14,85.72,2022-10-26 16:41:50
15,84.7,2022-10-26 16:41:51
16,83.63,2022-10-26 16:41:52
17,82.52,2022-10-26 16:41:53
18,81.52,2022-10-26 16:41:54
19,80.48,2022-10-26 16:41:55
20,79.37,2022-10-26 16:41:56
21,78.52,2022-10-26 16:41:57
22,77.65,2022-10-26 16:41:58
23,77.05,2022-10-26 16:41:59
24,76.5,2022-10-26 16:42:00
25,75.9,2022-10-26 16:42:01
26,75.28,2022-10-26 16:42:02
27,74.73,2022-10-26 16:42:03
28,74.12,2022-10-26 16:42:04
29,73.47,2022-10-26 16:42:05
30,73.15,2022-10-26 16:42:06
31,72.87,2022-10-26 16:42:07
32,72.87,2022-10-26 16:42:08
33,72.88,2022-10-26 16:42:09
34,72.92,2022-10-26 16:42:10
35,72.97,2022-10-26 16:42:11
36,73.02,2022-10-26 16:42:12
37,73.05,2022-10-26 16:42:13
38,73.07,2022-10-26 16:42:14
39,73.07,2022-10-26 16:42:15
40,73.07,2022-10-26 16:42:16
41,73.07,2022-10-26 16:42:17
42,73.07,2022-10-26 16:42:18
43,73.1,2022-10-26 16:42:19
44,73.13,2022-10-26 16:42:20
45,73.15,2022-10-26 16:42:21
46,73.17,2022-10-26 16:42:22
47,73.17,2022-10-26 16:42:23
48,73.15,2022-10-26 16:42:24
49,73.13,2022-10-26 16:42:25
50,73.12,2022-10-26 16:42:26
51,73.12,2022-10-26 16:42:27
52,73.12,2022-10-26 16:42:28
53,73.1,2022-10-26 16:42:29
54,73.1,2022-10-26 16:42:30
55,73.1,2022-10-26 16:42:31
56,73.15,2022-10-26 16:42:32
57,73.2,2022-10-26 16:42:33
58,73.22,2022-10-26 16:42:34
59,73.22,2022-10-26 16:42:35
60,73.2,2022-10-26 16:42:36
61,73.2,2022-10-26 16:42:37
62,73.25,2022-10-26 16:42:38
63,73.3,2022-10-26 16:42:39
64,73.32,2022-10-26 16:42:40
65,73.28,2022-10-26 16:42:41
