,HR,time
0,92.23,2022-08-17 14:31:33
1,91.63,2022-08-17 14:31:34
2,91.18,2022-08-17 14:31:35
3,90.76,2022-08-17 14:31:36
4,90.37,2022-08-17 14:31:37
5,89.94,2022-08-17 14:31:38
6,89.53,2022-08-17 14:31:39
7,89.21,2022-08-17 14:31:40
8,88.97,2022-08-17 14:31:41
9,88.74,2022-08-17 14:31:42
10,88.47,2022-08-17 14:31:43
11,88.16,2022-08-17 14:31:44
12,87.89,2022-08-17 14:31:45
13,87.72,2022-08-17 14:31:46
14,87.57,2022-08-17 14:31:47
15,87.2,2022-08-17 14:31:48
16,86.81,2022-08-17 14:31:49
17,86.44,2022-08-17 14:31:50
18,85.64,2022-08-17 14:31:51
19,84.93,2022-08-17 14:31:52
20,84.28,2022-08-17 14:31:53
21,83.62,2022-08-17 14:31:54
22,82.94,2022-08-17 14:31:55
23,82.33,2022-08-17 14:31:56
24,81.72,2022-08-17 14:31:57
25,81.16,2022-08-17 14:31:58
26,80.65,2022-08-17 14:31:59
27,80.04,2022-08-17 14:32:00
28,79.48,2022-08-17 14:32:01
29,79.0,2022-08-17 14:32:02
30,78.59,2022-08-17 14:32:03
31,78.25,2022-08-17 14:32:04
32,77.93,2022-08-17 14:32:05
33,77.64,2022-08-17 14:32:06
34,77.53,2022-08-17 14:32:07
35,77.1,2022-08-17 14:32:08
36,76.65,2022-08-17 14:32:09
37,76.62,2022-08-17 14:32:10
38,76.18,2022-08-17 14:32:11
39,75.85,2022-08-17 14:32:12
40,75.33,2022-08-17 14:32:13
41,74.77,2022-08-17 14:32:14
42,74.2,2022-08-17 14:32:15
43,73.58,2022-08-17 14:32:16
44,73.05,2022-08-17 14:32:17
45,72.52,2022-08-17 14:32:18
46,72.03,2022-08-17 14:32:19
47,71.52,2022-08-17 14:32:20
48,71.1,2022-08-17 14:32:21
49,70.62,2022-08-17 14:32:22
50,70.13,2022-08-17 14:32:23
51,69.68,2022-08-17 14:32:24
52,69.58,2022-08-17 14:32:25
53,69.48,2022-08-17 14:32:26
54,69.42,2022-08-17 14:32:27
55,69.52,2022-08-17 14:32:28
56,69.67,2022-08-17 14:32:29
57,69.83,2022-08-17 14:32:30
58,70.0,2022-08-17 14:32:31
59,70.18,2022-08-17 14:32:32
60,70.38,2022-08-17 14:32:33
61,70.58,2022-08-17 14:32:34
62,70.7,2022-08-17 14:32:35
63,70.88,2022-08-17 14:32:36
64,71.12,2022-08-17 14:32:37
65,71.37,2022-08-17 14:32:38
66,71.58,2022-08-17 14:32:39
67,71.8,2022-08-17 14:32:40
68,71.98,2022-08-17 14:32:41
69,72.1,2022-08-17 14:32:42
70,72.23,2022-08-17 14:32:43
71,72.3,2022-08-17 14:32:44
72,72.37,2022-08-17 14:32:45
73,72.38,2022-08-17 14:32:46
74,72.38,2022-08-17 14:32:47
75,72.43,2022-08-17 14:32:48
76,72.52,2022-08-17 14:32:49
77,72.65,2022-08-17 14:32:50
78,73.12,2022-08-17 14:32:51
79,73.57,2022-08-17 14:32:52
80,74.02,2022-08-17 14:32:53
81,74.5,2022-08-17 14:32:54
82,75.02,2022-08-17 14:32:55
83,75.47,2022-08-17 14:32:56
84,75.88,2022-08-17 14:32:57
85,76.27,2022-08-17 14:32:58
86,76.58,2022-08-17 14:32:59
87,77.05,2022-08-17 14:33:00
88,77.47,2022-08-17 14:33:01
89,77.83,2022-08-17 14:33:02
90,78.17,2022-08-17 14:33:03
91,78.48,2022-08-17 14:33:04
92,78.78,2022-08-17 14:33:05
93,79.08,2022-08-17 14:33:06
94,79.22,2022-08-17 14:33:07
95,79.35,2022-08-17 14:33:08
96,79.43,2022-08-17 14:33:09
97,79.53,2022-08-17 14:33:10
98,79.68,2022-08-17 14:33:11
