,TEMP,time
0,33.5,2021-12-17 17:46:20.750
1,33.53,2021-12-17 17:46:21.000
2,33.53,2021-12-17 17:46:21.250
3,33.53,2021-12-17 17:46:21.500
4,33.53,2021-12-17 17:46:21.750
5,33.5,2021-12-17 17:46:22.000
6,33.5,2021-12-17 17:46:22.250
7,33.5,2021-12-17 17:46:22.500
8,33.5,2021-12-17 17:46:22.750
9,33.53,2021-12-17 17:46:23.000
10,33.53,2021-12-17 17:46:23.250
11,33.53,2021-12-17 17:46:23.500
12,33.53,2021-12-17 17:46:23.750
13,33.5,2021-12-17 17:46:24.000
14,33.5,2021-12-17 17:46:24.250
15,33.5,2021-12-17 17:46:24.500
16,33.5,2021-12-17 17:46:24.750
17,33.5,2021-12-17 17:46:25.000
18,33.5,2021-12-17 17:46:25.250
19,33.5,2021-12-17 17:46:25.500
20,33.5,2021-12-17 17:46:25.750
21,33.5,2021-12-17 17:46:26.000
22,33.5,2021-12-17 17:46:26.250
23,33.5,2021-12-17 17:46:26.500
24,33.5,2021-12-17 17:46:26.750
25,33.53,2021-12-17 17:46:27.000
26,33.53,2021-12-17 17:46:27.250
27,33.53,2021-12-17 17:46:27.500
28,33.53,2021-12-17 17:46:27.750
29,33.5,2021-12-17 17:46:28.000
30,33.5,2021-12-17 17:46:28.250
31,33.5,2021-12-17 17:46:28.500
32,33.5,2021-12-17 17:46:28.750
33,33.5,2021-12-17 17:46:29.000
34,33.5,2021-12-17 17:46:29.250
35,33.5,2021-12-17 17:46:29.500
36,33.5,2021-12-17 17:46:29.750
37,33.5,2021-12-17 17:46:30.000
38,33.5,2021-12-17 17:46:30.250
39,33.5,2021-12-17 17:46:30.500
40,33.5,2021-12-17 17:46:30.750
41,33.49,2021-12-17 17:46:31.000
42,33.49,2021-12-17 17:46:31.250
43,33.49,2021-12-17 17:46:31.500
44,33.49,2021-12-17 17:46:31.750
45,33.5,2021-12-17 17:46:32.000
46,33.5,2021-12-17 17:46:32.250
47,33.5,2021-12-17 17:46:32.500
48,33.5,2021-12-17 17:46:32.750
49,33.5,2021-12-17 17:46:33.000
50,33.5,2021-12-17 17:46:33.250
51,33.5,2021-12-17 17:46:33.500
52,33.5,2021-12-17 17:46:33.750
53,33.5,2021-12-17 17:46:34.000
54,33.5,2021-12-17 17:46:34.250
55,33.5,2021-12-17 17:46:34.500
56,33.5,2021-12-17 17:46:34.750
57,33.49,2021-12-17 17:46:35.000
58,33.49,2021-12-17 17:46:35.250
59,33.49,2021-12-17 17:46:35.500
60,33.49,2021-12-17 17:46:35.750
61,33.5,2021-12-17 17:46:36.000
62,33.5,2021-12-17 17:46:36.250
63,33.5,2021-12-17 17:46:36.500
64,33.5,2021-12-17 17:46:36.750
65,33.5,2021-12-17 17:46:37.000
66,33.5,2021-12-17 17:46:37.250
67,33.5,2021-12-17 17:46:37.500
68,33.5,2021-12-17 17:46:37.750
69,33.5,2021-12-17 17:46:38.000
70,33.5,2021-12-17 17:46:38.250
71,33.5,2021-12-17 17:46:38.500
72,33.5,2021-12-17 17:46:38.750
73,33.49,2021-12-17 17:46:39.000
74,33.49,2021-12-17 17:46:39.250
75,33.49,2021-12-17 17:46:39.500
76,33.49,2021-12-17 17:46:39.750
77,33.49,2021-12-17 17:46:40.000
78,33.49,2021-12-17 17:46:40.250
79,33.49,2021-12-17 17:46:40.500
80,33.49,2021-12-17 17:46:40.750
81,33.49,2021-12-17 17:46:41.000
82,33.49,2021-12-17 17:46:41.250
83,33.49,2021-12-17 17:46:41.500
84,33.49,2021-12-17 17:46:41.750
85,33.47,2021-12-17 17:46:42.000
86,33.47,2021-12-17 17:46:42.250
87,33.47,2021-12-17 17:46:42.500
