,HR,time
0,145.16,2022-10-28 11:00:30
1,145.91,2022-10-28 11:00:31
2,146.68,2022-10-28 11:00:32
3,147.4,2022-10-28 11:00:33
4,148.08,2022-10-28 11:00:34
5,148.76,2022-10-28 11:00:35
6,149.34,2022-10-28 11:00:36
7,149.9,2022-10-28 11:00:37
8,150.45,2022-10-28 11:00:38
9,150.98,2022-10-28 11:00:39
10,151.52,2022-10-28 11:00:40
11,152.02,2022-10-28 11:00:41
12,152.52,2022-10-28 11:00:42
13,153.02,2022-10-28 11:00:43
14,153.5,2022-10-28 11:00:44
15,154.02,2022-10-28 11:00:45
16,154.5,2022-10-28 11:00:46
17,154.98,2022-10-28 11:00:47
18,155.44,2022-10-28 11:00:48
19,155.88,2022-10-28 11:00:49
20,155.46,2022-10-28 11:00:50
21,155.06,2022-10-28 11:00:51
22,154.69,2022-10-28 11:00:52
23,154.02,2022-10-28 11:00:53
24,153.36,2022-10-28 11:00:54
25,152.72,2022-10-28 11:00:55
26,152.1,2022-10-28 11:00:56
27,151.51,2022-10-28 11:00:57
28,150.88,2022-10-28 11:00:58
29,151.9,2022-10-28 11:00:59
30,152.92,2022-10-28 11:01:00
31,153.43,2022-10-28 11:01:01
32,154.37,2022-10-28 11:01:02
33,154.63,2022-10-28 11:01:03
34,153.95,2022-10-28 11:01:04
35,153.4,2022-10-28 11:01:05
36,152.88,2022-10-28 11:01:06
37,152.38,2022-10-28 11:01:07
38,151.93,2022-10-28 11:01:08
39,151.42,2022-10-28 11:01:09
40,150.88,2022-10-28 11:01:10
41,150.23,2022-10-28 11:01:11
42,149.6,2022-10-28 11:01:12
43,148.97,2022-10-28 11:01:13
44,148.28,2022-10-28 11:01:14
45,147.63,2022-10-28 11:01:15
46,146.95,2022-10-28 11:01:16
47,146.25,2022-10-28 11:01:17
48,145.58,2022-10-28 11:01:18
49,144.87,2022-10-28 11:01:19
50,144.15,2022-10-28 11:01:20
51,143.6,2022-10-28 11:01:21
52,143.05,2022-10-28 11:01:22
53,142.47,2022-10-28 11:01:23
54,141.82,2022-10-28 11:01:24
55,140.98,2022-10-28 11:01:25
56,140.07,2022-10-28 11:01:26
57,139.23,2022-10-28 11:01:27
58,138.38,2022-10-28 11:01:28
59,137.53,2022-10-28 11:01:29
60,136.68,2022-10-28 11:01:30
61,135.87,2022-10-28 11:01:31
62,135.0,2022-10-28 11:01:32
63,134.18,2022-10-28 11:01:33
64,133.37,2022-10-28 11:01:34
65,132.52,2022-10-28 11:01:35
66,131.7,2022-10-28 11:01:36
67,130.72,2022-10-28 11:01:37
68,129.72,2022-10-28 11:01:38
69,128.72,2022-10-28 11:01:39
70,127.55,2022-10-28 11:01:40
71,126.43,2022-10-28 11:01:41
72,125.32,2022-10-28 11:01:42
73,124.18,2022-10-28 11:01:43
74,123.02,2022-10-28 11:01:44
75,121.8,2022-10-28 11:01:45
76,120.58,2022-10-28 11:01:46
77,119.42,2022-10-28 11:01:47
78,118.23,2022-10-28 11:01:48
79,117.08,2022-10-28 11:01:49
80,116.65,2022-10-28 11:01:50
81,116.22,2022-10-28 11:01:51
82,115.77,2022-10-28 11:01:52
83,115.62,2022-10-28 11:01:53
84,115.43,2022-10-28 11:01:54
85,115.25,2022-10-28 11:01:55
86,115.1,2022-10-28 11:01:56
87,114.9,2022-10-28 11:01:57
88,114.75,2022-10-28 11:01:58
89,114.6,2022-10-28 11:01:59
90,114.43,2022-10-28 11:02:00
91,114.33,2022-10-28 11:02:01
92,114.2,2022-10-28 11:02:02
93,113.95,2022-10-28 11:02:03
94,113.7,2022-10-28 11:02:04
95,113.55,2022-10-28 11:02:05
96,113.4,2022-10-28 11:02:06
97,113.22,2022-10-28 11:02:07
98,113.0,2022-10-28 11:02:08
99,112.58,2022-10-28 11:02:09
100,112.15,2022-10-28 11:02:10
101,111.72,2022-10-28 11:02:11
102,111.32,2022-10-28 11:02:12
103,110.95,2022-10-28 11:02:13
104,110.68,2022-10-28 11:02:14
105,110.3,2022-10-28 11:02:15
106,109.95,2022-10-28 11:02:16
107,109.57,2022-10-28 11:02:17
108,109.18,2022-10-28 11:02:18
109,108.77,2022-10-28 11:02:19
110,108.32,2022-10-28 11:02:20
111,107.7,2022-10-28 11:02:21
112,107.05,2022-10-28 11:02:22
113,106.45,2022-10-28 11:02:23
114,105.78,2022-10-28 11:02:24
115,105.17,2022-10-28 11:02:25
116,104.55,2022-10-28 11:02:26
117,103.88,2022-10-28 11:02:27
118,103.25,2022-10-28 11:02:28
119,102.65,2022-10-28 11:02:29
120,102.05,2022-10-28 11:02:30
121,101.4,2022-10-28 11:02:31
122,100.78,2022-10-28 11:02:32
123,100.12,2022-10-28 11:02:33
124,99.42,2022-10-28 11:02:34
125,98.8,2022-10-28 11:02:35
126,98.12,2022-10-28 11:02:36
127,97.55,2022-10-28 11:02:37
128,96.95,2022-10-28 11:02:38
129,96.37,2022-10-28 11:02:39
130,95.93,2022-10-28 11:02:40
131,95.43,2022-10-28 11:02:41
132,94.93,2022-10-28 11:02:42
133,94.48,2022-10-28 11:02:43
134,94.08,2022-10-28 11:02:44
135,93.68,2022-10-28 11:02:45
136,93.33,2022-10-28 11:02:46
137,92.92,2022-10-28 11:02:47
138,92.45,2022-10-28 11:02:48
139,91.92,2022-10-28 11:02:49
140,91.38,2022-10-28 11:02:50
141,91.27,2022-10-28 11:02:51
142,91.22,2022-10-28 11:02:52
143,91.18,2022-10-28 11:02:53
144,91.25,2022-10-28 11:02:54
145,91.33,2022-10-28 11:02:55
146,91.43,2022-10-28 11:02:56
147,91.62,2022-10-28 11:02:57
148,91.85,2022-10-28 11:02:58
149,92.03,2022-10-28 11:02:59
150,92.27,2022-10-28 11:03:00
151,92.47,2022-10-28 11:03:01
152,92.7,2022-10-28 11:03:02
153,93.03,2022-10-28 11:03:03
154,93.37,2022-10-28 11:03:04
155,93.6,2022-10-28 11:03:05
156,93.8,2022-10-28 11:03:06
157,94.02,2022-10-28 11:03:07
158,94.25,2022-10-28 11:03:08
159,94.65,2022-10-28 11:03:09
160,95.02,2022-10-28 11:03:10
161,95.32,2022-10-28 11:03:11
162,95.63,2022-10-28 11:03:12
163,95.9,2022-10-28 11:03:13
164,96.08,2022-10-28 11:03:14
165,96.3,2022-10-28 11:03:15
166,96.52,2022-10-28 11:03:16
167,96.58,2022-10-28 11:03:17
168,96.62,2022-10-28 11:03:18
169,96.67,2022-10-28 11:03:19
170,96.7,2022-10-28 11:03:20
171,96.73,2022-10-28 11:03:21
172,96.83,2022-10-28 11:03:22
173,96.97,2022-10-28 11:03:23
174,97.22,2022-10-28 11:03:24
175,97.45,2022-10-28 11:03:25
176,97.65,2022-10-28 11:03:26
177,97.88,2022-10-28 11:03:27
