,BVP,time
0,-1.66,2022-10-26 10:14:09.562500
1,-2.87,2022-10-26 10:14:09.578125
2,-4.04,2022-10-26 10:14:09.593750
3,-5.11,2022-10-26 10:14:09.609375
4,-6.03,2022-10-26 10:14:09.625000
5,-6.79,2022-10-26 10:14:09.640625
6,-7.4,2022-10-26 10:14:09.656250
7,-7.94,2022-10-26 10:14:09.671875
8,-8.56,2022-10-26 10:14:09.687500
9,-9.42,2022-10-26 10:14:09.703125
10,-10.69,2022-10-26 10:14:09.718750
11,-12.46,2022-10-26 10:14:09.734375
12,-14.76,2022-10-26 10:14:09.750000
13,-17.53,2022-10-26 10:14:09.765625
14,-20.69,2022-10-26 10:14:09.781250
15,-24.24,2022-10-26 10:14:09.796875
16,-28.21,2022-10-26 10:14:09.812500
17,-32.66,2022-10-26 10:14:09.828125
18,-37.52,2022-10-26 10:14:09.843750
19,-42.49,2022-10-26 10:14:09.859375
20,-47.01,2022-10-26 10:14:09.875000
21,-50.32,2022-10-26 10:14:09.890625
22,-51.64,2022-10-26 10:14:09.906250
23,-50.42,2022-10-26 10:14:09.921875
24,-46.46,2022-10-26 10:14:09.937500
25,-39.97,2022-10-26 10:14:09.953125
26,-31.56,2022-10-26 10:14:09.968750
27,-22.03,2022-10-26 10:14:09.984375
28,-12.3,2022-10-26 10:14:10.000000
29,-3.27,2022-10-26 10:14:10.015625
30,4.26,2022-10-26 10:14:10.031250
31,9.64,2022-10-26 10:14:10.046875
32,12.52,2022-10-26 10:14:10.062500
33,12.89,2022-10-26 10:14:10.078125
34,11.06,2022-10-26 10:14:10.093750
35,7.61,2022-10-26 10:14:10.109375
36,3.26,2022-10-26 10:14:10.125000
37,-1.32,2022-10-26 10:14:10.140625
38,-5.63,2022-10-26 10:14:10.156250
39,-9.39,2022-10-26 10:14:10.171875
40,-12.49,2022-10-26 10:14:10.187500
41,-14.92,2022-10-26 10:14:10.203125
42,-16.7,2022-10-26 10:14:10.218750
43,-17.9,2022-10-26 10:14:10.234375
44,-18.62,2022-10-26 10:14:10.250000
45,-19.05,2022-10-26 10:14:10.265625
46,-19.26,2022-10-26 10:14:10.281250
