,HR,time
0,81.17,2021-12-17 17:46:23
1,81.0,2021-12-17 17:46:24
2,80.77,2021-12-17 17:46:25
3,80.53,2021-12-17 17:46:26
4,80.3,2021-12-17 17:46:27
5,80.08,2021-12-17 17:46:28
6,80.0,2021-12-17 17:46:29
7,79.97,2021-12-17 17:46:30
8,79.93,2021-12-17 17:46:31
9,79.92,2021-12-17 17:46:32
10,80.07,2021-12-17 17:46:33
11,80.18,2021-12-17 17:46:34
12,80.33,2021-12-17 17:46:35
13,80.57,2021-12-17 17:46:36
14,80.78,2021-12-17 17:46:37
15,80.95,2021-12-17 17:46:38
16,81.13,2021-12-17 17:46:39
17,81.37,2021-12-17 17:46:40
18,81.62,2021-12-17 17:46:41
19,81.93,2021-12-17 17:46:42
20,82.3,2021-12-17 17:46:43
21,82.57,2021-12-17 17:46:44
22,82.73,2021-12-17 17:46:45
23,82.9,2021-12-17 17:46:46
24,82.87,2021-12-17 17:46:47
25,82.78,2021-12-17 17:46:48
26,82.67,2021-12-17 17:46:49
27,82.5,2021-12-17 17:46:50
28,82.32,2021-12-17 17:46:51
29,82.15,2021-12-17 17:46:52
30,81.98,2021-12-17 17:46:53
31,81.82,2021-12-17 17:46:54
32,81.67,2021-12-17 17:46:55
33,81.5,2021-12-17 17:46:56
34,81.37,2021-12-17 17:46:57
35,81.23,2021-12-17 17:46:58
36,81.18,2021-12-17 17:46:59
37,81.22,2021-12-17 17:47:00
38,81.27,2021-12-17 17:47:01
39,81.3,2021-12-17 17:47:02
40,81.32,2021-12-17 17:47:03
41,81.32,2021-12-17 17:47:04
42,81.27,2021-12-17 17:47:05
43,81.3,2021-12-17 17:47:06
44,81.37,2021-12-17 17:47:07
45,81.42,2021-12-17 17:47:08
46,81.47,2021-12-17 17:47:09
47,81.57,2021-12-17 17:47:10
48,81.65,2021-12-17 17:47:11
49,81.73,2021-12-17 17:47:12
50,81.75,2021-12-17 17:47:13
51,81.78,2021-12-17 17:47:14
52,81.8,2021-12-17 17:47:15
53,81.78,2021-12-17 17:47:16
54,81.77,2021-12-17 17:47:17
55,81.75,2021-12-17 17:47:18
56,81.72,2021-12-17 17:47:19
57,81.67,2021-12-17 17:47:20
58,81.63,2021-12-17 17:47:21
59,81.58,2021-12-17 17:47:22
60,81.53,2021-12-17 17:47:23
61,81.43,2021-12-17 17:47:24
62,81.4,2021-12-17 17:47:25
63,81.38,2021-12-17 17:47:26
64,81.38,2021-12-17 17:47:27
65,81.37,2021-12-17 17:47:28
66,81.37,2021-12-17 17:47:29
67,81.37,2021-12-17 17:47:30
68,81.33,2021-12-17 17:47:31
69,81.3,2021-12-17 17:47:32
70,81.12,2021-12-17 17:47:33
71,80.97,2021-12-17 17:47:34
72,80.78,2021-12-17 17:47:35
73,80.5,2021-12-17 17:47:36
74,80.27,2021-12-17 17:47:37
75,80.07,2021-12-17 17:47:38
76,79.88,2021-12-17 17:47:39
77,79.72,2021-12-17 17:47:40
78,79.57,2021-12-17 17:47:41
79,79.38,2021-12-17 17:47:42
80,79.22,2021-12-17 17:47:43
81,79.18,2021-12-17 17:47:44
82,79.27,2021-12-17 17:47:45
83,79.38,2021-12-17 17:47:46
84,79.5,2021-12-17 17:47:47
85,79.63,2021-12-17 17:47:48
86,79.75,2021-12-17 17:47:49
87,79.85,2021-12-17 17:47:50
88,79.95,2021-12-17 17:47:51
