,BVP,time
0,39.68,2022-10-28 10:46:21.921875
1,31.39,2022-10-28 10:46:21.937500
2,25.51,2022-10-28 10:46:21.953125
3,22.02,2022-10-28 10:46:21.968750
4,19.87,2022-10-28 10:46:21.984375
5,17.33,2022-10-28 10:46:22.000000
6,12.76,2022-10-28 10:46:22.015625
7,5.15,2022-10-28 10:46:22.031250
8,-5.65,2022-10-28 10:46:22.046875
9,-19.07,2022-10-28 10:46:22.062500
10,-34.21,2022-10-28 10:46:22.078125
11,-50.12,2022-10-28 10:46:22.093750
12,-65.93,2022-10-28 10:46:22.109375
13,-80.84,2022-10-28 10:46:22.125000
14,-94.04,2022-10-28 10:46:22.140625
15,-104.7,2022-10-28 10:46:22.156250
16,-112.16,2022-10-28 10:46:22.171875
17,-116.03,2022-10-28 10:46:22.187500
18,-116.35,2022-10-28 10:46:22.203125
19,-113.67,2022-10-28 10:46:22.218750
20,-108.98,2022-10-28 10:46:22.234375
21,-103.5,2022-10-28 10:46:22.250000
22,-98.41,2022-10-28 10:46:22.265625
23,-94.5,2022-10-28 10:46:22.281250
24,-91.95,2022-10-28 10:46:22.296875
25,-90.4,2022-10-28 10:46:22.312500
26,-89.12,2022-10-28 10:46:22.328125
27,-87.42,2022-10-28 10:46:22.343750
28,-84.98,2022-10-28 10:46:22.359375
29,-81.86,2022-10-28 10:46:22.375000
30,-78.47,2022-10-28 10:46:22.390625
31,-75.16,2022-10-28 10:46:22.406250
32,-72.05,2022-10-28 10:46:22.421875
33,-68.91,2022-10-28 10:46:22.437500
34,-65.32,2022-10-28 10:46:22.453125
35,-60.88,2022-10-28 10:46:22.468750
36,-55.3,2022-10-28 10:46:22.484375
37,-48.47,2022-10-28 10:46:22.500000
38,-40.37,2022-10-28 10:46:22.515625
39,-31.07,2022-10-28 10:46:22.531250
40,-20.84,2022-10-28 10:46:22.546875
41,-10.29,2022-10-28 10:46:22.562500
42,-0.28,2022-10-28 10:46:22.578125
43,8.35,2022-10-28 10:46:22.593750
44,15.4,2022-10-28 10:46:22.609375
45,21.68,2022-10-28 10:46:22.625000
46,29.05,2022-10-28 10:46:22.640625
47,39.62,2022-10-28 10:46:22.656250
48,54.7,2022-10-28 10:46:22.671875
49,73.83,2022-10-28 10:46:22.687500
50,94.63,2022-10-28 10:46:22.703125
51,113.54,2022-10-28 10:46:22.718750
52,127.16,2022-10-28 10:46:22.734375
53,133.46,2022-10-28 10:46:22.750000
54,132.32,2022-10-28 10:46:22.765625
55,125.01,2022-10-28 10:46:22.781250
56,113.57,2022-10-28 10:46:22.796875
57,100.03,2022-10-28 10:46:22.812500
58,85.78,2022-10-28 10:46:22.828125
59,71.63,2022-10-28 10:46:22.843750
60,58.2,2022-10-28 10:46:22.859375
61,46.02,2022-10-28 10:46:22.875000
62,35.58,2022-10-28 10:46:22.890625
63,26.88,2022-10-28 10:46:22.906250
64,19.12,2022-10-28 10:46:22.921875
65,10.73,2022-10-28 10:46:22.937500
66,-0.19,2022-10-28 10:46:22.953125
67,-15.36,2022-10-28 10:46:22.968750
68,-35.54,2022-10-28 10:46:22.984375
69,-59.95,2022-10-28 10:46:23.000000
70,-86.3,2022-10-28 10:46:23.015625
71,-111.47,2022-10-28 10:46:23.031250
72,-132.62,2022-10-28 10:46:23.046875
73,-148.33,2022-10-28 10:46:23.062500
74,-158.69,2022-10-28 10:46:23.078125
75,-164.7,2022-10-28 10:46:23.093750
76,-167.98,2022-10-28 10:46:23.109375
77,-169.82,2022-10-28 10:46:23.125000
78,-170.53,2022-10-28 10:46:23.140625
79,-169.67,2022-10-28 10:46:23.156250
80,-166.61,2022-10-28 10:46:23.171875
81,-161.21,2022-10-28 10:46:23.187500
82,-154.61,2022-10-28 10:46:23.203125
83,-148.24,2022-10-28 10:46:23.218750
84,-142.58,2022-10-28 10:46:23.234375
85,-138.23,2022-10-28 10:46:23.250000
86,-135.68,2022-10-28 10:46:23.265625
