,HR,time
0,71.82,2021-12-17 17:46:22
1,71.95,2021-12-17 17:46:23
2,72.13,2021-12-17 17:46:24
3,72.4,2021-12-17 17:46:25
4,72.7,2021-12-17 17:46:26
5,73.03,2021-12-17 17:46:27
6,73.37,2021-12-17 17:46:28
7,73.73,2021-12-17 17:46:29
8,74.1,2021-12-17 17:46:30
9,74.45,2021-12-17 17:46:31
10,74.85,2021-12-17 17:46:32
11,75.27,2021-12-17 17:46:33
12,75.83,2021-12-17 17:46:34
13,76.23,2021-12-17 17:46:35
14,76.7,2021-12-17 17:46:36
15,77.05,2021-12-17 17:46:37
16,76.93,2021-12-17 17:46:38
17,76.83,2021-12-17 17:46:39
18,76.73,2021-12-17 17:46:40
19,76.63,2021-12-17 17:46:41
20,76.58,2021-12-17 17:46:42
21,76.4,2021-12-17 17:46:43
22,76.2,2021-12-17 17:46:44
23,75.98,2021-12-17 17:46:45
24,75.75,2021-12-17 17:46:46
25,75.43,2021-12-17 17:46:47
26,75.17,2021-12-17 17:46:48
27,74.9,2021-12-17 17:46:49
28,74.67,2021-12-17 17:46:50
29,74.45,2021-12-17 17:46:51
30,74.22,2021-12-17 17:46:52
31,74.0,2021-12-17 17:46:53
32,73.75,2021-12-17 17:46:54
33,73.55,2021-12-17 17:46:55
34,73.35,2021-12-17 17:46:56
35,73.17,2021-12-17 17:46:57
36,72.93,2021-12-17 17:46:58
37,72.7,2021-12-17 17:46:59
38,72.5,2021-12-17 17:47:00
39,72.28,2021-12-17 17:47:01
40,72.02,2021-12-17 17:47:02
41,71.78,2021-12-17 17:47:03
42,71.6,2021-12-17 17:47:04
43,71.43,2021-12-17 17:47:05
44,71.3,2021-12-17 17:47:06
45,71.12,2021-12-17 17:47:07
46,70.92,2021-12-17 17:47:08
47,70.7,2021-12-17 17:47:09
48,70.55,2021-12-17 17:47:10
49,70.42,2021-12-17 17:47:11
50,70.28,2021-12-17 17:47:12
51,70.12,2021-12-17 17:47:13
52,69.98,2021-12-17 17:47:14
53,69.87,2021-12-17 17:47:15
54,69.72,2021-12-17 17:47:16
