,BVP,time
0,-110.39,2021-12-17 16:42:24.890625
1,-93.89,2021-12-17 16:42:24.906250
2,-78.44,2021-12-17 16:42:24.921875
3,-66.28,2021-12-17 16:42:24.937500
4,-57.98,2021-12-17 16:42:24.953125
5,-52.53,2021-12-17 16:42:24.968750
6,-47.84,2021-12-17 16:42:24.984375
7,-41.94,2021-12-17 16:42:25.000000
8,-33.74,2021-12-17 16:42:25.015625
9,-23.44,2021-12-17 16:42:25.031250
10,-12.24,2021-12-17 16:42:25.046875
11,-1.62,2021-12-17 16:42:25.062500
12,7.43,2021-12-17 16:42:25.078125
13,14.92,2021-12-17 16:42:25.093750
14,21.76,2021-12-17 16:42:25.109375
15,29.2,2021-12-17 16:42:25.125000
16,38.03,2021-12-17 16:42:25.140625
17,47.96,2021-12-17 16:42:25.156250
18,57.55,2021-12-17 16:42:25.171875
19,64.75,2021-12-17 16:42:25.187500
20,67.86,2021-12-17 16:42:25.203125
21,66.37,2021-12-17 16:42:25.218750
22,61.19,2021-12-17 16:42:25.234375
23,54.3,2021-12-17 16:42:25.250000
24,48.01,2021-12-17 16:42:25.265625
25,44.22,2021-12-17 16:42:25.281250
26,44.05,2021-12-17 16:42:25.296875
27,47.66,2021-12-17 16:42:25.312500
28,54.06,2021-12-17 16:42:25.328125
29,60.92,2021-12-17 16:42:25.343750
30,64.5,2021-12-17 16:42:25.359375
31,60.3,2021-12-17 16:42:25.375000
32,44.32,2021-12-17 16:42:25.390625
33,14.86,2021-12-17 16:42:25.406250
34,-26.22,2021-12-17 16:42:25.421875
35,-73.65,2021-12-17 16:42:25.437500
36,-120.28,2021-12-17 16:42:25.453125
37,-159.59,2021-12-17 16:42:25.468750
38,-187.63,2021-12-17 16:42:25.484375
39,-203.84,2021-12-17 16:42:25.500000
40,-210.12,2021-12-17 16:42:25.515625
41,-209.09,2021-12-17 16:42:25.531250
42,-202.58,2021-12-17 16:42:25.546875
43,-191.17,2021-12-17 16:42:25.562500
44,-174.88,2021-12-17 16:42:25.578125
45,-154.43,2021-12-17 16:42:25.593750
46,-132.09,2021-12-17 16:42:25.609375
47,-111.45,2021-12-17 16:42:25.625000
48,-96.08,2021-12-17 16:42:25.640625
49,-87.79,2021-12-17 16:42:25.656250
50,-85.41,2021-12-17 16:42:25.671875
51,-84.89,2021-12-17 16:42:25.687500
52,-80.99,2021-12-17 16:42:25.703125
53,-69.57,2021-12-17 16:42:25.718750
54,-49.55,2021-12-17 16:42:25.734375
55,-23.41,2021-12-17 16:42:25.750000
56,3.97,2021-12-17 16:42:25.765625
57,27.63,2021-12-17 16:42:25.781250
58,44.55,2021-12-17 16:42:25.796875
59,54.58,2021-12-17 16:42:25.812500
60,59.73,2021-12-17 16:42:25.828125
