,HR,time
0,94.77,2021-12-17 16:24:53
1,94.63,2021-12-17 16:24:54
2,94.5,2021-12-17 16:24:55
3,94.35,2021-12-17 16:24:56
4,94.2,2021-12-17 16:24:57
5,94.05,2021-12-17 16:24:58
6,93.93,2021-12-17 16:24:59
7,93.78,2021-12-17 16:25:00
8,93.58,2021-12-17 16:25:01
9,93.33,2021-12-17 16:25:02
10,93.12,2021-12-17 16:25:03
11,92.9,2021-12-17 16:25:04
12,92.75,2021-12-17 16:25:05
13,92.47,2021-12-17 16:25:06
14,92.38,2021-12-17 16:25:07
15,92.32,2021-12-17 16:25:08
16,92.17,2021-12-17 16:25:09
17,92.12,2021-12-17 16:25:10
18,91.97,2021-12-17 16:25:11
19,91.82,2021-12-17 16:25:12
20,91.62,2021-12-17 16:25:13
21,91.43,2021-12-17 16:25:14
22,91.23,2021-12-17 16:25:15
23,91.02,2021-12-17 16:25:16
24,90.9,2021-12-17 16:25:17
25,90.68,2021-12-17 16:25:18
26,90.45,2021-12-17 16:25:19
27,90.18,2021-12-17 16:25:20
28,89.87,2021-12-17 16:25:21
29,89.53,2021-12-17 16:25:22
30,89.03,2021-12-17 16:25:23
31,88.57,2021-12-17 16:25:24
32,88.05,2021-12-17 16:25:25
33,87.55,2021-12-17 16:25:26
34,87.0,2021-12-17 16:25:27
35,86.48,2021-12-17 16:25:28
36,85.92,2021-12-17 16:25:29
37,85.4,2021-12-17 16:25:30
38,84.77,2021-12-17 16:25:31
39,84.17,2021-12-17 16:25:32
40,83.55,2021-12-17 16:25:33
41,82.93,2021-12-17 16:25:34
42,82.85,2021-12-17 16:25:35
43,82.73,2021-12-17 16:25:36
44,82.58,2021-12-17 16:25:37
45,82.42,2021-12-17 16:25:38
46,82.28,2021-12-17 16:25:39
47,82.23,2021-12-17 16:25:40
48,82.22,2021-12-17 16:25:41
49,82.22,2021-12-17 16:25:42
50,82.4,2021-12-17 16:25:43
51,82.53,2021-12-17 16:25:44
52,82.63,2021-12-17 16:25:45
53,82.8,2021-12-17 16:25:46
54,83.02,2021-12-17 16:25:47
55,83.27,2021-12-17 16:25:48
56,83.6,2021-12-17 16:25:49
57,83.83,2021-12-17 16:25:50
58,84.07,2021-12-17 16:25:51
59,84.08,2021-12-17 16:25:52
60,84.2,2021-12-17 16:25:53
61,84.33,2021-12-17 16:25:54
62,84.47,2021-12-17 16:25:55
63,84.57,2021-12-17 16:25:56
64,84.63,2021-12-17 16:25:57
65,84.7,2021-12-17 16:25:58
66,84.7,2021-12-17 16:25:59
67,84.73,2021-12-17 16:26:00
68,84.82,2021-12-17 16:26:01
69,84.88,2021-12-17 16:26:02
70,84.92,2021-12-17 16:26:03
71,85.03,2021-12-17 16:26:04
72,85.22,2021-12-17 16:26:05
73,85.47,2021-12-17 16:26:06
74,85.52,2021-12-17 16:26:07
75,85.55,2021-12-17 16:26:08
76,85.62,2021-12-17 16:26:09
77,85.53,2021-12-17 16:26:10
78,85.52,2021-12-17 16:26:11
79,85.48,2021-12-17 16:26:12
80,85.45,2021-12-17 16:26:13
81,85.43,2021-12-17 16:26:14
82,85.43,2021-12-17 16:26:15
83,85.4,2021-12-17 16:26:16
84,85.3,2021-12-17 16:26:17
85,85.32,2021-12-17 16:26:18
86,85.37,2021-12-17 16:26:19
87,85.38,2021-12-17 16:26:20
88,85.43,2021-12-17 16:26:21
89,85.52,2021-12-17 16:26:22
90,85.6,2021-12-17 16:26:23
91,85.6,2021-12-17 16:26:24
92,85.62,2021-12-17 16:26:25
93,85.6,2021-12-17 16:26:26
94,85.6,2021-12-17 16:26:27
95,85.6,2021-12-17 16:26:28
96,85.58,2021-12-17 16:26:29
97,85.58,2021-12-17 16:26:30
98,85.6,2021-12-17 16:26:31
99,85.68,2021-12-17 16:26:32
100,85.78,2021-12-17 16:26:33
101,85.9,2021-12-17 16:26:34
102,86.02,2021-12-17 16:26:35
103,86.13,2021-12-17 16:26:36
104,86.23,2021-12-17 16:26:37
105,86.3,2021-12-17 16:26:38
106,86.35,2021-12-17 16:26:39
107,86.38,2021-12-17 16:26:40
108,86.42,2021-12-17 16:26:41
109,86.45,2021-12-17 16:26:42
110,86.48,2021-12-17 16:26:43
111,86.52,2021-12-17 16:26:44
112,86.57,2021-12-17 16:26:45
113,86.55,2021-12-17 16:26:46
114,86.45,2021-12-17 16:26:47
115,86.35,2021-12-17 16:26:48
116,86.2,2021-12-17 16:26:49
117,86.05,2021-12-17 16:26:50
118,85.92,2021-12-17 16:26:51
119,85.8,2021-12-17 16:26:52
120,85.63,2021-12-17 16:26:53
121,85.47,2021-12-17 16:26:54
122,85.3,2021-12-17 16:26:55
123,85.17,2021-12-17 16:26:56
124,85.07,2021-12-17 16:26:57
125,84.97,2021-12-17 16:26:58
126,84.88,2021-12-17 16:26:59
127,84.82,2021-12-17 16:27:00
128,84.75,2021-12-17 16:27:01
129,84.68,2021-12-17 16:27:02
130,84.63,2021-12-17 16:27:03
131,84.47,2021-12-17 16:27:04
132,84.22,2021-12-17 16:27:05
133,83.93,2021-12-17 16:27:06
134,83.67,2021-12-17 16:27:07
135,83.38,2021-12-17 16:27:08
136,83.12,2021-12-17 16:27:09
137,82.93,2021-12-17 16:27:10
138,82.77,2021-12-17 16:27:11
139,82.65,2021-12-17 16:27:12
140,82.57,2021-12-17 16:27:13
141,82.4,2021-12-17 16:27:14
142,82.4,2021-12-17 16:27:15
143,82.35,2021-12-17 16:27:16
144,82.28,2021-12-17 16:27:17
145,82.22,2021-12-17 16:27:18
146,82.18,2021-12-17 16:27:19
147,82.15,2021-12-17 16:27:20
148,82.1,2021-12-17 16:27:21
149,82.03,2021-12-17 16:27:22
150,81.93,2021-12-17 16:27:23
151,81.95,2021-12-17 16:27:24
152,81.95,2021-12-17 16:27:25
153,81.97,2021-12-17 16:27:26
154,81.93,2021-12-17 16:27:27
155,81.92,2021-12-17 16:27:28
156,81.9,2021-12-17 16:27:29
157,81.9,2021-12-17 16:27:30
158,81.88,2021-12-17 16:27:31
159,81.82,2021-12-17 16:27:32
160,81.72,2021-12-17 16:27:33
161,81.6,2021-12-17 16:27:34
162,81.47,2021-12-17 16:27:35
163,81.35,2021-12-17 16:27:36
164,81.23,2021-12-17 16:27:37
165,81.1,2021-12-17 16:27:38
166,80.97,2021-12-17 16:27:39
167,80.83,2021-12-17 16:27:40
168,80.7,2021-12-17 16:27:41
169,80.57,2021-12-17 16:27:42
170,80.43,2021-12-17 16:27:43
171,80.3,2021-12-17 16:27:44
172,80.15,2021-12-17 16:27:45
173,80.03,2021-12-17 16:27:46
174,79.93,2021-12-17 16:27:47
175,79.77,2021-12-17 16:27:48
176,79.57,2021-12-17 16:27:49
177,79.37,2021-12-17 16:27:50
178,79.15,2021-12-17 16:27:51
179,78.95,2021-12-17 16:27:52
180,78.77,2021-12-17 16:27:53
181,78.62,2021-12-17 16:27:54
182,78.42,2021-12-17 16:27:55
183,78.2,2021-12-17 16:27:56
184,77.95,2021-12-17 16:27:57
185,77.72,2021-12-17 16:27:58
186,77.47,2021-12-17 16:27:59
187,77.15,2021-12-17 16:28:00
188,76.8,2021-12-17 16:28:01
189,76.53,2021-12-17 16:28:02
190,76.25,2021-12-17 16:28:03
191,76.03,2021-12-17 16:28:04
192,75.82,2021-12-17 16:28:05
193,75.6,2021-12-17 16:28:06
194,75.35,2021-12-17 16:28:07
195,75.18,2021-12-17 16:28:08
196,75.13,2021-12-17 16:28:09
197,75.08,2021-12-17 16:28:10
198,74.98,2021-12-17 16:28:11
199,74.92,2021-12-17 16:28:12
200,74.8,2021-12-17 16:28:13
201,74.83,2021-12-17 16:28:14
202,74.67,2021-12-17 16:28:15
203,74.53,2021-12-17 16:28:16
204,74.42,2021-12-17 16:28:17
205,74.3,2021-12-17 16:28:18
206,74.15,2021-12-17 16:28:19
207,73.98,2021-12-17 16:28:20
208,73.82,2021-12-17 16:28:21
209,73.67,2021-12-17 16:28:22
210,73.52,2021-12-17 16:28:23
211,73.33,2021-12-17 16:28:24
212,73.17,2021-12-17 16:28:25
213,73.02,2021-12-17 16:28:26
214,72.88,2021-12-17 16:28:27
215,72.75,2021-12-17 16:28:28
216,72.62,2021-12-17 16:28:29
217,72.5,2021-12-17 16:28:30
218,72.38,2021-12-17 16:28:31
219,72.23,2021-12-17 16:28:32
220,72.1,2021-12-17 16:28:33
221,71.98,2021-12-17 16:28:34
222,71.9,2021-12-17 16:28:35
223,71.83,2021-12-17 16:28:36
224,71.82,2021-12-17 16:28:37
225,71.83,2021-12-17 16:28:38
226,71.85,2021-12-17 16:28:39
227,71.83,2021-12-17 16:28:40
228,71.8,2021-12-17 16:28:41
229,71.73,2021-12-17 16:28:42
230,71.67,2021-12-17 16:28:43
231,71.58,2021-12-17 16:28:44
232,71.53,2021-12-17 16:28:45
233,71.5,2021-12-17 16:28:46
234,71.5,2021-12-17 16:28:47
235,71.57,2021-12-17 16:28:48
236,71.67,2021-12-17 16:28:49
237,71.75,2021-12-17 16:28:50
238,71.83,2021-12-17 16:28:51
239,71.9,2021-12-17 16:28:52
240,71.98,2021-12-17 16:28:53
241,72.05,2021-12-17 16:28:54
242,72.18,2021-12-17 16:28:55
243,72.37,2021-12-17 16:28:56
244,72.63,2021-12-17 16:28:57
245,72.92,2021-12-17 16:28:58
246,73.22,2021-12-17 16:28:59
247,73.55,2021-12-17 16:29:00
248,73.88,2021-12-17 16:29:01
249,74.12,2021-12-17 16:29:02
250,74.33,2021-12-17 16:29:03
251,74.48,2021-12-17 16:29:04
252,74.62,2021-12-17 16:29:05
253,74.75,2021-12-17 16:29:06
254,74.93,2021-12-17 16:29:07
255,75.03,2021-12-17 16:29:08
256,75.0,2021-12-17 16:29:09
257,74.95,2021-12-17 16:29:10
258,74.92,2021-12-17 16:29:11
259,74.82,2021-12-17 16:29:12
260,74.75,2021-12-17 16:29:13
261,74.62,2021-12-17 16:29:14
262,74.52,2021-12-17 16:29:15
263,74.45,2021-12-17 16:29:16
264,74.43,2021-12-17 16:29:17
265,74.43,2021-12-17 16:29:18
266,74.45,2021-12-17 16:29:19
267,74.52,2021-12-17 16:29:20
268,74.58,2021-12-17 16:29:21
269,74.6,2021-12-17 16:29:22
270,74.65,2021-12-17 16:29:23
271,74.68,2021-12-17 16:29:24
272,74.72,2021-12-17 16:29:25
273,74.73,2021-12-17 16:29:26
274,74.78,2021-12-17 16:29:27
275,74.83,2021-12-17 16:29:28
276,74.88,2021-12-17 16:29:29
277,74.9,2021-12-17 16:29:30
278,74.93,2021-12-17 16:29:31
279,75.02,2021-12-17 16:29:32
280,75.08,2021-12-17 16:29:33
281,75.15,2021-12-17 16:29:34
282,75.2,2021-12-17 16:29:35
283,75.23,2021-12-17 16:29:36
284,75.25,2021-12-17 16:29:37
285,75.27,2021-12-17 16:29:38
286,75.28,2021-12-17 16:29:39
287,75.35,2021-12-17 16:29:40
288,75.38,2021-12-17 16:29:41
289,75.45,2021-12-17 16:29:42
290,75.52,2021-12-17 16:29:43
291,75.63,2021-12-17 16:29:44
292,75.73,2021-12-17 16:29:45
293,75.8,2021-12-17 16:29:46
294,75.83,2021-12-17 16:29:47
295,75.83,2021-12-17 16:29:48
296,75.72,2021-12-17 16:29:49
297,75.63,2021-12-17 16:29:50
298,75.58,2021-12-17 16:29:51
299,75.52,2021-12-17 16:29:52
300,75.42,2021-12-17 16:29:53
301,75.32,2021-12-17 16:29:54
302,75.23,2021-12-17 16:29:55
303,75.12,2021-12-17 16:29:56
304,74.95,2021-12-17 16:29:57
305,74.77,2021-12-17 16:29:58
306,74.57,2021-12-17 16:29:59
307,74.42,2021-12-17 16:30:00
308,74.27,2021-12-17 16:30:01
309,74.13,2021-12-17 16:30:02
310,74.0,2021-12-17 16:30:03
311,73.87,2021-12-17 16:30:04
312,73.75,2021-12-17 16:30:05
313,73.62,2021-12-17 16:30:06
314,73.5,2021-12-17 16:30:07
315,73.38,2021-12-17 16:30:08
316,73.38,2021-12-17 16:30:09
317,73.28,2021-12-17 16:30:10
318,73.17,2021-12-17 16:30:11
319,73.17,2021-12-17 16:30:12
320,73.18,2021-12-17 16:30:13
321,73.2,2021-12-17 16:30:14
322,73.17,2021-12-17 16:30:15
323,73.1,2021-12-17 16:30:16
324,72.92,2021-12-17 16:30:17
325,72.75,2021-12-17 16:30:18
326,72.57,2021-12-17 16:30:19
327,72.35,2021-12-17 16:30:20
328,72.15,2021-12-17 16:30:21
329,71.98,2021-12-17 16:30:22
330,71.83,2021-12-17 16:30:23
331,71.72,2021-12-17 16:30:24
332,71.62,2021-12-17 16:30:25
333,71.53,2021-12-17 16:30:26
334,71.45,2021-12-17 16:30:27
335,71.35,2021-12-17 16:30:28
336,71.25,2021-12-17 16:30:29
337,71.12,2021-12-17 16:30:30
338,70.97,2021-12-17 16:30:31
339,70.78,2021-12-17 16:30:32
340,70.63,2021-12-17 16:30:33
341,70.5,2021-12-17 16:30:34
342,70.38,2021-12-17 16:30:35
343,70.33,2021-12-17 16:30:36
344,70.3,2021-12-17 16:30:37
345,70.28,2021-12-17 16:30:38
346,70.27,2021-12-17 16:30:39
347,70.23,2021-12-17 16:30:40
348,70.25,2021-12-17 16:30:41
349,70.28,2021-12-17 16:30:42
350,70.33,2021-12-17 16:30:43
351,70.33,2021-12-17 16:30:44
352,70.33,2021-12-17 16:30:45
