,TEMP,time
0,32.55,2021-12-17 16:42:21.500
1,32.55,2021-12-17 16:42:21.750
2,32.55,2021-12-17 16:42:22.000
3,32.55,2021-12-17 16:42:22.250
4,32.55,2021-12-17 16:42:22.500
5,32.55,2021-12-17 16:42:22.750
6,32.55,2021-12-17 16:42:23.000
7,32.55,2021-12-17 16:42:23.250
8,32.55,2021-12-17 16:42:23.500
9,32.55,2021-12-17 16:42:23.750
10,32.55,2021-12-17 16:42:24.000
11,32.55,2021-12-17 16:42:24.250
12,32.55,2021-12-17 16:42:24.500
13,32.55,2021-12-17 16:42:24.750
14,32.55,2021-12-17 16:42:25.000
15,32.55,2021-12-17 16:42:25.250
16,32.55,2021-12-17 16:42:25.500
17,32.55,2021-12-17 16:42:25.750
18,32.57,2021-12-17 16:42:26.000
19,32.57,2021-12-17 16:42:26.250
20,32.57,2021-12-17 16:42:26.500
21,32.57,2021-12-17 16:42:26.750
22,32.57,2021-12-17 16:42:27.000
23,32.57,2021-12-17 16:42:27.250
24,32.57,2021-12-17 16:42:27.500
25,32.57,2021-12-17 16:42:27.750
26,32.59,2021-12-17 16:42:28.000
27,32.59,2021-12-17 16:42:28.250
28,32.59,2021-12-17 16:42:28.500
29,32.59,2021-12-17 16:42:28.750
30,32.59,2021-12-17 16:42:29.000
31,32.59,2021-12-17 16:42:29.250
32,32.59,2021-12-17 16:42:29.500
33,32.59,2021-12-17 16:42:29.750
34,32.59,2021-12-17 16:42:30.000
35,32.59,2021-12-17 16:42:30.250
36,32.59,2021-12-17 16:42:30.500
37,32.59,2021-12-17 16:42:30.750
38,32.59,2021-12-17 16:42:31.000
39,32.59,2021-12-17 16:42:31.250
40,32.59,2021-12-17 16:42:31.500
41,32.59,2021-12-17 16:42:31.750
42,32.61,2021-12-17 16:42:32.000
43,32.61,2021-12-17 16:42:32.250
44,32.61,2021-12-17 16:42:32.500
45,32.61,2021-12-17 16:42:32.750
46,32.59,2021-12-17 16:42:33.000
47,32.59,2021-12-17 16:42:33.250
48,32.59,2021-12-17 16:42:33.500
49,32.59,2021-12-17 16:42:33.750
50,32.63,2021-12-17 16:42:34.000
51,32.63,2021-12-17 16:42:34.250
52,32.63,2021-12-17 16:42:34.500
53,32.63,2021-12-17 16:42:34.750
54,32.61,2021-12-17 16:42:35.000
55,32.61,2021-12-17 16:42:35.250
56,32.61,2021-12-17 16:42:35.500
57,32.61,2021-12-17 16:42:35.750
58,32.63,2021-12-17 16:42:36.000
59,32.63,2021-12-17 16:42:36.250
60,32.63,2021-12-17 16:42:36.500
61,32.63,2021-12-17 16:42:36.750
62,32.59,2021-12-17 16:42:37.000
63,32.59,2021-12-17 16:42:37.250
64,32.59,2021-12-17 16:42:37.500
65,32.59,2021-12-17 16:42:37.750
66,32.57,2021-12-17 16:42:38.000
67,32.57,2021-12-17 16:42:38.250
68,32.57,2021-12-17 16:42:38.500
69,32.57,2021-12-17 16:42:38.750
70,32.57,2021-12-17 16:42:39.000
71,32.57,2021-12-17 16:42:39.250
72,32.57,2021-12-17 16:42:39.500
