,EDA,time
0,3.9366769999999995,2022-10-28 11:11:43.000
1,3.876792,2022-10-28 11:11:43.250
2,3.84091,2022-10-28 11:11:43.500
3,3.9126730000000003,2022-10-28 11:11:43.750
4,4.03057,2022-10-28 11:11:44.000
5,4.063889,2022-10-28 11:11:44.250
6,4.175378,2022-10-28 11:11:44.500
7,4.334282,2022-10-28 11:11:44.750
8,4.400919,2022-10-28 11:11:45.000
9,4.40989,2022-10-28 11:11:45.250
10,4.398356,2022-10-28 11:11:45.500
11,4.397075,2022-10-28 11:11:45.750
12,4.345815,2022-10-28 11:11:46.000
13,4.303526000000001,2022-10-28 11:11:46.250
14,4.244578,2022-10-28 11:11:46.500
15,4.231763,2022-10-28 11:11:46.750
16,4.176659,2022-10-28 11:11:47.000
17,4.03057,2022-10-28 11:11:47.250
18,3.9805919999999997,2022-10-28 11:11:47.500
19,3.951118,2022-10-28 11:11:47.750
20,4.03057,2022-10-28 11:11:48.000
21,4.0997699999999995,2022-10-28 11:11:48.250
22,4.153593,2022-10-28 11:11:48.500
23,4.1189919999999995,2022-10-28 11:11:48.750
24,4.00494,2022-10-28 11:11:49.000
25,3.8844800000000004,2022-10-28 11:11:49.250
26,3.8216879999999995,2022-10-28 11:11:49.500
27,3.817843,2022-10-28 11:11:49.750
28,3.792214,2022-10-28 11:11:50.000
29,3.73711,2022-10-28 11:11:50.250
30,3.7601760000000004,2022-10-28 11:11:50.500
31,3.87551,2022-10-28 11:11:50.750
32,3.860132,2022-10-28 11:11:51.000
33,3.7806800000000003,2022-10-28 11:11:51.250
34,3.976748,2022-10-28 11:11:51.500
35,3.990844,2022-10-28 11:11:51.750
36,3.4244269999999997,2022-10-28 11:11:52.000
37,3.811092,2022-10-28 11:11:52.250
38,3.635528,2022-10-28 11:11:52.500
39,3.5342910000000005,2022-10-28 11:11:52.750
40,3.8174989999999998,2022-10-28 11:11:53.000
41,3.764958,2022-10-28 11:11:53.250
42,3.773929,2022-10-28 11:11:53.500
43,3.5483870000000004,2022-10-28 11:11:53.750
44,3.1985419999999998,2022-10-28 11:11:54.000
45,3.832877,2022-10-28 11:11:54.250
46,4.082767,2022-10-28 11:11:54.500
47,3.8921690000000004,2022-10-28 11:11:54.750
48,4.40989,2022-10-28 11:11:55.000
49,3.5307910000000002,2022-10-28 11:11:55.250
50,3.40905,2022-10-28 11:11:55.500
51,4.087893,2022-10-28 11:11:55.750
52,4.402201,2022-10-28 11:11:56.000
53,3.798621,2022-10-28 11:11:56.250
54,4.036976999999999,2022-10-28 11:11:56.500
55,3.7742730000000004,2022-10-28 11:11:56.750
56,3.310375,2022-10-28 11:11:57.000
57,3.656032,2022-10-28 11:11:57.250
58,3.858507,2022-10-28 11:11:57.500
59,4.089174,2022-10-28 11:11:57.750
60,4.490623,2022-10-28 11:11:58.000
61,4.47675,2022-10-28 11:11:58.250
62,4.438305000000001,2022-10-28 11:11:58.500
63,4.390891000000001,2022-10-28 11:11:58.750
64,4.340913,2022-10-28 11:11:59.000
65,4.30375,2022-10-28 11:11:59.250
66,4.28709,2022-10-28 11:11:59.500
67,4.267868,2022-10-28 11:11:59.750
68,4.2422379999999995,2022-10-28 11:12:00.000
69,4.211483,2022-10-28 11:12:00.250
70,4.196105,2022-10-28 11:12:00.500
71,4.164068,2022-10-28 11:12:00.750
72,4.144845,2022-10-28 11:12:01.000
73,4.108964,2022-10-28 11:12:01.250
74,4.0013190000000005,2022-10-28 11:12:01.500
75,4.30375,2022-10-28 11:12:01.750
76,4.260179,2022-10-28 11:12:02.000
77,4.334505,2022-10-28 11:12:02.250
