,BVP,time
0,101.96,2022-08-17 13:30:13.484375
1,106.82,2022-08-17 13:30:13.500000
2,111.44,2022-08-17 13:30:13.515625
3,114.84,2022-08-17 13:30:13.531250
4,115.66,2022-08-17 13:30:13.546875
5,112.57,2022-08-17 13:30:13.562500
6,104.71,2022-08-17 13:30:13.578125
7,91.93,2022-08-17 13:30:13.593750
8,74.75,2022-08-17 13:30:13.609375
9,54.12,2022-08-17 13:30:13.625000
10,31.39,2022-08-17 13:30:13.640625
11,8.41,2022-08-17 13:30:13.656250
12,-12.35,2022-08-17 13:30:13.671875
13,-27.99,2022-08-17 13:30:13.687500
14,-35.99,2022-08-17 13:30:13.703125
15,-35.21,2022-08-17 13:30:13.718750
16,-26.66,2022-08-17 13:30:13.734375
17,-13.43,2022-08-17 13:30:13.750000
18,0.41,2022-08-17 13:30:13.765625
19,11.42,2022-08-17 13:30:13.781250
20,17.96,2022-08-17 13:30:13.796875
21,20.42,2022-08-17 13:30:13.812500
22,20.23,2022-08-17 13:30:13.828125
23,18.72,2022-08-17 13:30:13.843750
24,16.32,2022-08-17 13:30:13.859375
25,12.61,2022-08-17 13:30:13.875000
26,7.17,2022-08-17 13:30:13.890625
27,0.17,2022-08-17 13:30:13.906250
28,-7.85,2022-08-17 13:30:13.921875
29,-16.94,2022-08-17 13:30:13.937500
30,-28.4,2022-08-17 13:30:13.953125
31,-44.4,2022-08-17 13:30:13.968750
32,-66.18,2022-08-17 13:30:13.984375
33,-92.24,2022-08-17 13:30:14.000000
34,-118.0,2022-08-17 13:30:14.015625
35,-137.56,2022-08-17 13:30:14.031250
36,-146.7,2022-08-17 13:30:14.046875
37,-145.33,2022-08-17 13:30:14.062500
38,-137.74,2022-08-17 13:30:14.078125
39,-129.92,2022-08-17 13:30:14.093750
40,-126.03,2022-08-17 13:30:14.109375
41,-125.89,2022-08-17 13:30:14.125000
42,-125.59,2022-08-17 13:30:14.140625
43,-120.84,2022-08-17 13:30:14.156250
44,-110.14,2022-08-17 13:30:14.171875
45,-95.72,2022-08-17 13:30:14.187500
46,-81.77,2022-08-17 13:30:14.203125
47,-71.67,2022-08-17 13:30:14.218750
48,-65.8,2022-08-17 13:30:14.234375
49,-62.1,2022-08-17 13:30:14.250000
50,-57.43,2022-08-17 13:30:14.265625
51,-49.31,2022-08-17 13:30:14.281250
52,-37.06,2022-08-17 13:30:14.296875
53,-20.99,2022-08-17 13:30:14.312500
54,-0.99,2022-08-17 13:30:14.328125
55,23.58,2022-08-17 13:30:14.343750
56,52.75,2022-08-17 13:30:14.359375
57,84.77,2022-08-17 13:30:14.375000
58,115.55,2022-08-17 13:30:14.390625
59,141.0,2022-08-17 13:30:14.406250
60,158.98,2022-08-17 13:30:14.421875
61,168.74,2022-08-17 13:30:14.437500
62,170.3,2022-08-17 13:30:14.453125
63,164.02,2022-08-17 13:30:14.468750
64,150.23,2022-08-17 13:30:14.484375
65,129.21,2022-08-17 13:30:14.500000
66,102.11,2022-08-17 13:30:14.515625
67,70.98,2022-08-17 13:30:14.531250
68,39.8,2022-08-17 13:30:14.546875
69,13.55,2022-08-17 13:30:14.562500
70,-5.14,2022-08-17 13:30:14.578125
71,-17.19,2022-08-17 13:30:14.593750
72,-25.7,2022-08-17 13:30:14.609375
73,-34.15,2022-08-17 13:30:14.625000
74,-45.59,2022-08-17 13:30:14.640625
75,-62.06,2022-08-17 13:30:14.656250
76,-84.9,2022-08-17 13:30:14.671875
77,-113.47,2022-08-17 13:30:14.687500
78,-137.66,2022-08-17 13:30:14.703125
79,-146.44,2022-08-17 13:30:14.718750
80,-135.07,2022-08-17 13:30:14.734375
81,-108.38,2022-08-17 13:30:14.750000
82,-76.06,2022-08-17 13:30:14.765625
83,-52.84,2022-08-17 13:30:14.781250
84,-40.16,2022-08-17 13:30:14.796875
85,-36.16,2022-08-17 13:30:14.812500
86,-38.47,2022-08-17 13:30:14.828125
87,-45.05,2022-08-17 13:30:14.843750
88,-52.25,2022-08-17 13:30:14.859375
89,-60.41,2022-08-17 13:30:14.875000
90,-70.51,2022-08-17 13:30:14.890625
91,-82.5,2022-08-17 13:30:14.906250
92,-87.98,2022-08-17 13:30:14.921875
93,-80.82,2022-08-17 13:30:14.937500
94,-60.46,2022-08-17 13:30:14.953125
95,-31.3,2022-08-17 13:30:14.968750
96,1.8,2022-08-17 13:30:14.984375
97,34.78,2022-08-17 13:30:15.000000
98,64.19,2022-08-17 13:30:15.015625
99,88.1,2022-08-17 13:30:15.031250
100,106.13,2022-08-17 13:30:15.046875
101,116.49,2022-08-17 13:30:15.062500
102,116.73,2022-08-17 13:30:15.078125
103,109.15,2022-08-17 13:30:15.093750
104,97.75,2022-08-17 13:30:15.109375
105,87.28,2022-08-17 13:30:15.125000
